sentence,phonetic,audio_url,difficulty
The distinctive horns and muscular neck may have been used in fighting rivals of its own species .,/ˈðə dɪˈstɪŋktɪv ˈhɔrnz ˈænd ˈməskjələr ˈnɛk ˈmeɪ ˈhæv ˈbɪn ˈjuzd ˈɪn ˈfaɪtɪŋ ˈraɪvəlz ˈəv ˈɪts ˈoʊn ˈspiʃiz/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824945/audio_file/level02/02_6a710a50-4.mp3,medium
Bland was diagnosed with triple- negative breast cancer in November 2016 .,/ˈblænd ˈwɑz ˌdaɪəɡˈnoʊst ˈwɪð triple- ˈnɛɡətɪv ˈbrɛst ˈkænsər ˈɪn noʊˈvɛmbər 2016/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824946/audio_file/level02/02_65ea48f0-7.mp3,medium
It can be made by dissolving bromine in hot potassium hydroxide .,/ˈɪt ˈkæn ˈbi ˈmeɪd ˈbaɪ dɪˈzɔlvɪŋ ˈbroʊˌmin ˈɪn ˈhɑt pəˈtæsiəm haɪˈdrɑksaɪd/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824947/audio_file/level03/03_a4082044-4.mp3,hard
"After the remaining population had been expelled , the Germans continued the destruction of the city .",/ˈæftər ˈðə riˈmeɪnɪŋ ˌpɑpjəˈleɪʃən ˈhæd ˈbɪn ɪkˈspɛld ˈðə ˈdʒərmənz kənˈtɪnjud ˈðə dɪˈstrəkʃən ˈəv ˈðə ˈsɪti/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824948/audio_file/level02/02_343f82a3-c.mp3,medium
Singapore has many Art Deco buildings from the 1920s and 1930s .,/ˈsɪŋəˌpɔr ˈhæz ˈmɛni ˈɑrt ˈdɛkoʊ ˈbɪldɪŋz ˈfrəm ˈðə 1920s ˈænd 1930s/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824949/audio_file/level02/02_59b06cb5-6.mp3,medium
His career began as a health and fitness specialist .,/ˈhɪz kərˈɪr biˈɡæn ˈæz ˈeɪ ˈhɛlθ ˈænd ˈfɪtnəs ˈspɛʃələst/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824950/audio_file/level02/02_8c962323-9.mp3,medium
A common use of a pinhole camera is to capture the movement of sunlight over a long period of time .,/ˈeɪ ˈkɑmən ˈjus ˈəv ˈeɪ ˈpɪnˌhoʊl ˈkæmərə ˈɪz ˈtu ˈkæptʃər ˈðə ˈmuvmənt ˈəv ˈsənˌlaɪt ˈoʊvər ˈeɪ ˈlɔŋ ˈpɪriəd ˈəv ˈtaɪm/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824951/audio_file/level02/02_cfd8dc24-5.mp3,medium
"The body wall consists of a thin layer , which secretes a tough cuticle ; this is molted several times while growing to adulthood .",/ˈðə ˈbɑdi ˈwɔl kənˈsɪsts ˈəv ˈeɪ ˈθɪn ˈleɪər ˈhwɪtʃ secretes ˈeɪ ˈtəf ˈkjutəkəl ˈðɪs ˈɪz molted ˈsɛvərəl ˈtaɪmz ˈhwaɪl ˈɡroʊɪŋ ˈtu əˈdəltˌhʊd/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824952/audio_file/level03/03_a5630b2b-6.mp3,hard
"Protein biosynthesis , although very similar , is different for prokaryotes and eukaryotes .",/ˈproʊˌtin ˌbaɪoʊˈsɪnθɛsɪs ˌɔlˈðoʊ ˈvɛri ˈsɪmələr ˈɪz ˈdɪfərənt ˈfɔr prokaryotes ˈænd eukaryotes/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824954/audio_file/level03/03_865c221d-e.mp3,hard
"Peat forms when plant material , usually in marshy areas , is inhibited from decaying fully by acidic and anaerobic conditions .",/ˈpit ˈfɔrmz ˈhwɛn ˈplænt məˈtɪriəl ˈjuʒəli ˈɪn ˈmɑrʃi ˈɛriəz ˈɪz ˌɪnˈhɪbətɪd ˈfrəm dɪˈkeɪɪŋ ˈfʊli ˈbaɪ əˈsɪdɪk ˈænd ˌænərˈoʊbɪk kənˈdɪʃənz/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824955/audio_file/level03/03_a5325c20-0.mp3,hard
"Chick 's views have been spread mostly through the tracts and , more recently , online .",/ˈtʃɪk ˈɛs ˈvjuz ˈhæv ˈbɪn ˈsprɛd ˈmoʊsli ˈθru ˈðə ˈtrækts ˈænd ˈmɔr ˈrisənli ˈɔnˌlaɪn/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824956/audio_file/level02/02_cecf6adf-d.mp3,medium
Leatherback turtles are one of the deepest diving marine animals .,/ˈlɛðərˌbæk ˈtərtəlz ˈɑr ˈwən ˈəv ˈðə ˈdipəst ˈdaɪvɪŋ mərˈin ˈænəməlz/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824957/audio_file/level02/02_9be8f144-b.mp3,medium
"Context switches are usually computationally intensive , and much of the design of operating systems is to optimize the use of context switches .",/ˈkɑntɛkst ˈswɪtʃəz ˈɑr ˈjuʒəli computationally ˌɪnˈtɛnsɪv ˈænd ˈmətʃ ˈəv ˈðə dɪˈzaɪn ˈəv ˈɑpərˌeɪtɪŋ ˈsɪstəmz ˈɪz ˈtu ˈɑptəˌmaɪz ˈðə ˈjus ˈəv ˈkɑntɛkst ˈswɪtʃəz/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824958/audio_file/level03/03_0c9af81c-b.mp3,hard
"The failure rate of a system usually depends on time , with the rate varying over the life cycle of the system .",/ˈðə ˈfeɪljər ˈreɪt ˈəv ˈeɪ ˈsɪstəm ˈjuʒəli dɪˈpɛndz ˈɑn ˈtaɪm ˈwɪð ˈðə ˈreɪt ˈvɛriɪŋ ˈoʊvər ˈðə ˈlaɪf ˈsaɪkəl ˈəv ˈðə ˈsɪstəm/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824959/audio_file/level02/02_65dd3a62-f.mp3,medium
"Women had a relatively high status in ancient Egypt and enjoyed the legal right to own , inherit , or will property .",/ˈwɪmən ˈhæd ˈeɪ ˈrɛlətɪvli ˈhaɪ ˈstætəs ˈɪn ˈeɪnʃənt ˈidʒəpt ˈænd ˌɛnˈdʒɔɪd ˈðə ˈliɡəl ˈraɪt ˈtu ˈoʊn ˌɪnˈhɛrət ˈɔr ˈwɪl ˈprɑpərti/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824961/audio_file/level02/02_b87db242-2.mp3,medium
"For the second season , the show began to change .",/ˈfɔr ˈðə ˈsɛkənd ˈsizən ˈðə ˈʃoʊ biˈɡæn ˈtu ˈtʃeɪndʒ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824962/audio_file/level01/01_dedae046-9.mp3,easy
Merged with Saxe Weimar into Saxe-Weimar-Eisenach,/ˈmərdʒd ˈwɪð ˈsæks ˈvaɪmɑr ˈɪntu saxe-weimar-eisenach/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824963/audio_file/level03/03_79fbd46d-5.mp3,hard
Underwear is worn for a variety of reasons .,/ˈəndərˌwɛr ˈɪz ˈwɔrn ˈfɔr ˈeɪ vərˈaɪəti ˈəv ˈrizənz/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824964/audio_file/level02/02_6a023adf-f.mp3,medium
Refusing their reduced pay became a point of honor for the men of the 54th .,/rəfˈjuzɪŋ ˈðɛr rəˈdust ˈpeɪ biˈkeɪm ˈeɪ ˈpɔɪnt ˈəv ˈɑnər ˈfɔr ˈðə ˈmɛn ˈəv ˈðə 54th/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824965/audio_file/level02/02_7264ff28-b.mp3,medium
Content featuring male bisexuality has been a growing trend since the advent of internet pornography .,/ˈkɑntɛnt ˈfitʃərɪŋ ˈmeɪl ˌbaɪsɛkʃuˈæləti ˈhæz ˈbɪn ˈeɪ ˈɡroʊɪŋ ˈtrɛnd ˈsɪns ˈðə ˈædˌvɛnt ˈəv ˈɪntərˌnɛt pɔrˈnɑɡrəfi/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824966/audio_file/level03/03_f68e43dc-9.mp3,hard
Sharpie markers are made with a number of tips .,/ˈʃɑrpi ˈmɑrkərz ˈɑr ˈmeɪd ˈwɪð ˈeɪ ˈnəmbər ˈəv ˈtɪps/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824967/audio_file/level02/02_e9772db4-6.mp3,medium
Earth 's orbit is an ellipse .,/ˈərθ ˈɛs ˈɔrbət ˈɪz ˈæn ɪˈlɪps/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824968/audio_file/level03/03_db696cfd-c.mp3,hard
"In the late 1800s , the yoke and arrows became the political symbol of the Spanish socialist party .",/ˈɪn ˈðə ˈleɪt 1800s ˈðə ˈjoʊk ˈænd ˈæroʊz biˈkeɪm ˈðə pəˈlɪtəkəl ˈsɪmbəl ˈəv ˈðə ˈspænɪʃ ˈsoʊʃələst ˈpɑrti/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824969/audio_file/level02/02_3c011734-6.mp3,medium
"In 741 , the church was destroyed in a fire .",/ˈɪn 741 ˈðə ˈtʃərtʃ ˈwɑz dɪˈstrɔɪd ˈɪn ˈeɪ ˈfaɪər/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824970/audio_file/level02/02_5dc12ff0-a.mp3,medium
"On - shore and off-shore winds can be extremely strong , as the lake warms and cools more slowly than the land .",/ˈɑn - ˈʃɔr ˈænd off-shore ˈwaɪndz ˈkæn ˈbi ɛkˈstrimli ˈstrɔŋ ˈæz ˈðə ˈleɪk ˈwɔrmz ˈænd ˈkulz ˈmɔr ˈsloʊli ˈðæn ˈðə ˈlænd/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824971/audio_file/level02/02_7b58c502-e.mp3,medium
A weekly magazine was included in the Sunday paper .,/ˈeɪ ˈwikli ˈmæɡəˌzin ˈwɑz ˌɪnˈkludəd ˈɪn ˈðə ˈsənˌdeɪ ˈpeɪpər/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824972/audio_file/level01/01_e498dbfb-b.mp3,easy
"The wreath was added against the rules of heraldry , breaking up the carpet pattern .",/ˈðə ˈriθ ˈwɑz ˈædəd əˈɡeɪnst ˈðə ˈrulz ˈəv ˈhɛrəldri ˈbreɪkɪŋ ˈəp ˈðə ˈkɑrpət ˈpætərn/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824973/audio_file/level02/02_0a7fa5d8-e.mp3,medium
Convective cells may form in the surrounding area of troughs and give birth to a tropical cyclone .,/kənˈvɛktɪv ˈsɛlz ˈmeɪ ˈfɔrm ˈɪn ˈðə sərˈaʊndɪŋ ˈɛriə ˈəv ˈtrɔfs ˈænd ˈɡɪv ˈbərθ ˈtu ˈeɪ ˈtrɑpɪkəl sɪˈkloʊn/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824975/audio_file/level03/03_ca4488fc-4.mp3,hard
"The same is true , up to a point , of the chemical reactions of living things .",/ˈðə ˈseɪm ˈɪz ˈtru ˈəp ˈtu ˈeɪ ˈpɔɪnt ˈəv ˈðə ˈkɛməkəl riˈækʃənz ˈəv ˈlɪvɪŋ ˈθɪŋz/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824976/audio_file/level02/02_0317195a-1.mp3,medium
Barium bromide can be prepared from barium sulfide or barium carbonate via reaction with hydrobromic acid to give hydrated barium bromide .,/ˈbɛriəm ˈbroʊˌmaɪd ˈkæn ˈbi priˈpɛrd ˈfrəm ˈbɛriəm ˈsəlˌfaɪd ˈɔr ˈbɛriəm ˈkɑrbəˌneɪt ˈvaɪə riˈækʃən ˈwɪð hydrobromic ˈæsəd ˈtu ˈɡɪv ˈhaɪˌdreɪtəd ˈbɛriəm ˈbroʊˌmaɪd/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824977/audio_file/level03/03_6a0228f4-b.mp3,hard
"German people started arriving in 1828 , after Brazilian independence .",/ˈdʒərmən ˈpipəl ˈstɑrtɪd ərˈaɪvɪŋ ˈɪn 1828 ˈæftər brəˈzɪljən ˌɪndɪˈpɛndəns/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824978/audio_file/level02/02_71468d28-7.mp3,medium
"Masonry is commonly used for the walls of buildings , retaining walls and monuments .",/ˈmeɪsənri ˈɪz ˈkɑmənli ˈjuzd ˈfɔr ˈðə ˈwɔlz ˈəv ˈbɪldɪŋz riˈteɪnɪŋ ˈwɔlz ˈænd ˈmɑnjəmənts/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824979/audio_file/level02/02_c974cbb3-f.mp3,medium
"Bioorganic chemistry is that branch of life science , which deals with the study of biological processes using chemical methods .",/bioorganic ˈkɛməstri ˈɪz ˈðæt ˈbræntʃ ˈəv ˈlaɪf ˈsaɪəns ˈhwɪtʃ ˈdilz ˈwɪð ˈðə ˈstədi ˈəv ˌbaɪəˈlɑdʒɪkəl ˈprɑsɛsəz ˈjuzɪŋ ˈkɛməkəl ˈmɛθədz/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824980/audio_file/level02/02_5d2c0608-b.mp3,medium
"Like many other plants , some palms are in danger of dying out because of human activity .",/ˈlaɪk ˈmɛni ˈəðər ˈplænts ˈsəm ˈpɑlmz ˈɑr ˈɪn ˈdeɪndʒər ˈəv ˈdaɪɪŋ ˈaʊt bɪˈkɑz ˈəv ˈhjumən ækˈtɪvəti/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824981/audio_file/level02/02_a1caf8c3-d.mp3,medium
"The disease was first reported in January 2007 in New York caves , although it was retrospectively detected in a photograph taken in early 2006 .",/ˈðə dɪˈziz ˈwɑz ˈfərst ˌriˈpɔrtɪd ˈɪn ˈdʒænjuˌɛri 2007 ˈɪn ˈnju ˈjɔrk ˈkeɪvz ˌɔlˈðoʊ ˈɪt ˈwɑz ˌrɛtroʊˈspɛktɪvli dɪˈtɛktəd ˈɪn ˈeɪ ˈfoʊtəˌɡræf ˈteɪkən ˈɪn ˈərli 2006/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824983/audio_file/level03/03_5f504da7-1.mp3,hard
"During late April , the Japanese submarines and reconnoitered the area where landings were planned .",/ˈdərɪŋ ˈleɪt ˈeɪprəl ˈðə ˌdʒæpəˈniz ˈsəbmərˌinz ˈænd reconnoitered ˈðə ˈɛriə ˈhwɛr ˈlændɪŋz ˈwər ˈplænd/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824984/audio_file/level03/03_40349f54-9.mp3,hard
"Most Old World warblers are of generally undistinguished appearance , though some Asian species are boldly marked .",/ˈmoʊs ˈoʊld ˈwərld ˈwɔrblərz ˈɑr ˈəv ˈdʒɛnərəli ˌəndɪˈstɪŋɡwɪʃt əˈpɪrəns ˈðoʊ ˈsəm ˈeɪʒən ˈspiʃiz ˈɑr ˈboʊldli ˈmɑrkt/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824987/audio_file/level03/03_714c5dbb-3.mp3,hard
The site was excavated in August 2008 and again in August 2009 .,/ˈðə ˈsaɪt ˈwɑz ˈɛkskəˌveɪtɪd ˈɪn ˈɑɡəst 2008 ˈænd əˈɡeɪn ˈɪn ˈɑɡəst 2009/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824988/audio_file/level02/02_4daf7ef8-8.mp3,medium
"However , centralization of collectors ' organisations and periodicals was wanted : By 1924 , these local magazines eventually closed down .",/ˌhaʊˈɛvər ˌsɛntrəlɪˈzeɪʃən ˈəv kəˈlɛktərz ' ˌɔrɡənɪˈzeɪʃənz ˈænd ˌpɪriˈɑdɪkəlz ˈwɑz ˈwɔntɪd ˈbaɪ 1924 ˈðiz ˈloʊkəl ˈmæɡəˌzinz iˈvɛnʃəli ˈkloʊzd ˈdaʊn/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824989/audio_file/level02/02_61b9c8a6-8.mp3,medium
The film was very well received by critics and audiences .,/ˈðə ˈfɪlm ˈwɑz ˈvɛri ˈwɛl rəˈsivd ˈbaɪ ˈkrɪtɪks ˈænd ˈɑdiənsəz/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824990/audio_file/level02/02_f273eed5-9.mp3,medium
"After the negotiations to end apartheid in South Africa commenced in 1990 , the nation re-joined the Olympic movement .",/ˈæftər ˈðə nəˌɡoʊʃiˈeɪʃənz ˈtu ˈɛnd əˈpɑrˌtaɪd ˈɪn ˈsaʊθ ˈæfərkə kəˈmɛnst ˈɪn 1990 ˈðə ˈneɪʃən re-joined ˈðə oʊˈlɪmpɪk ˈmuvmənt/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824991/audio_file/level02/02_8bad233c-5.mp3,medium
"After the rinse cycle , the machine begins the extraction process , which recovers the solvent for reuse .",/ˈæftər ˈðə ˈrɪns ˈsaɪkəl ˈðə məˈʃin bɪˈɡɪnz ˈðə ɛkˈstrækʃən ˈprɑˌsɛs ˈhwɪtʃ rɪˈkəvərz ˈðə ˈsɑlvənt ˈfɔr riˈjus/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824994/audio_file/level02/02_73410393-5.mp3,medium
"A common-use facility or terminal design disallows airlines to have its own proprietary check - in counters , gates and IT systems .",/ˈeɪ common-use fəˈsɪlɪti ˈɔr ˈtərmənəl dɪˈzaɪn disallows ˈɛrˌlaɪnz ˈtu ˈhæv ˈɪts ˈoʊn prəˈpraɪəˌtɛri ˈtʃɛk - ˈɪn ˈkaʊntərz ˈɡeɪts ˈænd ˈɪt ˈsɪstəmz/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824995/audio_file/level02/02_fe2dfebe-2.mp3,medium
The basic parts of the LC - 6 were accepted .,/ˈðə ˈbeɪsɪk ˈpɑrts ˈəv ˈðə lc - 6 ˈwər ækˈsɛptɪd/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824996/audio_file/level02/02_d79c4818-4.mp3,medium
"For an individual person , information security has a big effect on privacy , which is viewed very differently by people in different cultures .",/ˈfɔr ˈæn ˌɪndəˈvɪdʒəwəl ˈpərsən ˌɪnfərˈmeɪʃən sɪkˈjʊrəti ˈhæz ˈeɪ ˈbɪɡ ˈifɛkt ˈɑn ˈpraɪvəsi ˈhwɪtʃ ˈɪz ˈvjud ˈvɛri ˈdɪfərˈɛntli ˈbaɪ ˈpipəl ˈɪn ˈdɪfərənt ˈkəltʃərz/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824998/audio_file/level02/02_3cafb49d-b.mp3,medium
Some jelly fungi can be eaten raw ; poisonous jelly fungi are rare .,/ˈsəm ˈdʒɛli ˈfəndʒaɪ ˈkæn ˈbi ˈitən ˈrɑ ˈpɔɪzənəs ˈdʒɛli ˈfəndʒaɪ ˈɑr ˈrɛr/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824999/audio_file/level02/02_ca1105d8-e.mp3,medium
"The silver birch is a medium-sized tree , which has triangle - shaped leaves .",/ˈðə ˈsɪlvər ˈbərtʃ ˈɪz ˈeɪ medium-sized ˈtri ˈhwɪtʃ ˈhæz ˈtraɪˌæŋɡəl - ˈʃeɪpt ˈlivz/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773825000/audio_file/level02/02_782edd79-d.mp3,medium
There are many changes that can be placed on top of the fundamentals of battle royale .,/ˈðɛr ˈɑr ˈmɛni ˈtʃeɪndʒəz ˈðæt ˈkæn ˈbi ˈpleɪst ˈɑn ˈtɑp ˈəv ˈðə ˌfəndəˈmɛnəlz ˈəv ˈbætəl rɔɪˈæl/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773825001/audio_file/level02/02_8f9af1c5-4.mp3,medium
It is used as a catalyst in organic chemistry .,/ˈɪt ˈɪz ˈjuzd ˈæz ˈeɪ ˈkætələst ˈɪn ɔrˈɡænɪk ˈkɛməstri/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773825002/audio_file/level02/02_62287c6a-a.mp3,medium
Deomyines share no morphological characteristics that can be used to separate them from other muroids .,/deomyines ˈʃɛr ˈnoʊ ˌmɔrfəˈlɑdʒɪkəl ˌkɛrəktərˈɪstɪks ˈðæt ˈkæn ˈbi ˈjuzd ˈtu ˈsɛpərˌeɪt ˈðɛm ˈfrəm ˈəðər muroids/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773825003/audio_file/level03/03_9d59f5bb-b.mp3,hard
Early Egyptian medicine was based mostly on a mixture of magic and religious spells .,/ˈərli ɪˈdʒɪpʃən ˈmɛdəsən ˈwɑz ˈbeɪst ˈmoʊsli ˈɑn ˈeɪ ˈmɪkstʃər ˈəv ˈmædʒɪk ˈænd riˈlɪdʒəs ˈspɛlz/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773825004/audio_file/level02/02_92c15891-d.mp3,medium
De facto segregation in the United States has increased since the civil rights movement .,/ˈdeɪ ˈfæktoʊ ˌsɛɡrəˈɡeɪʃən ˈɪn ˈðə juˈnaɪtɪd ˈsteɪts ˈhæz ˈɪnˌkrist ˈsɪns ˈðə ˈsɪvəl ˈraɪts ˈmuvmənt/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773825005/audio_file/level03/03_bf992da9-a.mp3,hard
He has edited and written many books and articles .,/ˈhi ˈhæz ˈɛdətəd ˈænd ˈrɪtən ˈmɛni ˈbʊks ˈænd ˈɑrtəkəlz/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773825006/audio_file/level01/01_f15fcc90-d.mp3,easy
"At about 10 : 30 AM the flight paths of the two aircraft intersected over the canyon , and they collided at a closing angle of about 25 degrees .",/ˈæt əˈbaʊt 10 30 ˈæm ˈðə ˈflaɪt ˈpæðz ˈəv ˈðə ˈtu ˈɛrˌkræft ˌɪntərˈsɛktɪd ˈoʊvər ˈðə ˈkænjən ˈænd ˈðeɪ kəˈlaɪdɪd ˈæt ˈeɪ ˈkloʊzɪŋ ˈæŋɡəl ˈəv əˈbaʊt 25 dɪˈɡriz/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773825007/audio_file/level02/02_b15c7a4f-f.mp3,medium
"Though often used interchangeably , these words have different meanings .",/ˈðoʊ ˈɔfən ˈjuzd ˌɪnərˈtʃeɪndʒəbli ˈðiz ˈwərdz ˈhæv ˈdɪfərənt ˈminɪŋz/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773825008/audio_file/level02/02_f7135c03-e.mp3,medium
"Dial - up modem use in the US dropped to 60 % by 2003 , and in 2006 stood at 36 % .",/ˈdaɪəl - ˈəp ˈmoʊdəm ˈjus ˈɪn ˈðə ˈəs ˈdrɑpt ˈtu 60 % ˈbaɪ 2003 ˈænd ˈɪn 2006 ˈstʊd ˈæt 36 %/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773825009/audio_file/level02/02_4fa35fd2-3.mp3,medium
"Individual rolls of 135 film are enclosed in single-spool , light - tight , metal cassettes to allow cameras to be loaded in daylight .",/ˌɪndəˈvɪdʒəwəl ˈroʊlz ˈəv 135 ˈfɪlm ˈɑr ɛnˈkloʊzd ˈɪn single-spool ˈlaɪt - ˈtaɪt ˈmɛtəl kəˈsɛts ˈtu əˈlaʊ ˈkæmərəz ˈtu ˈbi ˈloʊdɪd ˈɪn ˈdeɪˌlaɪt/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773825011/audio_file/level02/02_48b05adf-3.mp3,medium
"The nine- banded armadillo also serves science through its unusual reproductive system , in which four genetically identical offspring are born , the result of one original egg .",/ˈðə nine- ˈbændɪd ˌɑrməˈdɪloʊ ˈɔlsoʊ ˈsərvz ˈsaɪəns ˈθru ˈɪts ənˈjuˌʒuəl ˌriprəˈdəktɪv ˈsɪstəm ˈɪn ˈhwɪtʃ ˈfɔr dʒəˈnɛtɪkli aɪˈdɛntɪkəl ˈɔfsˌprɪŋ ˈɑr ˈbɔrn ˈðə riˈzəlt ˈəv ˈwən ərˈɪdʒənəl ˈɛɡ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773825013/audio_file/level03/03_41fce972-a.mp3,hard
"With the creation of the Soest district in 1817 , its influence slowly rose .",/ˈwɪð ˈðə kriˈeɪʃən ˈəv ˈðə soest ˈdɪstrɪkt ˈɪn 1817 ˈɪts ˈɪnfluəns ˈsloʊli ˈroʊz/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773825014/audio_file/level02/02_196aeb00-7.mp3,medium
The stage itself has been given named areas to help blocking .,/ˈðə ˈsteɪdʒ ˌɪtˈsɛlf ˈhæz ˈbɪn ˈɡɪvən ˈneɪmd ˈɛriəz ˈtu ˈhɛlp ˈblɑkɪŋ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773825015/audio_file/level02/02_5436bfb0-0.mp3,medium
Many electronic paper technologies keep the same text and images indefinitely without electricity .,/ˈmɛni ˌɪˌlɛkˈtrɑnɪk ˈpeɪpər tɛkˈnɑlədʒiz ˈkip ˈðə ˈseɪm ˈtɛkst ˈænd ˈɪmədʒəz ˌɪnˈdɛfənətli wɪˈðaʊt ɪˌlɛkˈtrɪsəti/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773825016/audio_file/level02/02_358e44c0-1.mp3,medium
"These are Australian political parties which are no longer registered with any federal , state or territory political bodies , and can thus no longer contest elections .",/ˈðiz ˈɑr ɔˈstreɪljən pəˈlɪtəkəl ˈpɑrtiz ˈhwɪtʃ ˈɑr ˈnoʊ ˈlɔŋɡər ˈrɛdʒɪstərd ˈwɪð ˈɛni ˈfɛdərəl ˈsteɪt ˈɔr ˈtɛrɪˌtɔri pəˈlɪtəkəl ˈbɑdiz ˈænd ˈkæn ˈðəs ˈnoʊ ˈlɔŋɡər ˈkɑntɛst ɪˈlɛkʃənz/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773825018/audio_file/level02/02_b6026d2c-9.mp3,medium
When a wrestler jumps forward from an elevated position and executes a mid-air backflip .,/ˈhwɛn ˈeɪ ˈrɛsələr ˈdʒəmps ˈfɔrwərd ˈfrəm ˈæn ˈɛləˌveɪtɪd pəˈzɪʃən ˈænd ˈɛksəkˌjuts ˈeɪ mid-air backflip/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773825019/audio_file/level02/02_46316f20-9.mp3,medium
The movie became very popular before it was released because of the title and because of many people talked about it on the Internet .,/ˈðə ˈmuvi biˈkeɪm ˈvɛri ˈpɑpjələr ˌbiˈfɔr ˈɪt ˈwɑz riˈlist bɪˈkɑz ˈəv ˈðə ˈtaɪtəl ˈænd bɪˈkɑz ˈəv ˈmɛni ˈpipəl ˈtɔkt əˈbaʊt ˈɪt ˈɑn ˈðə ˈɪntərˌnɛt/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773825020/audio_file/level02/02_31300e6a-b.mp3,medium
"The class does not have a medusa larval stage in its development , unlike the rest of the phylum .",/ˈðə ˈklæs ˈdəz ˈnɑt ˈhæv ˈeɪ məˈdusə ˈlɑrvəl ˈsteɪdʒ ˈɪn ˈɪts dɪˈvɛləpmənt ənˈlaɪk ˈðə ˈrɛst ˈəv ˈðə ˈfaɪləm/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773825021/audio_file/level03/03_a9a4192c-1.mp3,hard
The common legal opinion on federal child labor regulation reversed in the 1930s .,/ˈðə ˈkɑmən ˈliɡəl əˈpɪnjən ˈɑn ˈfɛdərəl ˈtʃaɪld ˈleɪbər ˌrɛɡjəˈleɪʃən riˈvərst ˈɪn ˈðə 1930s/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773825022/audio_file/level02/02_cd8312f4-7.mp3,medium
