transcript,audio_url,difficulty
"Plant breeding started with the domestication of the first agricultural plants , a practice dates back 9,000 to 11,000 years .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773824795/audio_file/level02/02_f1e7e927-1.mp3,medium
Airolo is also home to a small ski-resort with 30 km of prepared slopes .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824796/audio_file/level02/02_0886e74e-b.mp3,medium
"Stories of black mambas that chase and attack humans are common , but in fact the snakes generally avoid contact with humans .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773824797/audio_file/level02/02_da668738-e.mp3,medium
The sulfuric acid is regenerated and recycled to the leaching step .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824799/audio_file/level03/03_3ebe1b07-4.mp3,hard
Historical attitudes towards oats have varied .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824800/audio_file/level02/02_131b00e2-d.mp3,medium
The album was a subject of controversy because of a poster inserted in the original record sleeve .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824801/audio_file/level02/02_74661487-2.mp3,medium
"After the post , many people contributed code to the project .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773824802/audio_file/level02/02_c7b9353c-4.mp3,medium
"The elytra primarily serve as protective wing -cases for the hindwings underneath , which are used for flying .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773824803/audio_file/level03/03_c8162168-b.mp3,hard
"The highlight of the prison , from the inmates ' perspective , was the garden .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773824804/audio_file/level02/02_f4ccb8c6-f.mp3,medium
"Failure rate is usually time dependent , and an intuitive corollary is that the rate changes over time versus the expected life cycle of a system .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773824805/audio_file/level03/03_66606ab6-0.mp3,hard
"At the end of 2014 the population was 819 people , in 344 families .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773824807/audio_file/level01/01_87ddfa4d-8.mp3,easy
The above equation makes use of information on the composition of parent and daughter isotopes at the time the material being tested cooled below its closure temperature .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824808/audio_file/level03/03_4f24648f-6.mp3,hard
The tower began to sink after construction had progressed to the second floor in 1178 .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824809/audio_file/level02/02_cc4e9fa4-f.mp3,medium
Highly modified tube feet around the mouth are always present .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824810/audio_file/level02/02_4850740a-1.mp3,medium
He is known from two inscriptions in hieroglyphics .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824811/audio_file/level03/03_6721b202-1.mp3,hard
It has not been studied a lot despite being one of the biggest asteroids .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824812/audio_file/level02/02_7c524388-a.mp3,medium
Some water turbines are designed for Pumped storage hydroelectricity .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824813/audio_file/level03/03_1deb47a8-5.mp3,hard
Yuccas are widely grown as ornamental plants in gardens .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824814/audio_file/level02/02_e9d64c5f-3.mp3,medium
This can be done quickly using the method of exponentiation by squaring .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824815/audio_file/level03/03_9acbd9ae-0.mp3,hard
"By 1994 , rock and roll slowly began to decline .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773824816/audio_file/level02/02_290677f3-e.mp3,medium
Jainism postulates that time has no beginning or end .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824817/audio_file/level02/02_26f20523-8.mp3,medium
There are many causes of kidney disease .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824818/audio_file/level02/02_2b25f906-1.mp3,medium
The main goals of earthquake engineering are : A properly engineered structure does not necessarily have to be extremely strong or expensive .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824819/audio_file/level02/02_041e936d-c.mp3,medium
"Because the verses were written in Greek , the keepers would always be helped by two Greek translators .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773824821/audio_file/level02/02_9972874d-e.mp3,medium
"Grand Total 12,850,815 gross tons",https://res.cloudinary.com/dcz6avkds/video/upload/v1773824822/audio_file/level02/02_1ee4a8e4-6.mp3,medium
The first stone church was built in during the 12th century .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824823/audio_file/level01/01_9fdb42e6-8.mp3,easy
Bismuth is used in alloys with very low melting points .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824824/audio_file/level02/02_c34099cd-f.mp3,medium
Recent editions have focused on record feats by human competitors .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824826/audio_file/level02/02_97e2e5d3-9.mp3,medium
This phrase is British in origin and derives from sports that use goalposts .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824827/audio_file/level02/02_bb173c13-6.mp3,medium
"Such a balance is seen more simply in sickle -cell anemia , which is found mostly in tropical populations in Africa and India .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773824828/audio_file/level03/03_6d00f046-f.mp3,hard
It flies slowly with its head facing downwards to see its prey .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824829/audio_file/level02/02_6bb23590-6.mp3,medium
The museum does research and public service work .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824830/audio_file/level02/02_be50d85a-4.mp3,medium
"Journalists sometimes expose themselves to danger , particularly when reporting in areas of armed conflict or in states that do not respect the freedom of the press .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773824831/audio_file/level03/03_fe99dd14-c.mp3,hard
Assuming a comfortable position helps the baby to latch properly .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824832/audio_file/level02/02_2b7d9b48-5.mp3,medium
"The evolutionary history of scorpions goes back to the Silurian , 430 million years ago .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773824833/audio_file/level02/02_8bc30588-e.mp3,medium
The gathering of swamp deer in the park 's grasslands is the largest in the world .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824835/audio_file/level02/02_aff1368e-a.mp3,medium
"The shot put event was first seen in the Middle Ages , when they would throw cannonballs at their enemies .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773824836/audio_file/level02/02_dee1d744-5.mp3,medium
Public places such as parks and beaches are very important for many recreational activities .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824837/audio_file/level02/02_aaa921cb-d.mp3,medium
In some Western cultures it is traditional for the man to make a proposal to the woman directly while genuflecting in front of her .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824838/audio_file/level03/03_21503b00-0.mp3,hard
The character has appeared in various adaptations of the comics .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824839/audio_file/level02/02_b4bdb3e2-9.mp3,medium
"From 2012 to 2013 , viewership decreased from 613,000 to 571,000 .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773824840/audio_file/level02/02_6b042462-5.mp3,medium
"Despite it 's positive reviews , some reviewers criticized the game .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773824841/audio_file/level02/02_ed9fc590-7.mp3,medium
These four discoveries had a big impact on the development of Chinese civilization .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824842/audio_file/level02/02_15b113f7-8.mp3,medium
The project 's source code is has a MIT License .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824843/audio_file/level02/02_d4f47457-9.mp3,medium
Felt is used for many different things .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824844/audio_file/level02/02_7d930853-4.mp3,medium
"In the United States , the game is played by a group of people .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773824845/audio_file/level01/01_767409e2-e.mp3,easy
"Plasmapheresis is a medical therapy that involves blood plasma extraction , treatment , and reintegration .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773824847/audio_file/level03/03_8b2c92d8-2.mp3,hard
Researchers in molecular biology use specific techniques native to molecular biology but increasingly combine these with techniques and ideas from genetics and biochemistry .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824849/audio_file/level03/03_784200bf-9.mp3,hard
"Ridiculed during his lifetime by critics , he came to be recognized as a self-taught genius whose works are of high artistic quality .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773824850/audio_file/level02/02_cf411aa9-c.mp3,medium
Many island rails are flightless because on a small island without threatening predators they do not need to fly or move long distances .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824851/audio_file/level02/02_79235de9-d.mp3,medium
Water turbines are divided into two groups : reaction turbines and impulse turbines .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824852/audio_file/level02/02_bdf7d895-2.mp3,medium
Palms are one of the best known and most widely planted tree families .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824853/audio_file/level02/02_027ca585-8.mp3,medium
Another application of materials science in industry is making composite materials .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824855/audio_file/level02/02_f5c1ff08-6.mp3,medium
Emission nebulae sometimes look like they have dark areas in them .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824856/audio_file/level03/03_6ebffe1f-7.mp3,hard
Services can be described in terms of their main attributes .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824856/audio_file/level02/02_140caa44-4.mp3,medium
"Since privatization , the structure of the rail industry and number of companies has changed several times as franchises have been re-let and the areas covered by franchises restructured .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773824858/audio_file/level03/03_d28be591-f.mp3,hard
"In December 1912 , workers at a local quarry uncovered a crack in the rocks .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773824859/audio_file/level02/02_fd7a8987-0.mp3,medium
The type A viruses are the most virulent human pathogens among the three influenza types and cause the most severe disease .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824860/audio_file/level03/03_38b9eeb6-8.mp3,hard
"In addition to his political career , he was also a noted historian , biographer and writer .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773824861/audio_file/level02/02_8a0eebea-8.mp3,medium
The poem satirises a small incident by comparing it to the epic world of the gods .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824862/audio_file/level02/02_5bbbdb01-e.mp3,medium
"Because of their abundance , seamounts are one of the most common marine ecosystems in the world .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773824863/audio_file/level03/03_cf446564-c.mp3,hard
"32 clubs have played in the DEL since founding , with 14 currently playing .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773824864/audio_file/level02/02_175cdbdb-c.mp3,medium
"As a player , he was a defender from 1992 until 2012 .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773824866/audio_file/level02/02_63e121e7-7.mp3,medium
Benzodiazepines are the most commonly used medication for the treatment of alcohol withdrawal and are generally safe and effective in suppressing symptoms of alcohol withdrawal .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824867/audio_file/level03/03_d759186e-f.mp3,hard
Atomic physics primarily considers atoms in isolation .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824867/audio_file/level02/02_95560608-2.mp3,medium
World population will decline from about 2040 .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824868/audio_file/level02/02_505328e9-7.mp3,medium
"The first trailer for the new movie was released on February 5 , 2015 .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773824870/audio_file/level02/02_52093744-5.mp3,medium
"In digital signal processing , a digital signal is a representation of a physical signal that is a sampled and quantized .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773824871/audio_file/level02/02_227128fd-6.mp3,medium
A secret or unlockable character may be a playable character in a video game available after finishing the game or doing certain tasks .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824872/audio_file/level03/03_7b14bb22-2.mp3,hard
"An international airport may have two one - way loop roads , one for departures and one for arrivals .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773824873/audio_file/level02/02_d23fd81f-3.mp3,medium
"It looked like a small , dog-sized saber - toothed cat .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773824874/audio_file/level02/02_e78f1d51-a.mp3,medium
Producing an image from a diffraction pattern requires sophisticated mathematics and often an iterative process of modeling and refinement .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824875/audio_file/level02/02_6d87cdf0-8.mp3,medium
During the Spanish Civil War he left his work to be in theater as an amateur actor .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824876/audio_file/level02/02_b505d98b-8.mp3,medium
It got negative reviews from the critics .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824877/audio_file/level02/02_7eaea0dc-5.mp3,medium
"The university has approximately 27,700 students and employs around 6,000 people .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773824878/audio_file/level01/01_5f226f84-d.mp3,easy
Equivalently it is the combination of a rotation and an inversion in a point on the axis .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824880/audio_file/level03/03_79d57bfe-5.mp3,hard
A key idea of NMR is that the resonance frequency of a particular substance is directly proportional to the strength of the applied magnetic field .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824881/audio_file/level02/02_2fc8d401-e.mp3,medium
Overall the school is characterized by a high proportion of white pupils compared with the national average and nearly all students have English as their first language .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824882/audio_file/level02/02_f8ea42fa-4.mp3,medium
The following table gives a summary of the different schedules .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824883/audio_file/level01/01_34bbd825-0.mp3,easy
"However , palaeotempestological research allows reconstruction of pre-historic hurricane activity trends on timescales of centuries to millennia .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773824885/audio_file/level03/03_fcbace23-f.mp3,hard
"Mycorrhizal plants are often more resistant to diseases , such as those caused by microbial soil- borne pathogens , and are also more resistant to the effects of drought .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773824886/audio_file/level03/03_d3a5ace4-f.mp3,hard
Hummingbirds are specialized nectarivores and are tied to the ornithophilous flowers upon which they feed .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824888/audio_file/level03/03_9e01f297-5.mp3,hard
"Great part of his career , he had to deal with defending worshipping god in an environment of the anti-religious doctrine of communism .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773824889/audio_file/level02/02_e467f752-a.mp3,medium
Entropy is simply a quantitative measure of what the second law of thermodynamics describes : the spreading of energy until it is evenly spread .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824890/audio_file/level03/03_c49a34af-8.mp3,hard
"The smallest amount of time was 8 seconds , and the largest was 34 seconds .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773824891/audio_file/level02/02_462f75cb-a.mp3,medium
The nyala is mainly active early in the morning and late in the afternoon .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824892/audio_file/level02/02_3a9af86c-b.mp3,medium
"After the war , his research focused on human genetics , pioneering in what is now known as gene regulation .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773824894/audio_file/level02/02_3272b59b-9.mp3,medium
"Mineralized skeletons of bryozoans first appear in rocks from the Early Ordovician period , making it the last major phylum to appear in the fossil record .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773824896/audio_file/level03/03_fbbd2082-6.mp3,hard
It is hard and crisp but juicy .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824897/audio_file/level02/02_b93dceec-4.mp3,medium
"Up to 2004 , there were six criteria for cultural heritage and four criteria for natural heritage .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773824898/audio_file/level02/02_7501544d-8.mp3,medium
Clerical and administrative support has been greatly increased in recent times .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824899/audio_file/level02/02_28475820-8.mp3,medium
"The following is the modern version , adopted in 1900 , without the vivid attacks against Spain .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773824901/audio_file/level02/02_f7f7eb1e-2.mp3,medium
"The art of engraving gems hardly advanced at all , limiting itself to mass -produced items that lacked originality .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773824902/audio_file/level02/02_bdb69f69-7.mp3,medium
"The building was completed in 1941 , after the outbreak of World War II .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773824903/audio_file/level02/02_45ad4944-2.mp3,medium
"Each code has of two parts , separated by a hyphen .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773824904/audio_file/level02/02_b5aa2b89-5.mp3,medium
"Corticosteroids , such as dexamethasone and budesonide , have been shown to improve outcomes in children with all severities of croup .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773824905/audio_file/level03/03_6cd06725-c.mp3,hard
"There are two types of adverbs , primary and secondary .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773824906/audio_file/level02/02_757d75e4-4.mp3,medium
"The settlement was founded by reason of two old merchant roads crossing nearby , as well as a ford crossing the river Ems .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773824908/audio_file/level02/02_5a83a43b-2.mp3,medium
Since the end of the series rumors have circulated that a feature - length movie was in the works .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824909/audio_file/level02/02_e5d34163-2.mp3,medium
This move is performed to an opponent set up resting back first against the turnbuckle .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824910/audio_file/level02/02_86b1f3c3-e.mp3,medium
"During the following years , a large number of important public and private buildings were erected .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773824911/audio_file/level02/02_e618c92c-1.mp3,medium
Chaplin has also acted in several Spanish and French films .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824912/audio_file/level02/02_0491976e-2.mp3,medium
"Zwartbles are now mainly used to produce breeding stock , meat and wool .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773824913/audio_file/level02/02_77dcde02-6.mp3,medium
was first shown at E3 2001 as a seven-second video clip .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824914/audio_file/level02/02_ac694dd0-c.mp3,medium
Holiday said that she began using hard drugs in the early 1940s .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824915/audio_file/level02/02_56b7def9-7.mp3,medium
A pinscreen is a white screen perforated with thousands of pins in small holes .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824917/audio_file/level02/02_f8d587f4-2.mp3,medium
"The speech lasted approximately 40 minutes and consisted of 4,955 words .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773824917/audio_file/level02/02_de93bcf5-9.mp3,medium
"The work is anonymous , although there has been extensive speculation on the author 's identity .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773824918/audio_file/level03/03_f57b3998-2.mp3,hard
Pius V died on 1 May 1572 of what is believed to be cancer .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824920/audio_file/level02/02_2fcf7322-a.mp3,medium
Egyptian athletes have won a total of 24 medals .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824921/audio_file/level02/02_96c46778-3.mp3,medium
"A DVD of series one has been released on 19 September 2005 , however there is still no word of series two on DVD .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773824922/audio_file/level02/02_7de52265-7.mp3,medium
Bombards were replaced by weapons using smaller caliber iron shells with more powerful gunpowder .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824923/audio_file/level03/03_3cd1283f-f.mp3,hard
The different neuronal cell types are neatly organized into layers in the hippocampus .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824924/audio_file/level03/03_22bbbcce-6.mp3,hard
The book received critical acclaim .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824925/audio_file/level02/02_97c671b7-d.mp3,medium
Hatchlings are about 1.5 cm long and weigh between 0.3 and .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824926/audio_file/level02/02_5c82a3af-e.mp3,medium
Carbon dioxide is the most significant long-lived greenhouse gas in Earth 's atmosphere .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824927/audio_file/level02/02_e1db00ec-8.mp3,medium
"During the day , amphiumas hide in vegetation , and at night they become active hunters .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773824928/audio_file/level03/03_5e55c71f-e.mp3,hard
Engineers in the nineteenth century knew that a bridge which was built across multiple supports would distribute the loads among them .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824929/audio_file/level02/02_d7853425-f.mp3,medium
The arms of the three original leagues are now all part of the coat of arms of the canton .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824930/audio_file/level02/02_5192cbb6-a.mp3,medium
Miso is a part of many Japanese -style meals .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824931/audio_file/level01/01_4be1d04f-b.mp3,easy
Semen ingestion has had central importance in some cultures around the world .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824932/audio_file/level02/02_4b3a7d97-1.mp3,medium
"While several real-world leaders exist in the show 's universe , most foreign countries have fictional rulers .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773824933/audio_file/level02/02_d44d07ae-b.mp3,medium
"Most amphibians go through metamorphosis , a process of significant morphological change after birth .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773824935/audio_file/level03/03_377bfd64-2.mp3,hard
Top two teams in each group advanced to the semi-finals,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824936/audio_file/level02/02_864494dc-6.mp3,medium
The four little people left the United States on 21 June 1869 .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824936/audio_file/level01/01_50b65a55-e.mp3,easy
The mantle cavity functions as a respiratory chamber in most molluscs .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824938/audio_file/level03/03_224dc90e-4.mp3,hard
"The Orange Free State is mostly flat , because it lies in the center of the high plateau .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773824939/audio_file/level02/02_eb1dcd31-2.mp3,medium
The first derivative test is used in calculus optimization problems .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824940/audio_file/level03/03_5d1c51ff-c.mp3,hard
Shanbaug died of pneumonia on 18 May 2015 after being in a persistent vegetative state for nearly 42 years .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824941/audio_file/level03/03_e35ed446-b.mp3,hard
Late in life he suffered from depression .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824942/audio_file/level02/02_8801e4a0-4.mp3,medium
't Hooft is most famous for his contributions to the development of gauge theories in particle physics .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824943/audio_file/level02/02_79008d71-4.mp3,medium
Key : Years in parentheses denote the year of adoption by the state 's legislature .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824944/audio_file/level03/03_d42274c9-9.mp3,hard
The distinctive horns and muscular neck may have been used in fighting rivals of its own species .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824945/audio_file/level02/02_6a710a50-4.mp3,medium
Bland was diagnosed with triple- negative breast cancer in November 2016 .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824946/audio_file/level02/02_65ea48f0-7.mp3,medium
It can be made by dissolving bromine in hot potassium hydroxide .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824947/audio_file/level03/03_a4082044-4.mp3,hard
"After the remaining population had been expelled , the Germans continued the destruction of the city .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773824948/audio_file/level02/02_343f82a3-c.mp3,medium
Singapore has many Art Deco buildings from the 1920s and 1930s .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824949/audio_file/level02/02_59b06cb5-6.mp3,medium
His career began as a health and fitness specialist .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824950/audio_file/level02/02_8c962323-9.mp3,medium
A common use of a pinhole camera is to capture the movement of sunlight over a long period of time .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824951/audio_file/level02/02_cfd8dc24-5.mp3,medium
"The body wall consists of a thin layer , which secretes a tough cuticle ; this is molted several times while growing to adulthood .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773824952/audio_file/level03/03_a5630b2b-6.mp3,hard
"Protein biosynthesis , although very similar , is different for prokaryotes and eukaryotes .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773824954/audio_file/level03/03_865c221d-e.mp3,hard
"Peat forms when plant material , usually in marshy areas , is inhibited from decaying fully by acidic and anaerobic conditions .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773824955/audio_file/level03/03_a5325c20-0.mp3,hard
"Chick 's views have been spread mostly through the tracts and , more recently , online .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773824956/audio_file/level02/02_cecf6adf-d.mp3,medium
Leatherback turtles are one of the deepest diving marine animals .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824957/audio_file/level02/02_9be8f144-b.mp3,medium
"Context switches are usually computationally intensive , and much of the design of operating systems is to optimize the use of context switches .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773824958/audio_file/level03/03_0c9af81c-b.mp3,hard
"The failure rate of a system usually depends on time , with the rate varying over the life cycle of the system .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773824959/audio_file/level02/02_65dd3a62-f.mp3,medium
"Women had a relatively high status in ancient Egypt and enjoyed the legal right to own , inherit , or will property .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773824961/audio_file/level02/02_b87db242-2.mp3,medium
"For the second season , the show began to change .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773824962/audio_file/level01/01_dedae046-9.mp3,easy
Merged with Saxe Weimar into Saxe-Weimar-Eisenach,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824963/audio_file/level03/03_79fbd46d-5.mp3,hard
Underwear is worn for a variety of reasons .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824964/audio_file/level02/02_6a023adf-f.mp3,medium
Refusing their reduced pay became a point of honor for the men of the 54th .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824965/audio_file/level02/02_7264ff28-b.mp3,medium
Content featuring male bisexuality has been a growing trend since the advent of internet pornography .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824966/audio_file/level03/03_f68e43dc-9.mp3,hard
Sharpie markers are made with a number of tips .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824967/audio_file/level02/02_e9772db4-6.mp3,medium
Earth 's orbit is an ellipse .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824968/audio_file/level03/03_db696cfd-c.mp3,hard
"In the late 1800s , the yoke and arrows became the political symbol of the Spanish socialist party .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773824969/audio_file/level02/02_3c011734-6.mp3,medium
"In 741 , the church was destroyed in a fire .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773824970/audio_file/level02/02_5dc12ff0-a.mp3,medium
"On - shore and off-shore winds can be extremely strong , as the lake warms and cools more slowly than the land .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773824971/audio_file/level02/02_7b58c502-e.mp3,medium
A weekly magazine was included in the Sunday paper .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824972/audio_file/level01/01_e498dbfb-b.mp3,easy
"The wreath was added against the rules of heraldry , breaking up the carpet pattern .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773824973/audio_file/level02/02_0a7fa5d8-e.mp3,medium
Convective cells may form in the surrounding area of troughs and give birth to a tropical cyclone .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824975/audio_file/level03/03_ca4488fc-4.mp3,hard
"The same is true , up to a point , of the chemical reactions of living things .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773824976/audio_file/level02/02_0317195a-1.mp3,medium
Barium bromide can be prepared from barium sulfide or barium carbonate via reaction with hydrobromic acid to give hydrated barium bromide .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773824977/audio_file/level03/03_6a0228f4-b.mp3,hard
"German people started arriving in 1828 , after Brazilian independence .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773824978/audio_file/level02/02_71468d28-7.mp3,medium
"Masonry is commonly used for the walls of buildings , retaining walls and monuments .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773824979/audio_file/level02/02_c974cbb3-f.mp3,medium
