sentence,phonetic,audio_url,difficulty
"Tom was here yesterday.","/ˈtɑm ˈwɑz ˈhiɹ ˈjɛstɝˌdeɪ/","https://audio.tatoeba.org/sentences/eng/1140973.mp3","pending"
"Tom was nicely dressed.","/ˈtɑm ˈwɑz ˈnaɪsɫi ˈdɹɛst/","https://audio.tatoeba.org/sentences/eng/3502162.mp3","pending"
"Tom was very defensive.","/ˈtɑm ˈwɑz ˈvɛɹi dɪˈfɛnsɪv/","https://audio.tatoeba.org/sentences/eng/2645723.mp3","pending"
"Tom wasn't even scared.","/ˈtɑm ˈwɑzənt ˈivɪn ˈskɛɹd/","https://audio.tatoeba.org/sentences/eng/2546324.mp3","pending"
"Tom will be here again.","/ˈtɑm ˈwɪɫ ˈbi ˈhiɹ əˈɡeɪn/","https://audio.tatoeba.org/sentences/eng/3922253.mp3","pending"
"Tom will stay with you.","/ˈtɑm ˈwɪɫ ˈsteɪ ˈwɪð ˈju/","https://audio.tatoeba.org/sentences/eng/3184977.mp3","pending"
"Tom, are you listening?","/ˈtɑm ˈɑɹ ˈju ˈɫɪsənɪŋ/","https://audio.tatoeba.org/sentences/eng/4500690.mp3","pending"
"Tom's phone is ringing.","/ˈtɑmz ˈfoʊn ˈɪz ˈɹɪŋɪŋ/","https://audio.tatoeba.org/sentences/eng/3592878.mp3","pending"
"Turn toward me, please.","/ˈtɝn ˈtɔɹd ˈmi ˈpɫiz/","https://audio.tatoeba.org/sentences/eng/251872.mp3","pending"
"Wasn't Tom in his room?","/ˈwɑzənt ˈtɑm ˈɪn ˈhɪz ˈɹum/","https://audio.tatoeba.org/sentences/eng/2645700.mp3","pending"
"We are learning Arabic.","/ˈwi ˈɑɹ ˈɫɝnɪŋ ˈæɹəbɪk/","https://audio.tatoeba.org/sentences/eng/1134279.mp3","pending"
"We bought it in Boston.","/ˈwi ˈbɑt ˈɪt ˈɪn ˈbɑstən/","https://audio.tatoeba.org/sentences/eng/3826128.mp3","pending"
"We did the right thing.","/ˈwi ˈdɪd ˈðə ˈɹaɪt ˈθɪŋ/","https://audio.tatoeba.org/sentences/eng/3312746.mp3","pending"
"We don't even like Tom.","/ˈwi ˈdoʊn ˈivɪn ˈɫaɪk ˈtɑm/","https://audio.tatoeba.org/sentences/eng/2281771.mp3","pending"
"We go to school by bus.","/ˈwi ˈɡoʊ ˈtu ˈskuɫ ˈbaɪ ˈbəs/","https://audio.tatoeba.org/sentences/eng/248260.mp3","pending"
"We have a problem here.","/ˈwi ˈhæv ˈeɪ ˈpɹɑbɫəm ˈhiɹ/","https://audio.tatoeba.org/sentences/eng/2663541.mp3","pending"
"We have to change that.","/ˈwi ˈhæv ˈtu ˈtʃeɪndʒ ˈðæt/","https://audio.tatoeba.org/sentences/eng/4666716.mp3","pending"
"We learn by experience.","/ˈwi ˈɫɝn ˈbaɪ ɪkˈspɪɹiəns/","https://audio.tatoeba.org/sentences/eng/23028.mp3","pending"
"We must go and see Tom.","/ˈwi ˈməst ˈɡoʊ ˈænd ˈsi ˈtɑm/","https://audio.tatoeba.org/sentences/eng/2986302.mp3","pending"
"We need your signature.","/ˈwi ˈnid ˈjɔɹ ˈsɪɡnətʃɝ/","https://audio.tatoeba.org/sentences/eng/2645684.mp3","pending"
"We postponed the event.","/ˈwi poʊˈspoʊnd ˈðə iˈvɛnt/","https://audio.tatoeba.org/sentences/eng/65922.mp3","pending"
"We sometimes meet them.","/ˈwi ˈsəmˌtaɪmz ˈmit ˈðɛm/","https://audio.tatoeba.org/sentences/eng/400280.mp3","pending"
"We want Tom to say yes.","/ˈwi ˈwɑnt ˈtɑm ˈtu ˈseɪ ˈjɛs/","https://audio.tatoeba.org/sentences/eng/2011832.mp3","pending"
"We won't be doing that.","/ˈwi ˈwoʊnt ˈbi ˈduɪŋ ˈðæt/","https://audio.tatoeba.org/sentences/eng/2546289.mp3","pending"
"We'll get the job done.","/ˈwiɫ ˈɡɛt ˈðə ˈdʒɑb ˈdən/","https://audio.tatoeba.org/sentences/eng/3312232.mp3","pending"
"We'll use what we have.","/ˈwiɫ ˈjus ˈhwət ˈwi ˈhæv/","https://audio.tatoeba.org/sentences/eng/3312210.mp3","pending"
"We're already too late.","/ˈwɝ ɔˈɹɛdi ˈtu ˈɫeɪt/","https://audio.tatoeba.org/sentences/eng/3311067.mp3","pending"
"We're making good time.","/ˈwɝ ˈmeɪkɪŋ ˈɡʊd ˈtaɪm/","https://audio.tatoeba.org/sentences/eng/3405466.mp3","pending"
"We're on the same team.","/ˈwɝ ˈɑn ˈðə ˈseɪm ˈtim/","https://audio.tatoeba.org/sentences/eng/2645669.mp3","pending"
"We've always been poor.","/ˈwiv ˈɔɫˌweɪz ˈbɪn ˈpuɹ/","https://audio.tatoeba.org/sentences/eng/3310057.mp3","pending"
"We've never been apart.","/ˈwiv ˈnɛvɝ ˈbɪn əˈpɑɹt/","https://audio.tatoeba.org/sentences/eng/3310291.mp3","pending"
"Were you aware of this?","/ˈwɝ ˈju əˈwɛɹ ˈəv ˈðɪs/","https://audio.tatoeba.org/sentences/eng/3738481.mp3","pending"
"What a beautiful place!","/ˈhwət ˈeɪ ˈbjutəfəɫ ˈpɫeɪs/","https://audio.tatoeba.org/sentences/eng/2045746.mp3","pending"
"What are you doing now?","/ˈhwət ˈɑɹ ˈju ˈduɪŋ ˈnaʊ/","https://audio.tatoeba.org/sentences/eng/241947.mp3","pending"
"What changed your mind?","/ˈhwət ˈtʃeɪndʒd ˈjɔɹ ˈmaɪnd/","https://audio.tatoeba.org/sentences/eng/3375768.mp3","pending"
"What did you recommend?","/ˈhwət ˈdɪd ˈju ˌɹɛkəˈmɛnd/","https://audio.tatoeba.org/sentences/eng/1752380.mp3","pending"
"What do you like to do?","/ˈhwət ˈdu ˈju ˈɫaɪk ˈtu ˈdu/","https://audio.tatoeba.org/sentences/eng/464544.mp3","pending"
"What do you want to be?","/ˈhwət ˈdu ˈju ˈwɑnt ˈtu ˈbi/","https://audio.tatoeba.org/sentences/eng/16263.mp3","pending"
"What happened that day?","/ˈhwət ˈhæpənd ˈðæt ˈdeɪ/","https://audio.tatoeba.org/sentences/eng/4499205.mp3","pending"
"What I need is a drink.","/ˈhwət ˈaɪ ˈnid ˈɪz ˈeɪ ˈdɹɪŋk/","https://audio.tatoeba.org/sentences/eng/3734218.mp3","pending"
"What language was that?","/ˈhwət ˈɫæŋɡwədʒ ˈwɑz ˈðæt/","https://audio.tatoeba.org/sentences/eng/3738657.mp3","pending"
"What should I be doing?","/ˈhwət ˈʃʊd ˈaɪ ˈbi ˈduɪŋ/","https://audio.tatoeba.org/sentences/eng/3738034.mp3","pending"
"What was it Tom wanted?","/ˈhwət ˈwɑz ˈɪt ˈtɑm ˈwɔntɪd/","https://audio.tatoeba.org/sentences/eng/3737706.mp3","pending"
"What would this buy me?","/ˈhwət ˈwʊd ˈðɪs ˈbaɪ ˈmi/","https://audio.tatoeba.org/sentences/eng/3150491.mp3","pending"
"What're we waiting for?","/ˈhwətɝ ˈwi ˈweɪtɪŋ ˈfɔɹ/","https://audio.tatoeba.org/sentences/eng/2402186.mp3","pending"
"What's really going on?","/ˈhwəts ˈɹiɫi ˈɡoʊɪn ˈɑn/","https://audio.tatoeba.org/sentences/eng/3738249.mp3","pending"
"What's Tom's wife like?","/ˈhwəts ˈtɑmz ˈwaɪf ˈɫaɪk/","https://audio.tatoeba.org/sentences/eng/2713518.mp3","pending"
"What's your blog about?","/ˈhwəts ˈjɔɹ ˈbɫɔɡ əˈbaʊt/","https://audio.tatoeba.org/sentences/eng/687488.mp3","pending"
"When can we meet again?","/ˈhwɛn ˈkæn ˈwi ˈmit əˈɡeɪn/","https://audio.tatoeba.org/sentences/eng/1762756.mp3","pending"
"When will we get there?","/ˈhwɛn ˈwɪɫ ˈwi ˈɡɛt ˈðɛɹ/","https://audio.tatoeba.org/sentences/eng/247887.mp3","pending"
"Where are your friends?","/ˈhwɛɹ ˈɑɹ ˈjɔɹ ˈfɹɛndz/","https://audio.tatoeba.org/sentences/eng/2645633.mp3","pending"
"Where can I buy snacks?","/ˈhwɛɹ ˈkæn ˈaɪ ˈbaɪ ˈsnæks/","https://audio.tatoeba.org/sentences/eng/51874.mp3","pending"
"Where did you get that?","/ˈhwɛɹ ˈdɪd ˈju ˈɡɛt ˈðæt/","https://audio.tatoeba.org/sentences/eng/1886629.mp3","pending"
"Where did you see them?","/ˈhwɛɹ ˈdɪd ˈju ˈsi ˈðɛm/","https://audio.tatoeba.org/sentences/eng/1284161.mp3","pending"
"Where is today's paper?","/ˈhwɛɹ ˈɪz ˈtudeɪz ˈpeɪpɝ/","https://audio.tatoeba.org/sentences/eng/242597.mp3","pending"
"Where's all your stuff?","/ˈhwɛɹz ˈɔɫ ˈjɔɹ ˈstəf/","https://audio.tatoeba.org/sentences/eng/2870222.mp3","pending"
"Who answered the phone?","/ˈhu ˈænsɝd ˈðə ˈfoʊn/","https://audio.tatoeba.org/sentences/eng/2689319.mp3","pending"
"Who are you going with?","/ˈhu ˈɑɹ ˈju ˈɡoʊɪn ˈwɪð/","https://audio.tatoeba.org/sentences/eng/1839631.mp3","pending"
"Who are you voting for?","/ˈhu ˈɑɹ ˈju ˈvoʊtɪŋ ˈfɔɹ/","https://audio.tatoeba.org/sentences/eng/813833.mp3","pending"
"Who gave you my number?","/ˈhu ˈɡeɪv ˈju ˈmaɪ ˈnəmbɝ/","https://audio.tatoeba.org/sentences/eng/3151161.mp3","pending"
"Who sent you the roses?","/ˈhu ˈsɛnt ˈju ˈðə ˈɹoʊzɪz/","https://audio.tatoeba.org/sentences/eng/4133527.mp3","pending"
"Whose is that notebook?","/ˈhuz ˈɪz ˈðæt ˈnoʊtˌbʊk/","https://audio.tatoeba.org/sentences/eng/831802.mp3","pending"
"Why are the lights off?","/ˈhwaɪ ˈɑɹ ˈðə ˈɫaɪts ˈɔf/","https://audio.tatoeba.org/sentences/eng/3737977.mp3","pending"
"Why are you doing this?","/ˈhwaɪ ˈɑɹ ˈju ˈduɪŋ ˈðɪs/","https://audio.tatoeba.org/sentences/eng/3367754.mp3","pending"
"Why are you still here?","/ˈhwaɪ ˈɑɹ ˈju ˈstɪɫ ˈhiɹ/","https://audio.tatoeba.org/sentences/eng/1453755.mp3","pending"
"Why can't I have a dog?","/ˈhwaɪ ˈkænt ˈaɪ ˈhæv ˈeɪ ˈdɔɡ/","https://audio.tatoeba.org/sentences/eng/4499785.mp3","pending"
"Why did you poison Tom?","/ˈhwaɪ ˈdɪd ˈju ˈpɔɪzən ˈtɑm/","https://audio.tatoeba.org/sentences/eng/3819253.mp3","pending"
"Why didn't you warn us?","/ˈhwaɪ ˈdɪdən ˈju ˈwɔɹn ˈəs/","https://audio.tatoeba.org/sentences/eng/2281864.mp3","pending"
"Why do you ask me that?","/ˈhwaɪ ˈdu ˈju ˈæsk ˈmi ˈðæt/","https://audio.tatoeba.org/sentences/eng/3738625.mp3","pending"
"Why don't you go ahead?","/ˈhwaɪ ˈdoʊn ˈju ˈɡoʊ əˈhɛd/","https://audio.tatoeba.org/sentences/eng/2210702.mp3","pending"
"Why don't you sit down?","/ˈhwaɪ ˈdoʊn ˈju ˈsɪt ˈdaʊn/","https://audio.tatoeba.org/sentences/eng/2210884.mp3","pending"
"Why is your cat so big?","/ˈhwaɪ ˈɪz ˈjɔɹ ˈkæt ˈsoʊ ˈbɪɡ/","https://audio.tatoeba.org/sentences/eng/1580202.mp3","pending"
"Why should you do that?","/ˈhwaɪ ˈʃʊd ˈju ˈdu ˈðæt/","https://audio.tatoeba.org/sentences/eng/3738653.mp3","pending"
"Will you come tomorrow?","/ˈwɪɫ ˈju ˈkəm təˈmɑˌɹoʊ/","https://audio.tatoeba.org/sentences/eng/862978.mp3","pending"
"Will you open the door?","/ˈwɪɫ ˈju ˈoʊpən ˈðə ˈdɔɹ/","https://audio.tatoeba.org/sentences/eng/39007.mp3","pending"
"Won't you take a chair?","/ˈwoʊnt ˈju ˈteɪk ˈeɪ ˈtʃɛɹ/","https://audio.tatoeba.org/sentences/eng/243638.mp3","pending"
"Would you like to wait?","/ˈwʊd ˈju ˈɫaɪk ˈtu ˈweɪt/","https://audio.tatoeba.org/sentences/eng/64251.mp3","pending"
"You always surprise me.","/ˈju ˈɔɫˌweɪz səˈpɹaɪz ˈmi/","https://audio.tatoeba.org/sentences/eng/2645592.mp3","pending"
"You are very beautiful.","/ˈju ˈɑɹ ˈvɛɹi ˈbjutəfəɫ/","https://audio.tatoeba.org/sentences/eng/69112.mp3","pending"
"You can take your time.","/ˈju ˈkæn ˈteɪk ˈjɔɹ ˈtaɪm/","https://audio.tatoeba.org/sentences/eng/19693.mp3","pending"
"You can't give up hope.","/ˈju ˈkænt ˈɡɪv ˈəp ˈhoʊp/","https://audio.tatoeba.org/sentences/eng/1951691.mp3","pending"
"You didn't do anything.","/ˈju ˈdɪdən ˈdu ˈɛniˌθɪŋ/","https://audio.tatoeba.org/sentences/eng/2273986.mp3","pending"
"You don't have a fever.","/ˈju ˈdoʊn ˈhæv ˈeɪ ˈfivɝ/","https://audio.tatoeba.org/sentences/eng/402491.mp3","pending"
"You don't need my help.","/ˈju ˈdoʊn ˈnid ˈmaɪ ˈhɛɫp/","https://audio.tatoeba.org/sentences/eng/2283668.mp3","pending"
"You have a good memory.","/ˈju ˈhæv ˈeɪ ˈɡʊd ˈmɛmɝi/","https://audio.tatoeba.org/sentences/eng/69506.mp3","pending"
"You have a point there.","/ˈju ˈhæv ˈeɪ ˈpɔɪnt ˈðɛɹ/","https://audio.tatoeba.org/sentences/eng/36518.mp3","pending"
"You have to talk to me.","/ˈju ˈhæv ˈtu ˈtɔk ˈtu ˈmi/","https://audio.tatoeba.org/sentences/eng/3181196.mp3","pending"
"You left the door open.","/ˈju ˈɫɛft ˈðə ˈdɔɹ ˈoʊpən/","https://audio.tatoeba.org/sentences/eng/1633567.mp3","pending"
"You may be excused now.","/ˈju ˈmeɪ ˈbi ɪkˈskjuzd ˈnaʊ/","https://audio.tatoeba.org/sentences/eng/2571535.mp3","pending"
"You mean nothing to me.","/ˈju ˈmin ˈnəθɪŋ ˈtu ˈmi/","https://audio.tatoeba.org/sentences/eng/2288203.mp3","pending"
"You must eat something.","/ˈju ˈməst ˈit ˈsəmθɪŋ/","https://audio.tatoeba.org/sentences/eng/2062547.mp3","pending"
"You must work together.","/ˈju ˈməst ˈwɝk təˈɡɛðɝ/","https://audio.tatoeba.org/sentences/eng/3178284.mp3","pending"
"You need to stay awake.","/ˈju ˈnid ˈtu ˈsteɪ əˈweɪk/","https://audio.tatoeba.org/sentences/eng/3178325.mp3","pending"
"You said you'd help me.","/ˈju ˈsɛd ˈjud ˈhɛɫp ˈmi/","https://audio.tatoeba.org/sentences/eng/3356365.mp3","pending"
"You should be grateful.","/ˈju ˈʃʊd ˈbi ˈɡɹeɪtfəɫ/","https://audio.tatoeba.org/sentences/eng/2006536.mp3","pending"
"You should relax a bit.","/ˈju ˈʃʊd ɹiˈɫæks ˈeɪ ˈbɪt/","https://audio.tatoeba.org/sentences/eng/1459068.mp3","pending"
"You took the wrong key.","/ˈju ˈtʊk ˈðə ˈɹɔŋ ˈki/","https://audio.tatoeba.org/sentences/eng/2416.mp3","pending"
"You weren't that great.","/ˈju ˈwɝənt ˈðæt ˈɡɹeɪt/","https://audio.tatoeba.org/sentences/eng/2546250.mp3","pending"
"You will soon get well.","/ˈju ˈwɪɫ ˈsun ˈɡɛt ˈwɛɫ/","https://audio.tatoeba.org/sentences/eng/69518.mp3","pending"
"You'd better take this.","/ˈjud ˈbɛtɝ ˈteɪk ˈðɪs/","https://audio.tatoeba.org/sentences/eng/1895639.mp3","pending"
"You'll never find them.","/ˈjuɫ ˈnɛvɝ ˈfaɪnd ˈðɛm/","https://audio.tatoeba.org/sentences/eng/3348053.mp3","pending"
"You're doing all right.","/ˈjuɹ ˈduɪŋ ˈɔɫ ˈɹaɪt/","https://audio.tatoeba.org/sentences/eng/3348440.mp3","pending"
"You're not fast enough.","/ˈjuɹ ˈnɑt ˈfæst iˈnəf/","https://audio.tatoeba.org/sentences/eng/1476.mp3","pending"
"You're not wanted here.","/ˈjuɹ ˈnɑt ˈwɔntɪd ˈhiɹ/","https://audio.tatoeba.org/sentences/eng/2645562.mp3","pending"
"You're ruining my life.","/ˈjuɹ ˈɹuɪnɪŋ ˈmaɪ ˈɫaɪf/","https://audio.tatoeba.org/sentences/eng/2872146.mp3","pending"
"You're wasting my time.","/ˈjuɹ ˈweɪstɪŋ ˈmaɪ ˈtaɪm/","https://audio.tatoeba.org/sentences/eng/1841496.mp3","pending"
"You've got three weeks.","/ˈjuv ˈɡɑt ˈθɹi ˈwiks/","https://audio.tatoeba.org/sentences/eng/3342761.mp3","pending"
"Your cake is delicious.","/ˈjɔɹ ˈkeɪk ˈɪz dɪˈɫɪʃəs/","https://audio.tatoeba.org/sentences/eng/17395.mp3","pending"
"Your family is amazing.","/ˈjɔɹ ˈfæməɫi ˈɪz əˈmeɪzɪŋ/","https://audio.tatoeba.org/sentences/eng/3733942.mp3","pending"
"A cup of coffee, please.","/ˈeɪ ˈkəp ˈəv ˈkɑfi ˈpɫiz/","https://audio.tatoeba.org/sentences/eng/630218.mp3","pending"
"A square has four sides.","/ˈeɪ ˈskwɛɹ ˈhæz ˈfɔɹ ˈsaɪdz/","https://audio.tatoeba.org/sentences/eng/271699.mp3","pending"
"And why would I do that?","/ˈænd ˈhwaɪ ˈwʊd ˈaɪ ˈdu ˈðæt/","https://audio.tatoeba.org/sentences/eng/1552259.mp3","pending"
"Are there any survivors?","/ˈɑɹ ˈðɛɹ ˈɛni sɝˈvaɪvɝz/","https://audio.tatoeba.org/sentences/eng/3738531.mp3","pending"
"Are you being sarcastic?","/ˈɑɹ ˈju ˈbiɪŋ sɑɹˈkæstɪk/","https://audio.tatoeba.org/sentences/eng/2645553.mp3","pending"
"Are you frightened, Tom?","/ˈɑɹ ˈju ˈfɹaɪtənd ˈtɑm/","https://audio.tatoeba.org/sentences/eng/2645552.mp3","pending"
"Are you kids having fun?","/ˈɑɹ ˈju ˈkɪdz ˈhævɪŋ ˈfən/","https://audio.tatoeba.org/sentences/eng/2951528.mp3","pending"
"Are you ready to go out?","/ˈɑɹ ˈju ˈɹɛdi ˈtu ˈɡoʊ ˈaʊt/","https://audio.tatoeba.org/sentences/eng/266758.mp3","pending"
"Are you still not ready?","/ˈɑɹ ˈju ˈstɪɫ ˈnɑt ˈɹɛdi/","https://audio.tatoeba.org/sentences/eng/3738896.mp3","pending"
"Are you with the police?","/ˈɑɹ ˈju ˈwɪð ˈðə pəˈɫis/","https://audio.tatoeba.org/sentences/eng/2645547.mp3","pending"
"Ask him what to do next.","/ˈæsk ˈhɪm ˈhwət ˈtu ˈdu ˈnɛks/","https://audio.tatoeba.org/sentences/eng/264175.mp3","pending"
"But wasn't it expensive?","/ˈbət ˈwɑzənt ˈɪt ɪkˈspɛnsɪv/","https://audio.tatoeba.org/sentences/eng/1640956.mp3","pending"
"Can I borrow your brush?","/ˈkæn ˈaɪ ˈbɑˌɹoʊ ˈjɔɹ ˈbɹəʃ/","https://audio.tatoeba.org/sentences/eng/2342661.mp3","pending"
"Can I tell you a secret?","/ˈkæn ˈaɪ ˈtɛɫ ˈju ˈeɪ ˈsikɹət/","https://audio.tatoeba.org/sentences/eng/3164513.mp3","pending"
"Can you babysit my boys?","/ˈkæn ˈju ˈbeɪbisɪt ˈmaɪ ˈbɔɪz/","https://audio.tatoeba.org/sentences/eng/2645544.mp3","pending"
"Can you get it repaired?","/ˈkæn ˈju ˈɡɛt ˈɪt ɹiˈpɛɹd/","https://audio.tatoeba.org/sentences/eng/36526.mp3","pending"
"Can you help us tonight?","/ˈkæn ˈju ˈhɛɫp ˈəs təˈnaɪt/","https://audio.tatoeba.org/sentences/eng/2645542.mp3","pending"
"Can you teach me French?","/ˈkæn ˈju ˈtitʃ ˈmi ˈfɹɛntʃ/","https://audio.tatoeba.org/sentences/eng/2451628.mp3","pending"
"Carry the bags upstairs.","/ˈkæɹi ˈðə ˈbæɡz əpˈstɛɹz/","https://audio.tatoeba.org/sentences/eng/50565.mp3","pending"
"Close your eyes, please.","/ˈkɫoʊs ˈjɔɹ ˈaɪz ˈpɫiz/","https://audio.tatoeba.org/sentences/eng/323787.mp3","pending"
"Could I see you tonight?","/ˈkʊd ˈaɪ ˈsi ˈju təˈnaɪt/","https://audio.tatoeba.org/sentences/eng/3819175.mp3","pending"
"Could you stay a minute?","/ˈkʊd ˈju ˈsteɪ ˈeɪ ˈmɪnət/","https://audio.tatoeba.org/sentences/eng/3184987.mp3","pending"
"Did you bring any books?","/ˈdɪd ˈju ˈbɹɪŋ ˈɛni ˈbʊks/","https://audio.tatoeba.org/sentences/eng/4008796.mp3","pending"
"Did you do what I asked?","/ˈdɪd ˈju ˈdu ˈhwət ˈaɪ ˈæskt/","https://audio.tatoeba.org/sentences/eng/3826513.mp3","pending"
"Did you leave a message?","/ˈdɪd ˈju ˈɫiv ˈeɪ ˈmɛsədʒ/","https://audio.tatoeba.org/sentences/eng/3822439.mp3","pending"
"Didn't you say Tom died?","/ˈdɪdən ˈju ˈseɪ ˈtɑm ˈdaɪd/","https://audio.tatoeba.org/sentences/eng/2275785.mp3","pending"
"Do I really seem so sad?","/ˈdu ˈaɪ ˈɹiɫi ˈsim ˈsoʊ ˈsæd/","https://audio.tatoeba.org/sentences/eng/3821067.mp3","pending"
"Do you have a boyfriend?","/ˈdu ˈju ˈhæv ˈeɪ ˈbɔɪˌfɹɛnd/","https://audio.tatoeba.org/sentences/eng/540088.mp3","pending"
"Do you have any sisters?","/ˈdu ˈju ˈhæv ˈɛni ˈsɪstɝz/","https://audio.tatoeba.org/sentences/eng/470858.mp3","pending"
"Do you know how to swim?","/ˈdu ˈju ˈnoʊ ˈhaʊ ˈtu ˈswɪm/","https://audio.tatoeba.org/sentences/eng/69669.mp3","pending"
"Do you like this design?","/ˈdu ˈju ˈɫaɪk ˈðɪs dɪˈzaɪn/","https://audio.tatoeba.org/sentences/eng/3738233.mp3","pending"
"Do you like to be alone?","/ˈdu ˈju ˈɫaɪk ˈtu ˈbi əˈɫoʊn/","https://audio.tatoeba.org/sentences/eng/680161.mp3","pending"
"Do you really trust Tom?","/ˈdu ˈju ˈɹiɫi ˈtɹəst ˈtɑm/","https://audio.tatoeba.org/sentences/eng/3521823.mp3","pending"
"Do you think Tom saw it?","/ˈdu ˈju ˈθɪŋk ˈtɑm ˈsɔ ˈɪt/","https://audio.tatoeba.org/sentences/eng/3096228.mp3","pending"
"Do you think Tom saw me?","/ˈdu ˈju ˈθɪŋk ˈtɑm ˈsɔ ˈmi/","https://audio.tatoeba.org/sentences/eng/3822507.mp3","pending"
"Do you want to know why?","/ˈdu ˈju ˈwɑnt ˈtu ˈnoʊ ˈhwaɪ/","https://audio.tatoeba.org/sentences/eng/2011854.mp3","pending"
"Do you want to touch it?","/ˈdu ˈju ˈwɑnt ˈtu ˈtətʃ ˈɪt/","https://audio.tatoeba.org/sentences/eng/1690608.mp3","pending"
"Does Tom want to see me?","/ˈdəz ˈtɑm ˈwɑnt ˈtu ˈsi ˈmi/","https://audio.tatoeba.org/sentences/eng/2011861.mp3","pending"
"Don't ask any questions.","/ˈdoʊn ˈæsk ˈɛni ˈkwɛstʃənz/","https://audio.tatoeba.org/sentences/eng/1989658.mp3","pending"
"Don't do anything crazy.","/ˈdoʊn ˈdu ˈɛniˌθɪŋ ˈkɹeɪzi/","https://audio.tatoeba.org/sentences/eng/2270346.mp3","pending"
"Don't dump garbage here.","/ˈdoʊn ˈdəmp ˈɡɑɹbɪdʒ ˈhiɹ/","https://audio.tatoeba.org/sentences/eng/1290714.mp3","pending"
"Don't get your hopes up.","/ˈdoʊn ˈɡɛt ˈjɔɹ ˈhoʊps ˈəp/","https://audio.tatoeba.org/sentences/eng/2275223.mp3","pending"
"Don't let me detain you.","/ˈdoʊn ˈɫɛt ˈmi dɪˈteɪn ˈju/","https://audio.tatoeba.org/sentences/eng/2275246.mp3","pending"
"Don't look in my closet.","/ˈdoʊn ˈɫʊk ˈɪn ˈmaɪ ˈkɫɑzət/","https://audio.tatoeba.org/sentences/eng/2275269.mp3","pending"
"Don't put it on my desk.","/ˈdoʊn ˈpʊt ˈɪt ˈɑn ˈmaɪ ˈdɛsk/","https://audio.tatoeba.org/sentences/eng/25531.mp3","pending"
"Don't touch that button!","/ˈdoʊn ˈtətʃ ˈðæt ˈbətən/","https://audio.tatoeba.org/sentences/eng/33426.mp3","pending"
"Don't worry. I'll do it.","/ˈdoʊn ˈwɝi ˈaɪɫ ˈdu ˈɪt/","https://audio.tatoeba.org/sentences/eng/502329.mp3","pending"
"Don't you like swimming?","/ˈdoʊn ˈju ˈɫaɪk ˈswɪmɪŋ/","https://audio.tatoeba.org/sentences/eng/3738018.mp3","pending"
"Even a child knows that.","/ˈivɪn ˈeɪ ˈtʃaɪɫd ˈnoʊz ˈðæt/","https://audio.tatoeba.org/sentences/eng/2136105.mp3","pending"
"Everyone can see it now.","/ˈɛvɹiˌwən ˈkæn ˈsi ˈɪt ˈnaʊ/","https://audio.tatoeba.org/sentences/eng/3130341.mp3","pending"
"Everyone pointed at Tom.","/ˈɛvɹiˌwən ˈpɔɪnəd ˈæt ˈtɑm/","https://audio.tatoeba.org/sentences/eng/2261245.mp3","pending"
"Exactly how old are you?","/ɪɡˈzæktɫi ˈhaʊ ˈoʊɫd ˈɑɹ ˈju/","https://audio.tatoeba.org/sentences/eng/3818094.mp3","pending"
"Get me a ticket, please.","/ˈɡɛt ˈmi ˈeɪ ˈtɪkət ˈpɫiz/","https://audio.tatoeba.org/sentences/eng/272483.mp3","pending"
"Give Tom some room here.","/ˈɡɪv ˈtɑm ˈsəm ˈɹum ˈhiɹ/","https://audio.tatoeba.org/sentences/eng/3151428.mp3","pending"
"Give us a demonstration.","/ˈɡɪv ˈəs ˈeɪ ˌdɛmənˈstɹeɪʃən/","https://audio.tatoeba.org/sentences/eng/2645527.mp3","pending"
"Have I ever lied to you?","/ˈhæv ˈaɪ ˈɛvɝ ˈɫaɪd ˈtu ˈju/","https://audio.tatoeba.org/sentences/eng/3163228.mp3","pending"
"Have you been there yet?","/ˈhæv ˈju ˈbɪn ˈðɛɹ ˈjɛt/","https://audio.tatoeba.org/sentences/eng/3059208.mp3","pending"
"Have you heard the news?","/ˈhæv ˈju ˈhɝd ˈðə ˈnjuz/","https://audio.tatoeba.org/sentences/eng/3738580.mp3","pending"
"Have you seen the paper?","/ˈhæv ˈju ˈsin ˈðə ˈpeɪpɝ/","https://audio.tatoeba.org/sentences/eng/3096242.mp3","pending"
"He asked us to help him.","/ˈhi ˈæskt ˈəs ˈtu ˈhɛɫp ˈhɪm/","https://audio.tatoeba.org/sentences/eng/476446.mp3","pending"
"He can read pretty well.","/ˈhi ˈkæn ˈɹɛd ˈpɹɪti ˈwɛɫ/","https://audio.tatoeba.org/sentences/eng/388979.mp3","pending"
"He doesn't know English.","/ˈhi ˈdəzən ˈnoʊ ˈɪŋɡɫɪʃ/","https://audio.tatoeba.org/sentences/eng/1345510.mp3","pending"
"He finally got his wish.","/ˈhi ˈfaɪnəɫi ˈɡɑt ˈhɪz ˈwɪʃ/","https://audio.tatoeba.org/sentences/eng/291966.mp3","pending"
"He has already said yes.","/ˈhi ˈhæz ɔˈɹɛdi ˈsɛd ˈjɛs/","https://audio.tatoeba.org/sentences/eng/290307.mp3","pending"
"He is a tennis champion.","/ˈhi ˈɪz ˈeɪ ˈtɛnəs ˈtʃæmpiən/","https://audio.tatoeba.org/sentences/eng/291868.mp3","pending"
