transcript,audio_url,difficulty
"I want a second helping.","https://audio.tatoeba.org/sentences/eng/4365896.mp3","pending"
"I want to do everything.","https://audio.tatoeba.org/sentences/eng/3551517.mp3","pending"
"I want to eat something.","https://audio.tatoeba.org/sentences/eng/256362.mp3","pending"
"I want to go to college.","https://audio.tatoeba.org/sentences/eng/259326.mp3","pending"
"I want to see the movie.","https://audio.tatoeba.org/sentences/eng/254230.mp3","pending"
"I want to work with you.","https://audio.tatoeba.org/sentences/eng/2396150.mp3","pending"
"I want you to leave now.","https://audio.tatoeba.org/sentences/eng/2011938.mp3","pending"
"I wanted to read a book.","https://audio.tatoeba.org/sentences/eng/961945.mp3","pending"
"I was at home yesterday.","https://audio.tatoeba.org/sentences/eng/2611763.mp3","pending"
"I was only gone an hour.","https://audio.tatoeba.org/sentences/eng/2546160.mp3","pending"
"I was up half the night.","https://audio.tatoeba.org/sentences/eng/2546148.mp3","pending"
"I wasn't looking at you.","https://audio.tatoeba.org/sentences/eng/2230250.mp3","pending"
"I went to bed very late.","https://audio.tatoeba.org/sentences/eng/2464693.mp3","pending"
"I wish I hadn't hit Tom.","https://audio.tatoeba.org/sentences/eng/3734671.mp3","pending"
"I wish you were with me.","https://audio.tatoeba.org/sentences/eng/3769699.mp3","pending"
"I won't stay here alone.","https://audio.tatoeba.org/sentences/eng/2208446.mp3","pending"
"I'd have waited for you.","https://audio.tatoeba.org/sentences/eng/2546119.mp3","pending"
"I'd like to believe you.","https://audio.tatoeba.org/sentences/eng/1890847.mp3","pending"
"I'd like to return this.","https://audio.tatoeba.org/sentences/eng/726537.mp3","pending"
"I'd rather stay than go.","https://audio.tatoeba.org/sentences/eng/516345.mp3","pending"
"I'll be counting on you.","https://audio.tatoeba.org/sentences/eng/2546103.mp3","pending"
"I'll buy some ice cream.","https://audio.tatoeba.org/sentences/eng/3091023.mp3","pending"
"I'll get dinner started.","https://audio.tatoeba.org/sentences/eng/2546083.mp3","pending"
"I'll leave it up to you.","https://audio.tatoeba.org/sentences/eng/1274224.mp3","pending"
"I'll see you guys later.","https://audio.tatoeba.org/sentences/eng/2546051.mp3","pending"
"I'll stay and watch Tom.","https://audio.tatoeba.org/sentences/eng/2546049.mp3","pending"
"I'll work something out.","https://audio.tatoeba.org/sentences/eng/2064666.mp3","pending"
"I'm afraid you're wrong.","https://audio.tatoeba.org/sentences/eng/2546037.mp3","pending"
"I'm at the hospital now.","https://audio.tatoeba.org/sentences/eng/2546033.mp3","pending"
"I'm from the West Coast.","https://audio.tatoeba.org/sentences/eng/1912020.mp3","pending"
"I'm glad you came today.","https://audio.tatoeba.org/sentences/eng/3304010.mp3","pending"
"I'm glad you're pleased.","https://audio.tatoeba.org/sentences/eng/2546006.mp3","pending"
"I'm good at mathematics.","https://audio.tatoeba.org/sentences/eng/944962.mp3","pending"
"I'm looking for a house.","https://audio.tatoeba.org/sentences/eng/256507.mp3","pending"
"I'm not as smart as you.","https://audio.tatoeba.org/sentences/eng/3500611.mp3","pending"
"I'm not going to eat it.","https://audio.tatoeba.org/sentences/eng/2545956.mp3","pending"
"I'm not really that old.","https://audio.tatoeba.org/sentences/eng/2545948.mp3","pending"
"I'm not working tonight.","https://audio.tatoeba.org/sentences/eng/2545939.mp3","pending"
"I'm simply doing my job.","https://audio.tatoeba.org/sentences/eng/2545920.mp3","pending"
"I'm so glad you've come.","https://audio.tatoeba.org/sentences/eng/2545916.mp3","pending"
"I'm studying French now.","https://audio.tatoeba.org/sentences/eng/2451621.mp3","pending"
"I'm sure Tom won't mind.","https://audio.tatoeba.org/sentences/eng/1453465.mp3","pending"
"I'm the one who met him.","https://audio.tatoeba.org/sentences/eng/2290936.mp3","pending"
"I'm trying to avoid Tom.","https://audio.tatoeba.org/sentences/eng/2545878.mp3","pending"
"I've always admired Tom.","https://audio.tatoeba.org/sentences/eng/3734536.mp3","pending"
"I've got plenty of time.","https://audio.tatoeba.org/sentences/eng/2359686.mp3","pending"
"I've had coffee already.","https://audio.tatoeba.org/sentences/eng/31658.mp3","pending"
"I've never seen you cry.","https://audio.tatoeba.org/sentences/eng/2360099.mp3","pending"
"Is anyone here a doctor?","https://audio.tatoeba.org/sentences/eng/2995439.mp3","pending"
"Is French hard to learn?","https://audio.tatoeba.org/sentences/eng/4382027.mp3","pending"
"Is that why you're here?","https://audio.tatoeba.org/sentences/eng/3168491.mp3","pending"
"Is this your girlfriend?","https://audio.tatoeba.org/sentences/eng/2645494.mp3","pending"
"It can be done in a day.","https://audio.tatoeba.org/sentences/eng/42833.mp3","pending"
"It doesn't hurt so much.","https://audio.tatoeba.org/sentences/eng/1293122.mp3","pending"
"It looks a little heavy.","https://audio.tatoeba.org/sentences/eng/3387672.mp3","pending"
"It was a fantastic game.","https://audio.tatoeba.org/sentences/eng/4494378.mp3","pending"
"It was her that told me.","https://audio.tatoeba.org/sentences/eng/250103.mp3","pending"
"It's a delicate problem.","https://audio.tatoeba.org/sentences/eng/42305.mp3","pending"
"It's been raining again.","https://audio.tatoeba.org/sentences/eng/3826903.mp3","pending"
"It's no concern of mine.","https://audio.tatoeba.org/sentences/eng/449181.mp3","pending"
"It's possible, isn't it?","https://audio.tatoeba.org/sentences/eng/2396263.mp3","pending"
"It's still dark outside.","https://audio.tatoeba.org/sentences/eng/2713483.mp3","pending"
"Just answer my question.","https://audio.tatoeba.org/sentences/eng/4013627.mp3","pending"
"Keep an eye on the door.","https://audio.tatoeba.org/sentences/eng/3174837.mp3","pending"
"Keep your weapons ready.","https://audio.tatoeba.org/sentences/eng/3737247.mp3","pending"
"Let me think about that.","https://audio.tatoeba.org/sentences/eng/3820156.mp3","pending"
"Let's always be friends.","https://audio.tatoeba.org/sentences/eng/889767.mp3","pending"
"Let's go somewhere, Tom.","https://audio.tatoeba.org/sentences/eng/2007593.mp3","pending"
"Let's not talk about it.","https://audio.tatoeba.org/sentences/eng/2007577.mp3","pending"
"Let's try this one here.","https://audio.tatoeba.org/sentences/eng/3166217.mp3","pending"
"Mary has two boyfriends.","https://audio.tatoeba.org/sentences/eng/2475738.mp3","pending"
"May I ask you something?","https://audio.tatoeba.org/sentences/eng/39949.mp3","pending"
"May I go out for a walk?","https://audio.tatoeba.org/sentences/eng/245150.mp3","pending"
"May I use a credit card?","https://audio.tatoeba.org/sentences/eng/993958.mp3","pending"
"Most of my pain is gone.","https://audio.tatoeba.org/sentences/eng/4499020.mp3","pending"
"My camera is waterproof.","https://audio.tatoeba.org/sentences/eng/250295.mp3","pending"
"My father isn't at home.","https://audio.tatoeba.org/sentences/eng/1079091.mp3","pending"
"My major is agriculture.","https://audio.tatoeba.org/sentences/eng/251317.mp3","pending"
"My parents are divorced.","https://audio.tatoeba.org/sentences/eng/456461.mp3","pending"
"My uncle gave me a book.","https://audio.tatoeba.org/sentences/eng/65060.mp3","pending"
"No one came except Mary.","https://audio.tatoeba.org/sentences/eng/324988.mp3","pending"
"No one will believe you.","https://audio.tatoeba.org/sentences/eng/1773684.mp3","pending"
"Nobody cares about that.","https://audio.tatoeba.org/sentences/eng/1359494.mp3","pending"
"Nobody wants to do that.","https://audio.tatoeba.org/sentences/eng/1839556.mp3","pending"
"Now go brush your teeth.","https://audio.tatoeba.org/sentences/eng/3820341.mp3","pending"
"Of course, I understand.","https://audio.tatoeba.org/sentences/eng/3819010.mp3","pending"
"Playing baseball is fun.","https://audio.tatoeba.org/sentences/eng/324087.mp3","pending"
"Please ask Tom to leave.","https://audio.tatoeba.org/sentences/eng/4530018.mp3","pending"
"Please come and help me.","https://audio.tatoeba.org/sentences/eng/413761.mp3","pending"
"Please hold on a moment.","https://audio.tatoeba.org/sentences/eng/279342.mp3","pending"
"Please say hello to her.","https://audio.tatoeba.org/sentences/eng/308827.mp3","pending"
"Please stay out of this.","https://audio.tatoeba.org/sentences/eng/3184994.mp3","pending"
"Please watch this movie.","https://audio.tatoeba.org/sentences/eng/2661873.mp3","pending"
"Say hello to Tom for me.","https://audio.tatoeba.org/sentences/eng/2822147.mp3","pending"
"She forgot to write him.","https://audio.tatoeba.org/sentences/eng/887126.mp3","pending"
"She has attractive eyes.","https://audio.tatoeba.org/sentences/eng/317194.mp3","pending"
"She is very intelligent.","https://audio.tatoeba.org/sentences/eng/311795.mp3","pending"
"She kept silent all day.","https://audio.tatoeba.org/sentences/eng/312598.mp3","pending"
"She usually wears jeans.","https://audio.tatoeba.org/sentences/eng/310395.mp3","pending"
"Show me another example.","https://audio.tatoeba.org/sentences/eng/320313.mp3","pending"
"Sit down and talk to me.","https://audio.tatoeba.org/sentences/eng/3181235.mp3","pending"
"Someone should tell Tom.","https://audio.tatoeba.org/sentences/eng/3200035.mp3","pending"
"Stay away from the fire.","https://audio.tatoeba.org/sentences/eng/23888.mp3","pending"
"Study English every day.","https://audio.tatoeba.org/sentences/eng/322417.mp3","pending"
"Take whichever you want.","https://audio.tatoeba.org/sentences/eng/37992.mp3","pending"
"Tell me what to do here.","https://audio.tatoeba.org/sentences/eng/1845484.mp3","pending"
"Tell us what that means.","https://audio.tatoeba.org/sentences/eng/3200018.mp3","pending"
"Thanks for reminding me.","https://audio.tatoeba.org/sentences/eng/2645462.mp3","pending"
"Thanks for the feedback.","https://audio.tatoeba.org/sentences/eng/2812087.mp3","pending"
"That could be dangerous.","https://audio.tatoeba.org/sentences/eng/3226417.mp3","pending"
"That really isn't funny.","https://audio.tatoeba.org/sentences/eng/3591064.mp3","pending"
"That request was denied.","https://audio.tatoeba.org/sentences/eng/4497186.mp3","pending"
"That was what Tom meant.","https://audio.tatoeba.org/sentences/eng/3736649.mp3","pending"
"That's a wonderful idea.","https://audio.tatoeba.org/sentences/eng/3594069.mp3","pending"
"That's all I should say.","https://audio.tatoeba.org/sentences/eng/3887952.mp3","pending"
"That's how it should be.","https://audio.tatoeba.org/sentences/eng/2160866.mp3","pending"
"That's not the question.","https://audio.tatoeba.org/sentences/eng/3531916.mp3","pending"
"That's what Tom thought.","https://audio.tatoeba.org/sentences/eng/2876096.mp3","pending"
"The baby began to crawl.","https://audio.tatoeba.org/sentences/eng/45867.mp3","pending"
"The boy is eating bread.","https://audio.tatoeba.org/sentences/eng/881343.mp3","pending"
"The children are asleep.","https://audio.tatoeba.org/sentences/eng/2645453.mp3","pending"
"The desk drawer is open.","https://audio.tatoeba.org/sentences/eng/20590.mp3","pending"
"The floor was very cold.","https://audio.tatoeba.org/sentences/eng/2561957.mp3","pending"
"The group was too large.","https://audio.tatoeba.org/sentences/eng/3722383.mp3","pending"
"The keys were in my bag.","https://audio.tatoeba.org/sentences/eng/2645450.mp3","pending"
"The news quickly spread.","https://audio.tatoeba.org/sentences/eng/35952.mp3","pending"
"The pleasure's all mine.","https://audio.tatoeba.org/sentences/eng/2892109.mp3","pending"
"The ship dropped anchor.","https://audio.tatoeba.org/sentences/eng/273415.mp3","pending"
"The teapot is whistling.","https://audio.tatoeba.org/sentences/eng/1979784.mp3","pending"
"The weather became warm.","https://audio.tatoeba.org/sentences/eng/278936.mp3","pending"
"There are three options.","https://audio.tatoeba.org/sentences/eng/4013948.mp3","pending"
"There were lots of jobs.","https://audio.tatoeba.org/sentences/eng/806871.mp3","pending"
"There were no solutions.","https://audio.tatoeba.org/sentences/eng/4494335.mp3","pending"
"There's no other damage.","https://audio.tatoeba.org/sentences/eng/4016533.mp3","pending"
"There's nothing to fear.","https://audio.tatoeba.org/sentences/eng/3286823.mp3","pending"
"These are library books.","https://audio.tatoeba.org/sentences/eng/1818736.mp3","pending"
"They are in the kitchen.","https://audio.tatoeba.org/sentences/eng/275405.mp3","pending"
"They changed the system.","https://audio.tatoeba.org/sentences/eng/305809.mp3","pending"
"They don't miss a thing.","https://audio.tatoeba.org/sentences/eng/2278280.mp3","pending"
"They offered to help us.","https://audio.tatoeba.org/sentences/eng/4499314.mp3","pending"
"They reached their goal.","https://audio.tatoeba.org/sentences/eng/389168.mp3","pending"
"They tried to poison us.","https://audio.tatoeba.org/sentences/eng/3818882.mp3","pending"
"They're friends of mine.","https://audio.tatoeba.org/sentences/eng/2645438.mp3","pending"
"They're very, very good.","https://audio.tatoeba.org/sentences/eng/2545833.mp3","pending"
"Things are changing now.","https://audio.tatoeba.org/sentences/eng/4496441.mp3","pending"
"This car is my father's.","https://audio.tatoeba.org/sentences/eng/58719.mp3","pending"
"This food smells rotten.","https://audio.tatoeba.org/sentences/eng/58377.mp3","pending"
"This is all that's left.","https://audio.tatoeba.org/sentences/eng/3350114.mp3","pending"
"This is not good at all.","https://audio.tatoeba.org/sentences/eng/1682678.mp3","pending"
"This is where I grew up.","https://audio.tatoeba.org/sentences/eng/3818949.mp3","pending"
"This might prove useful.","https://audio.tatoeba.org/sentences/eng/1453348.mp3","pending"
"This sounds about right.","https://audio.tatoeba.org/sentences/eng/1346178.mp3","pending"
"This turkey tastes good.","https://audio.tatoeba.org/sentences/eng/58817.mp3","pending"
"Those flowers have died.","https://audio.tatoeba.org/sentences/eng/42008.mp3","pending"
"Tom and I are Canadians.","https://audio.tatoeba.org/sentences/eng/2955561.mp3","pending"
"Tom asked Mary to dance.","https://audio.tatoeba.org/sentences/eng/2821561.mp3","pending"
"Tom bought a larger car.","https://audio.tatoeba.org/sentences/eng/3735433.mp3","pending"
"Tom buys our vegetables.","https://audio.tatoeba.org/sentences/eng/3150592.mp3","pending"
"Tom can't be that naive.","https://audio.tatoeba.org/sentences/eng/1095620.mp3","pending"
"Tom chuckled to himself.","https://audio.tatoeba.org/sentences/eng/1095281.mp3","pending"
"Tom could've killed you.","https://audio.tatoeba.org/sentences/eng/2645400.mp3","pending"
"Tom crossed his fingers.","https://audio.tatoeba.org/sentences/eng/2645397.mp3","pending"
"Tom didn't go after all.","https://audio.tatoeba.org/sentences/eng/2645395.mp3","pending"
"Tom didn't want to wait.","https://audio.tatoeba.org/sentences/eng/2545820.mp3","pending"
"Tom doesn't drink a lot.","https://audio.tatoeba.org/sentences/eng/3442374.mp3","pending"
"Tom doesn't know French.","https://audio.tatoeba.org/sentences/eng/1026120.mp3","pending"
"Tom earns a good salary.","https://audio.tatoeba.org/sentences/eng/3171596.mp3","pending"
"Tom focused on his work.","https://audio.tatoeba.org/sentences/eng/3402600.mp3","pending"
"Tom gave me good advice.","https://audio.tatoeba.org/sentences/eng/2711721.mp3","pending"
"Tom got into Mary's car.","https://audio.tatoeba.org/sentences/eng/1028856.mp3","pending"
"Tom had a splendid idea.","https://audio.tatoeba.org/sentences/eng/3721297.mp3","pending"
"Tom has a decent salary.","https://audio.tatoeba.org/sentences/eng/1144613.mp3","pending"
"Tom has finished eating.","https://audio.tatoeba.org/sentences/eng/3824998.mp3","pending"
"Tom has low self-esteem.","https://audio.tatoeba.org/sentences/eng/3222882.mp3","pending"
"Tom hasn't given up yet.","https://audio.tatoeba.org/sentences/eng/3151239.mp3","pending"
"Tom hid under the table.","https://audio.tatoeba.org/sentences/eng/37241.mp3","pending"
"Tom is a very good cook.","https://audio.tatoeba.org/sentences/eng/4081904.mp3","pending"
"Tom is already a father.","https://audio.tatoeba.org/sentences/eng/3023696.mp3","pending"
"Tom is blind in one eye.","https://audio.tatoeba.org/sentences/eng/1025072.mp3","pending"
"Tom is deeply disturbed.","https://audio.tatoeba.org/sentences/eng/1488473.mp3","pending"
"Tom is going to be late.","https://audio.tatoeba.org/sentences/eng/3023661.mp3","pending"
"Tom is in the warehouse.","https://audio.tatoeba.org/sentences/eng/2545785.mp3","pending"
"Tom is my older brother.","https://audio.tatoeba.org/sentences/eng/1495832.mp3","pending"
"Tom is not able to swim.","https://audio.tatoeba.org/sentences/eng/4502474.mp3","pending"
"Tom is really impressed.","https://audio.tatoeba.org/sentences/eng/2273391.mp3","pending"
"Tom is still on the job.","https://audio.tatoeba.org/sentences/eng/2545781.mp3","pending"
"Tom is tidying his room.","https://audio.tatoeba.org/sentences/eng/1666086.mp3","pending"
"Tom is very domineering.","https://audio.tatoeba.org/sentences/eng/3426129.mp3","pending"
"Tom is wasting his time.","https://audio.tatoeba.org/sentences/eng/1663765.mp3","pending"
"Tom isn't going to stay.","https://audio.tatoeba.org/sentences/eng/3185003.mp3","pending"
"Tom keeps his room tidy.","https://audio.tatoeba.org/sentences/eng/3737259.mp3","pending"
"Tom knows what Mary did.","https://audio.tatoeba.org/sentences/eng/2545765.mp3","pending"
"Tom knows where you are.","https://audio.tatoeba.org/sentences/eng/4062879.mp3","pending"
"Tom looked in the trunk.","https://audio.tatoeba.org/sentences/eng/3122142.mp3","pending"
"Tom looks really guilty.","https://audio.tatoeba.org/sentences/eng/2645327.mp3","pending"
"Tom made me look stupid.","https://audio.tatoeba.org/sentences/eng/3473796.mp3","pending"
"Tom might've been there.","https://audio.tatoeba.org/sentences/eng/3733387.mp3","pending"
"Tom never was contented.","https://audio.tatoeba.org/sentences/eng/3424102.mp3","pending"
"Tom pitched six innings.","https://audio.tatoeba.org/sentences/eng/4501402.mp3","pending"
"Tom put on his swimsuit.","https://audio.tatoeba.org/sentences/eng/1164296.mp3","pending"
"Tom refreshed his drink.","https://audio.tatoeba.org/sentences/eng/3724437.mp3","pending"
"Tom said he'd help Mary.","https://audio.tatoeba.org/sentences/eng/3921691.mp3","pending"
"Tom sealed the envelope.","https://audio.tatoeba.org/sentences/eng/1156079.mp3","pending"
"Tom seldom eats at home.","https://audio.tatoeba.org/sentences/eng/1164219.mp3","pending"
"Tom signed the contract.","https://audio.tatoeba.org/sentences/eng/1092914.mp3","pending"
"Tom still hasn't shaved.","https://audio.tatoeba.org/sentences/eng/2645280.mp3","pending"
"Tom taught Mary to read.","https://audio.tatoeba.org/sentences/eng/2713465.mp3","pending"
"Tom told me to get lost.","https://audio.tatoeba.org/sentences/eng/3200008.mp3","pending"
"Tom tried to reach Mary.","https://audio.tatoeba.org/sentences/eng/1141085.mp3","pending"
"Tom unfolded his napkin.","https://audio.tatoeba.org/sentences/eng/2645267.mp3","pending"
"Tom wanted to be famous.","https://audio.tatoeba.org/sentences/eng/2948314.mp3","pending"
"Tom warned me about you.","https://audio.tatoeba.org/sentences/eng/3402271.mp3","pending"
"Tom was in the hospital.","https://audio.tatoeba.org/sentences/eng/2645260.mp3","pending"
"Tom was scared to do it.","https://audio.tatoeba.org/sentences/eng/3094812.mp3","pending"
"Tom wasn't at the party.","https://audio.tatoeba.org/sentences/eng/2645245.mp3","pending"
"Tom wasn't ready to die.","https://audio.tatoeba.org/sentences/eng/1023918.mp3","pending"
"Tom won't be happy here.","https://audio.tatoeba.org/sentences/eng/2645240.mp3","pending"
"Tom won't stop fighting.","https://audio.tatoeba.org/sentences/eng/2272508.mp3","pending"
"Tom wrote Mary a letter.","https://audio.tatoeba.org/sentences/eng/2446456.mp3","pending"
"Tom's house burned down.","https://audio.tatoeba.org/sentences/eng/2489558.mp3","pending"
"Try telling that to Tom.","https://audio.tatoeba.org/sentences/eng/3200001.mp3","pending"
"Try to keep from crying.","https://audio.tatoeba.org/sentences/eng/19566.mp3","pending"
"We all stood up at once.","https://audio.tatoeba.org/sentences/eng/280316.mp3","pending"
"We could talk about Tom.","https://audio.tatoeba.org/sentences/eng/3181231.mp3","pending"
"We didn't have much fun.","https://audio.tatoeba.org/sentences/eng/41225.mp3","pending"
"We don't have any water.","https://audio.tatoeba.org/sentences/eng/4497887.mp3","pending"
"We don't stand a chance.","https://audio.tatoeba.org/sentences/eng/2281811.mp3","pending"
"We have a test tomorrow.","https://audio.tatoeba.org/sentences/eng/323248.mp3","pending"
"We have nowhere to hide.","https://audio.tatoeba.org/sentences/eng/4567808.mp3","pending"
"We looked at each other.","https://audio.tatoeba.org/sentences/eng/247918.mp3","pending"
"We must help each other.","https://audio.tatoeba.org/sentences/eng/247920.mp3","pending"
"We should leave at once.","https://audio.tatoeba.org/sentences/eng/3178459.mp3","pending"
"We supported each other.","https://audio.tatoeba.org/sentences/eng/4502424.mp3","pending"
"We want you to have fun.","https://audio.tatoeba.org/sentences/eng/2011976.mp3","pending"
"We worked through lunch.","https://audio.tatoeba.org/sentences/eng/3198993.mp3","pending"
"We're closed on Mondays.","https://audio.tatoeba.org/sentences/eng/3822326.mp3","pending"
"We're looking into that.","https://audio.tatoeba.org/sentences/eng/3311001.mp3","pending"
"We've all read that one.","https://audio.tatoeba.org/sentences/eng/3168084.mp3","pending"
"Were they heavily armed?","https://audio.tatoeba.org/sentences/eng/3826540.mp3","pending"
"Were you looking for me?","https://audio.tatoeba.org/sentences/eng/3822530.mp3","pending"
"What are we celebrating?","https://audio.tatoeba.org/sentences/eng/2852518.mp3","pending"
"What are you doing, Dad?","https://audio.tatoeba.org/sentences/eng/64110.mp3","pending"
"What are you looking at?","https://audio.tatoeba.org/sentences/eng/16256.mp3","pending"
"What did they do to you?","https://audio.tatoeba.org/sentences/eng/3818046.mp3","pending"
"What did you buy it for?","https://audio.tatoeba.org/sentences/eng/24859.mp3","pending"
"What do you eat, anyway?","https://audio.tatoeba.org/sentences/eng/2645198.mp3","pending"
"What does this all mean?","https://audio.tatoeba.org/sentences/eng/3176906.mp3","pending"
"What flavor do you want?","https://audio.tatoeba.org/sentences/eng/3818733.mp3","pending"
"What if someone sees it?","https://audio.tatoeba.org/sentences/eng/3382719.mp3","pending"
"What sports do you like?","https://audio.tatoeba.org/sentences/eng/36776.mp3","pending"
"What time do you get up?","https://audio.tatoeba.org/sentences/eng/24579.mp3","pending"
"What were you fired for?","https://audio.tatoeba.org/sentences/eng/1756117.mp3","pending"
"What will you be having?","https://audio.tatoeba.org/sentences/eng/64660.mp3","pending"
"What's in your suitcase?","https://audio.tatoeba.org/sentences/eng/2487726.mp3","pending"
"What's the horse's name?","https://audio.tatoeba.org/sentences/eng/3343806.mp3","pending"
"What's your aim in life?","https://audio.tatoeba.org/sentences/eng/1495831.mp3","pending"
"When did you want to go?","https://audio.tatoeba.org/sentences/eng/1240345.mp3","pending"
"When were you here last?","https://audio.tatoeba.org/sentences/eng/3823184.mp3","pending"
"Where are you from, Tom?","https://audio.tatoeba.org/sentences/eng/2645171.mp3","pending"
"Where did I park my car?","https://audio.tatoeba.org/sentences/eng/3738379.mp3","pending"
"Where did you hear that?","https://audio.tatoeba.org/sentences/eng/1839629.mp3","pending"
"Where have you two been?","https://audio.tatoeba.org/sentences/eng/3573729.mp3","pending"
"Where's the dining room?","https://audio.tatoeba.org/sentences/eng/4704237.mp3","pending"
"Which way are you going?","https://audio.tatoeba.org/sentences/eng/2270199.mp3","pending"
"Who do you think she is?","https://audio.tatoeba.org/sentences/eng/307960.mp3","pending"
"Who moved the furniture?","https://audio.tatoeba.org/sentences/eng/913493.mp3","pending"
"Who were you talking to?","https://audio.tatoeba.org/sentences/eng/276501.mp3","pending"
"Who would want this job?","https://audio.tatoeba.org/sentences/eng/4666520.mp3","pending"
"Why are you ignoring me?","https://audio.tatoeba.org/sentences/eng/1298430.mp3","pending"
"Why are you so arrogant?","https://audio.tatoeba.org/sentences/eng/2278901.mp3","pending"
"Why did they attack you?","https://audio.tatoeba.org/sentences/eng/3818066.mp3","pending"
"Why didn't you run away?","https://audio.tatoeba.org/sentences/eng/2281847.mp3","pending"
"Why don't you come over?","https://audio.tatoeba.org/sentences/eng/2210523.mp3","pending"
"Why don't you wait here?","https://audio.tatoeba.org/sentences/eng/2212250.mp3","pending"
"Why wasn't Tom arrested?","https://audio.tatoeba.org/sentences/eng/4529991.mp3","pending"
"Will you turn on the TV?","https://audio.tatoeba.org/sentences/eng/39177.mp3","pending"
"Would you like anything?","https://audio.tatoeba.org/sentences/eng/3123339.mp3","pending"
"Wow, you're a lucky guy.","https://audio.tatoeba.org/sentences/eng/3824281.mp3","pending"
"You are free to go home.","https://audio.tatoeba.org/sentences/eng/16031.mp3","pending"
"You can name your price.","https://audio.tatoeba.org/sentences/eng/2954424.mp3","pending"
"You can't hang out here.","https://audio.tatoeba.org/sentences/eng/954737.mp3","pending"
"You can't swim, can you?","https://audio.tatoeba.org/sentences/eng/16301.mp3","pending"
"You didn't need to come.","https://audio.tatoeba.org/sentences/eng/1454198.mp3","pending"
"You don't agree, do you?","https://audio.tatoeba.org/sentences/eng/2288143.mp3","pending"
"You don't have the time.","https://audio.tatoeba.org/sentences/eng/2283647.mp3","pending"
"You don't pay attention.","https://audio.tatoeba.org/sentences/eng/2280444.mp3","pending"
"You dropped your pencil.","https://audio.tatoeba.org/sentences/eng/16283.mp3","pending"
"You have beautiful hair.","https://audio.tatoeba.org/sentences/eng/2631825.mp3","pending"
"You have to be vigilant.","https://audio.tatoeba.org/sentences/eng/4493647.mp3","pending"
"You kids must be hungry.","https://audio.tatoeba.org/sentences/eng/2954565.mp3","pending"
"You might just be right.","https://audio.tatoeba.org/sentences/eng/3356324.mp3","pending"
"You must read this book.","https://audio.tatoeba.org/sentences/eng/645080.mp3","pending"
"You really are hopeless.","https://audio.tatoeba.org/sentences/eng/17623.mp3","pending"
"You scared the children.","https://audio.tatoeba.org/sentences/eng/2274032.mp3","pending"
"You should go to school.","https://audio.tatoeba.org/sentences/eng/1430137.mp3","pending"
"You should quit smoking.","https://audio.tatoeba.org/sentences/eng/495668.mp3","pending"
"You should've called me.","https://audio.tatoeba.org/sentences/eng/2718627.mp3","pending"
"You told me so yourself.","https://audio.tatoeba.org/sentences/eng/68775.mp3","pending"
"You will be better soon.","https://audio.tatoeba.org/sentences/eng/52222.mp3","pending"
"You'd better check that.","https://audio.tatoeba.org/sentences/eng/4496531.mp3","pending"
"You're a true gentleman.","https://audio.tatoeba.org/sentences/eng/2713449.mp3","pending"
"You're driving too fast.","https://audio.tatoeba.org/sentences/eng/51828.mp3","pending"
"You're going to do fine.","https://audio.tatoeba.org/sentences/eng/3345312.mp3","pending"
"You're really very good.","https://audio.tatoeba.org/sentences/eng/2713444.mp3","pending"
"You're rich, aren't you?","https://audio.tatoeba.org/sentences/eng/3354903.mp3","pending"
"You're white as a sheet.","https://audio.tatoeba.org/sentences/eng/3170508.mp3","pending"
"You've dropped your pen.","https://audio.tatoeba.org/sentences/eng/3360316.mp3","pending"
"Your dress is very nice.","https://audio.tatoeba.org/sentences/eng/17363.mp3","pending"
"Your name was mentioned.","https://audio.tatoeba.org/sentences/eng/70369.mp3","pending"
"A glass of water, please.","https://audio.tatoeba.org/sentences/eng/270854.mp3","pending"
"All of you did good work.","https://audio.tatoeba.org/sentences/eng/17642.mp3","pending"
"Am I under investigation?","https://audio.tatoeba.org/sentences/eng/3439393.mp3","pending"
"Are all the doors locked?","https://audio.tatoeba.org/sentences/eng/1687718.mp3","pending"
"Are you all set to leave?","https://audio.tatoeba.org/sentences/eng/3355251.mp3","pending"
"Are you going to save us?","https://audio.tatoeba.org/sentences/eng/1886345.mp3","pending"
"Are you here voluntarily?","https://audio.tatoeba.org/sentences/eng/3732074.mp3","pending"
"Are you out of your mind?","https://audio.tatoeba.org/sentences/eng/1829651.mp3","pending"
"Are you sensing anything?","https://audio.tatoeba.org/sentences/eng/3738003.mp3","pending"
"Aren't you going to help?","https://audio.tatoeba.org/sentences/eng/2890965.mp3","pending"
"Bread is made from wheat.","https://audio.tatoeba.org/sentences/eng/527167.mp3","pending"
"Can I ask you a question?","https://audio.tatoeba.org/sentences/eng/795220.mp3","pending"
"Can I pay by credit card?","https://audio.tatoeba.org/sentences/eng/2238.mp3","pending"
"Can I talk you out of it?","https://audio.tatoeba.org/sentences/eng/3181290.mp3","pending"
"Can you be more specific?","https://audio.tatoeba.org/sentences/eng/3125720.mp3","pending"
"Can you get help for Tom?","https://audio.tatoeba.org/sentences/eng/3162199.mp3","pending"
"Can you please go for me?","https://audio.tatoeba.org/sentences/eng/3328152.mp3","pending"
"Can't you hear the sound?","https://audio.tatoeba.org/sentences/eng/64316.mp3","pending"
"Cats can see in the dark.","https://audio.tatoeba.org/sentences/eng/35811.mp3","pending"
