transcript,audio_url,difficulty
"I can't predict what might happen.","https://audio.tatoeba.org/sentences/eng/1954685.mp3","pending"
"I can't sleep with all this noise.","https://audio.tatoeba.org/sentences/eng/1103251.mp3","pending"
"I didn't know Tom lived in Boston.","https://audio.tatoeba.org/sentences/eng/3024356.mp3","pending"
"I didn't think you even liked Tom.","https://audio.tatoeba.org/sentences/eng/2315037.mp3","pending"
"I didn't understand your question.","https://audio.tatoeba.org/sentences/eng/2949746.mp3","pending"
"I don't have a girlfriend anymore.","https://audio.tatoeba.org/sentences/eng/2540703.mp3","pending"
"I don't know anything about Japan.","https://audio.tatoeba.org/sentences/eng/259807.mp3","pending"
"I don't know what I'm going to do.","https://audio.tatoeba.org/sentences/eng/2318317.mp3","pending"
"I don't know who you want to meet.","https://audio.tatoeba.org/sentences/eng/1318735.mp3","pending"
"I don't like being made a fool of.","https://audio.tatoeba.org/sentences/eng/27848.mp3","pending"
"I don't think I can do this alone.","https://audio.tatoeba.org/sentences/eng/2208627.mp3","pending"
"I don't want to be your boyfriend.","https://audio.tatoeba.org/sentences/eng/2323288.mp3","pending"
"I fell asleep while I was driving.","https://audio.tatoeba.org/sentences/eng/2335885.mp3","pending"
"I found the key I was looking for.","https://audio.tatoeba.org/sentences/eng/625826.mp3","pending"
"I had to get everyone's attention.","https://audio.tatoeba.org/sentences/eng/2331792.mp3","pending"
"I have a great deal to do tonight.","https://audio.tatoeba.org/sentences/eng/243279.mp3","pending"
"I have never eaten a mango before.","https://audio.tatoeba.org/sentences/eng/321689.mp3","pending"
"I have not finished breakfast yet.","https://audio.tatoeba.org/sentences/eng/255655.mp3","pending"
"I haven't seen Tom in a long time.","https://audio.tatoeba.org/sentences/eng/3360936.mp3","pending"
"I hope I can see you at Christmas.","https://audio.tatoeba.org/sentences/eng/386767.mp3","pending"
"I hope you're up to the challenge.","https://audio.tatoeba.org/sentences/eng/2361020.mp3","pending"
"I know I've been acting strangely.","https://audio.tatoeba.org/sentences/eng/2376012.mp3","pending"
"I know you don't care about money.","https://audio.tatoeba.org/sentences/eng/2376538.mp3","pending"
"I made it for you. Do you like it?","https://audio.tatoeba.org/sentences/eng/2789174.mp3","pending"
"I never thought I'd see Tom again.","https://audio.tatoeba.org/sentences/eng/2388211.mp3","pending"
"I play trumpet in the school band.","https://audio.tatoeba.org/sentences/eng/2389872.mp3","pending"
"I remember everything you tell me.","https://audio.tatoeba.org/sentences/eng/2392570.mp3","pending"
"I saw my reflection in the window.","https://audio.tatoeba.org/sentences/eng/2396117.mp3","pending"
"I think he's Mary's older brother.","https://audio.tatoeba.org/sentences/eng/1315810.mp3","pending"
"I think I'd like some more coffee.","https://audio.tatoeba.org/sentences/eng/2407853.mp3","pending"
"I think Tom knows what he's doing.","https://audio.tatoeba.org/sentences/eng/2408332.mp3","pending"
"I think you're going to need this.","https://audio.tatoeba.org/sentences/eng/2458579.mp3","pending"
"I thought Tom and Mary were happy.","https://audio.tatoeba.org/sentences/eng/1961451.mp3","pending"
"I told Tom you didn't have a wife.","https://audio.tatoeba.org/sentences/eng/1887841.mp3","pending"
"I usually get up at eight o'clock.","https://audio.tatoeba.org/sentences/eng/477193.mp3","pending"
"I want to go south for the winter.","https://audio.tatoeba.org/sentences/eng/3045785.mp3","pending"
"I was asked to give you a message.","https://audio.tatoeba.org/sentences/eng/252884.mp3","pending"
"I will play tennis this afternoon.","https://audio.tatoeba.org/sentences/eng/257575.mp3","pending"
"I wish I were as smart as you are.","https://audio.tatoeba.org/sentences/eng/321760.mp3","pending"
"I would like to ask two questions.","https://audio.tatoeba.org/sentences/eng/513055.mp3","pending"
"I'd like to help you, but I can't.","https://audio.tatoeba.org/sentences/eng/3162110.mp3","pending"
"I'd like you to have a blood test.","https://audio.tatoeba.org/sentences/eng/238772.mp3","pending"
"I'll follow Tom's recommendations.","https://audio.tatoeba.org/sentences/eng/2540572.mp3","pending"
"I'll tell Tom you asked about him.","https://audio.tatoeba.org/sentences/eng/2540559.mp3","pending"
"I'm actually a university teacher.","https://audio.tatoeba.org/sentences/eng/496113.mp3","pending"
"I'm going to miss being a teacher.","https://audio.tatoeba.org/sentences/eng/2540521.mp3","pending"
"I'm looking for a present for Tom.","https://audio.tatoeba.org/sentences/eng/4664485.mp3","pending"
"I'm sorry for having deceived you.","https://audio.tatoeba.org/sentences/eng/1334578.mp3","pending"
"I'm sure Tom is going to be there.","https://audio.tatoeba.org/sentences/eng/2540460.mp3","pending"
"I've been retired for three years.","https://audio.tatoeba.org/sentences/eng/3735960.mp3","pending"
"I've had enough of your bickering.","https://audio.tatoeba.org/sentences/eng/2359826.mp3","pending"
"I've never been more proud of you.","https://audio.tatoeba.org/sentences/eng/2360001.mp3","pending"
"If Tom's not happy, I'm not happy.","https://audio.tatoeba.org/sentences/eng/2044813.mp3","pending"
"Is this your first time in Boston?","https://audio.tatoeba.org/sentences/eng/3024118.mp3","pending"
"It is a lot of fun to drive a car.","https://audio.tatoeba.org/sentences/eng/265585.mp3","pending"
"It was quite dark when I got home.","https://audio.tatoeba.org/sentences/eng/246642.mp3","pending"
"It's time to get down to business.","https://audio.tatoeba.org/sentences/eng/41684.mp3","pending"
"Let me give you a piece of advice.","https://audio.tatoeba.org/sentences/eng/27804.mp3","pending"
"Let's just say I wasn't surprised.","https://audio.tatoeba.org/sentences/eng/2007305.mp3","pending"
"Listen, I'm not really interested.","https://audio.tatoeba.org/sentences/eng/3001842.mp3","pending"
"Mary was arrested for shoplifting.","https://audio.tatoeba.org/sentences/eng/1397757.mp3","pending"
"Mix three eggs and a cup of sugar.","https://audio.tatoeba.org/sentences/eng/325209.mp3","pending"
"My father is coming home tomorrow.","https://audio.tatoeba.org/sentences/eng/4356547.mp3","pending"
"Our farm isn't far away from here.","https://audio.tatoeba.org/sentences/eng/3097059.mp3","pending"
"Please don't ask me anything more.","https://audio.tatoeba.org/sentences/eng/4014294.mp3","pending"
"Please give me a little more time.","https://audio.tatoeba.org/sentences/eng/2750918.mp3","pending"
"Please take good care of yourself.","https://audio.tatoeba.org/sentences/eng/38469.mp3","pending"
"She decided to get married to Tom.","https://audio.tatoeba.org/sentences/eng/1055337.mp3","pending"
"She didn't feel like eating lunch.","https://audio.tatoeba.org/sentences/eng/388657.mp3","pending"
"She got permission to use the car.","https://audio.tatoeba.org/sentences/eng/4789691.mp3","pending"
"She told him that she was leaving.","https://audio.tatoeba.org/sentences/eng/887456.mp3","pending"
"She's wearing a great-looking hat.","https://audio.tatoeba.org/sentences/eng/1287090.mp3","pending"
"Sorry, I've got my hands full now.","https://audio.tatoeba.org/sentences/eng/51490.mp3","pending"
"Tell me about your trip to Boston.","https://audio.tatoeba.org/sentences/eng/3201851.mp3","pending"
"Thank you so much for inviting me.","https://audio.tatoeba.org/sentences/eng/268115.mp3","pending"
"That's where we saw Tom last year.","https://audio.tatoeba.org/sentences/eng/1897830.mp3","pending"
"The lake is deepest at this point.","https://audio.tatoeba.org/sentences/eng/59356.mp3","pending"
"The party went on for three hours.","https://audio.tatoeba.org/sentences/eng/35631.mp3","pending"
"The ticket is good for three days.","https://audio.tatoeba.org/sentences/eng/1409674.mp3","pending"
"The wind is blowing from the west.","https://audio.tatoeba.org/sentences/eng/319708.mp3","pending"
"There was a lot of snow last year.","https://audio.tatoeba.org/sentences/eng/418879.mp3","pending"
"There's very little we can do now.","https://audio.tatoeba.org/sentences/eng/241705.mp3","pending"
"They'll do what I tell them to do.","https://audio.tatoeba.org/sentences/eng/3201824.mp3","pending"
"This is how the accident happened.","https://audio.tatoeba.org/sentences/eng/60391.mp3","pending"
"This medicine has no side effects.","https://audio.tatoeba.org/sentences/eng/56623.mp3","pending"
"Tom almost died trying to save me.","https://audio.tatoeba.org/sentences/eng/3241679.mp3","pending"
"Tom and Mary often play billiards.","https://audio.tatoeba.org/sentences/eng/2050635.mp3","pending"
"Tom believes everything Mary says.","https://audio.tatoeba.org/sentences/eng/4715846.mp3","pending"
"Tom brought Mary a glass of water.","https://audio.tatoeba.org/sentences/eng/1872501.mp3","pending"
"Tom changed the sheets on his bed.","https://audio.tatoeba.org/sentences/eng/2641910.mp3","pending"
"Tom couldn't do what he wanted to.","https://audio.tatoeba.org/sentences/eng/1095127.mp3","pending"
"Tom didn't eat anything yesterday.","https://audio.tatoeba.org/sentences/eng/1026430.mp3","pending"
"Tom didn't have dinner last night.","https://audio.tatoeba.org/sentences/eng/37130.mp3","pending"
"Tom didn't tell me what was wrong.","https://audio.tatoeba.org/sentences/eng/4664443.mp3","pending"
"Tom doesn't even know my name yet.","https://audio.tatoeba.org/sentences/eng/4664441.mp3","pending"
"Tom doesn't have an ear for music.","https://audio.tatoeba.org/sentences/eng/1026162.mp3","pending"
"Tom doesn't like traveling by air.","https://audio.tatoeba.org/sentences/eng/1026004.mp3","pending"
"Tom doesn't seem to want our help.","https://audio.tatoeba.org/sentences/eng/2016708.mp3","pending"
"Tom eats rice at least once a day.","https://audio.tatoeba.org/sentences/eng/1094191.mp3","pending"
"Tom got you in trouble, didn't he?","https://audio.tatoeba.org/sentences/eng/1994445.mp3","pending"
"Tom has a deep affection for Mary.","https://audio.tatoeba.org/sentences/eng/1028768.mp3","pending"
"Tom has been in excruciating pain.","https://audio.tatoeba.org/sentences/eng/1177514.mp3","pending"
"Tom has no desire to go to Boston.","https://audio.tatoeba.org/sentences/eng/1025340.mp3","pending"
"Tom hid the stolen ring in a sock.","https://audio.tatoeba.org/sentences/eng/3820725.mp3","pending"
"Tom is being hunted by the police.","https://audio.tatoeba.org/sentences/eng/1025075.mp3","pending"
"Tom is from Boston and so is Mary.","https://audio.tatoeba.org/sentences/eng/2641878.mp3","pending"
"Tom is more intelligent than Mary.","https://audio.tatoeba.org/sentences/eng/3975738.mp3","pending"
"Tom isn't afraid of snakes at all.","https://audio.tatoeba.org/sentences/eng/2835634.mp3","pending"
"Tom likes to hang out around here.","https://audio.tatoeba.org/sentences/eng/1486073.mp3","pending"
"Tom lost his wife seven years ago.","https://audio.tatoeba.org/sentences/eng/2609393.mp3","pending"
"Tom never wanted to talk about it.","https://audio.tatoeba.org/sentences/eng/1093185.mp3","pending"
"Tom said Mary was driving the car.","https://audio.tatoeba.org/sentences/eng/3956134.mp3","pending"
"Tom says Mary doesn't like Boston.","https://audio.tatoeba.org/sentences/eng/3772336.mp3","pending"
"Tom should've asked Mary for help.","https://audio.tatoeba.org/sentences/eng/1028059.mp3","pending"
"Tom spent a few years behind bars.","https://audio.tatoeba.org/sentences/eng/1092891.mp3","pending"
"Tom teaches French to my children.","https://audio.tatoeba.org/sentences/eng/4764869.mp3","pending"
"Tom wanted Mary to tell the truth.","https://audio.tatoeba.org/sentences/eng/1092541.mp3","pending"
"Tom wants to come over after work.","https://audio.tatoeba.org/sentences/eng/2016716.mp3","pending"
"Tom was forced to eat at gunpoint.","https://audio.tatoeba.org/sentences/eng/1847737.mp3","pending"
"Tom wasn't upset by what Mary did.","https://audio.tatoeba.org/sentences/eng/3732569.mp3","pending"
"Tom will paint the fence tomorrow.","https://audio.tatoeba.org/sentences/eng/44085.mp3","pending"
"Tom's achievements are impressive.","https://audio.tatoeba.org/sentences/eng/4529432.mp3","pending"
"We always take it easy on Sundays.","https://audio.tatoeba.org/sentences/eng/281865.mp3","pending"
"We celebrate Christmas every year.","https://audio.tatoeba.org/sentences/eng/263282.mp3","pending"
"We have no choice but to carry on.","https://audio.tatoeba.org/sentences/eng/247959.mp3","pending"
"We should observe the speed limit.","https://audio.tatoeba.org/sentences/eng/22867.mp3","pending"
"We'll arrive there within an hour.","https://audio.tatoeba.org/sentences/eng/73157.mp3","pending"
"We'll pretend this never happened.","https://audio.tatoeba.org/sentences/eng/3881607.mp3","pending"
"What do you think about this plan?","https://audio.tatoeba.org/sentences/eng/59546.mp3","pending"
"What do you think I've been doing?","https://audio.tatoeba.org/sentences/eng/1460.mp3","pending"
"What is it you want to talk about?","https://audio.tatoeba.org/sentences/eng/2016735.mp3","pending"
"What's the accusation against him?","https://audio.tatoeba.org/sentences/eng/307834.mp3","pending"
"When did you start studying Latin?","https://audio.tatoeba.org/sentences/eng/1312822.mp3","pending"
"Where did you take your shoes off?","https://audio.tatoeba.org/sentences/eng/1884681.mp3","pending"
"Who are you going to send that to?","https://audio.tatoeba.org/sentences/eng/4356234.mp3","pending"
"Why didn't you call me last night?","https://audio.tatoeba.org/sentences/eng/1066066.mp3","pending"
"Why haven't you cooked dinner yet?","https://audio.tatoeba.org/sentences/eng/3738682.mp3","pending"
"Why is it that you're always late?","https://audio.tatoeba.org/sentences/eng/1326173.mp3","pending"
"Would you like something to drink?","https://audio.tatoeba.org/sentences/eng/1504.mp3","pending"
"Would you please come again later?","https://audio.tatoeba.org/sentences/eng/71690.mp3","pending"
"You don't have to get up so early.","https://audio.tatoeba.org/sentences/eng/69910.mp3","pending"
"You don't look like a millionaire.","https://audio.tatoeba.org/sentences/eng/2096085.mp3","pending"
"You should've talked to Tom first.","https://audio.tatoeba.org/sentences/eng/2214264.mp3","pending"
"You won't have to worry about Tom.","https://audio.tatoeba.org/sentences/eng/2540317.mp3","pending"
"You've been drinking, haven't you?","https://audio.tatoeba.org/sentences/eng/2402280.mp3","pending"
"A cat came out from under the desk.","https://audio.tatoeba.org/sentences/eng/387384.mp3","pending"
"Almost everyone here speaks French.","https://audio.tatoeba.org/sentences/eng/4502234.mp3","pending"
"At last, we arrived at the village.","https://audio.tatoeba.org/sentences/eng/39893.mp3","pending"
"Bangkok is the capital of Thailand.","https://audio.tatoeba.org/sentences/eng/693619.mp3","pending"
"Can you break an egg with one hand?","https://audio.tatoeba.org/sentences/eng/1223897.mp3","pending"
"Can you translate this song for me?","https://audio.tatoeba.org/sentences/eng/1779236.mp3","pending"
"Could you come back a little later?","https://audio.tatoeba.org/sentences/eng/1663871.mp3","pending"
"Did you bring your family with you?","https://audio.tatoeba.org/sentences/eng/54497.mp3","pending"
"Did you really think I didn't know?","https://audio.tatoeba.org/sentences/eng/3050424.mp3","pending"
"Did you tell Tom about what we did?","https://audio.tatoeba.org/sentences/eng/4664356.mp3","pending"
"Do you have these shoes in my size?","https://audio.tatoeba.org/sentences/eng/59594.mp3","pending"
"Do you know what UNESCO stands for?","https://audio.tatoeba.org/sentences/eng/30113.mp3","pending"
"Do you really think I can help you?","https://audio.tatoeba.org/sentences/eng/4784225.mp3","pending"
"Do you understand what he's saying?","https://audio.tatoeba.org/sentences/eng/1337759.mp3","pending"
"Do you want to go fishing tomorrow?","https://audio.tatoeba.org/sentences/eng/2016828.mp3","pending"
"Don't forget to turn the light off.","https://audio.tatoeba.org/sentences/eng/279155.mp3","pending"
"Don't leave the air conditioner on.","https://audio.tatoeba.org/sentences/eng/65397.mp3","pending"
"Don't you care what happens to Tom?","https://audio.tatoeba.org/sentences/eng/3132001.mp3","pending"
"Don't you think this is ridiculous?","https://audio.tatoeba.org/sentences/eng/2288897.mp3","pending"
"Excuse me, but may I use the phone?","https://audio.tatoeba.org/sentences/eng/1327467.mp3","pending"
"Have I said something to upset you?","https://audio.tatoeba.org/sentences/eng/2063336.mp3","pending"
"He came back home three days later.","https://audio.tatoeba.org/sentences/eng/467668.mp3","pending"
"He has red spots all over his body.","https://audio.tatoeba.org/sentences/eng/272287.mp3","pending"
"He is able to speak five languages.","https://audio.tatoeba.org/sentences/eng/288582.mp3","pending"
"He often thinks with his eyes shut.","https://audio.tatoeba.org/sentences/eng/290106.mp3","pending"
"He was too tired to go any further.","https://audio.tatoeba.org/sentences/eng/512222.mp3","pending"
"He's worried that he might be late.","https://audio.tatoeba.org/sentences/eng/1226157.mp3","pending"
"How did you know I wasn't sleeping?","https://audio.tatoeba.org/sentences/eng/3177979.mp3","pending"
"How many close friends do you have?","https://audio.tatoeba.org/sentences/eng/1354.mp3","pending"
"How much is the rent for this room?","https://audio.tatoeba.org/sentences/eng/57342.mp3","pending"
"I am sure that he is an honest man.","https://audio.tatoeba.org/sentences/eng/260113.mp3","pending"
"I asked a policeman for directions.","https://audio.tatoeba.org/sentences/eng/257163.mp3","pending"
"I bought a new computer last month.","https://audio.tatoeba.org/sentences/eng/259048.mp3","pending"
"I can't help feeling sorry for him.","https://audio.tatoeba.org/sentences/eng/260912.mp3","pending"
"I can't see taking advice from Tom.","https://audio.tatoeba.org/sentences/eng/1954845.mp3","pending"
"I carried the heavy bag on my back.","https://audio.tatoeba.org/sentences/eng/254477.mp3","pending"
"I couldn't understand him at first.","https://audio.tatoeba.org/sentences/eng/257676.mp3","pending"
"I didn't vote in the last election.","https://audio.tatoeba.org/sentences/eng/682348.mp3","pending"
"I don't enjoy hanging out with him.","https://audio.tatoeba.org/sentences/eng/398540.mp3","pending"
"I don't have the nerve to watch it.","https://audio.tatoeba.org/sentences/eng/2784452.mp3","pending"
"I don't know how I've offended you.","https://audio.tatoeba.org/sentences/eng/1950190.mp3","pending"
"I don't know why Tom is so nervous.","https://audio.tatoeba.org/sentences/eng/2322720.mp3","pending"
"I don't like you when you're angry.","https://audio.tatoeba.org/sentences/eng/2322757.mp3","pending"
"I don't remember where I bought it.","https://audio.tatoeba.org/sentences/eng/41881.mp3","pending"
"I don't understand why you want it.","https://audio.tatoeba.org/sentences/eng/2016855.mp3","pending"
"I don't want to get my hands dirty.","https://audio.tatoeba.org/sentences/eng/264749.mp3","pending"
"I earned a lot of money this month.","https://audio.tatoeba.org/sentences/eng/2703428.mp3","pending"
"I found it difficult to please her.","https://audio.tatoeba.org/sentences/eng/317588.mp3","pending"
"I had to wait until Tom was asleep.","https://audio.tatoeba.org/sentences/eng/2331885.mp3","pending"
"I have been a teacher for 15 years.","https://audio.tatoeba.org/sentences/eng/19069.mp3","pending"
"I have no time to engage in gossip.","https://audio.tatoeba.org/sentences/eng/26633.mp3","pending"
"I have to tell you something first.","https://audio.tatoeba.org/sentences/eng/2360602.mp3","pending"
"I hope that she will get well soon.","https://audio.tatoeba.org/sentences/eng/308398.mp3","pending"
"I hope that you will get well soon.","https://audio.tatoeba.org/sentences/eng/17787.mp3","pending"
"I know what you want to talk about.","https://audio.tatoeba.org/sentences/eng/2016881.mp3","pending"
"I like what you did with your hair.","https://audio.tatoeba.org/sentences/eng/2377618.mp3","pending"
"I never had any reason to hurt Tom.","https://audio.tatoeba.org/sentences/eng/2388121.mp3","pending"
"I promise I'll bring it right back.","https://audio.tatoeba.org/sentences/eng/2389885.mp3","pending"
"I saw my sister tear up the letter.","https://audio.tatoeba.org/sentences/eng/257944.mp3","pending"
"I think I fell asleep during class.","https://audio.tatoeba.org/sentences/eng/2335894.mp3","pending"
"I think this book is worth reading.","https://audio.tatoeba.org/sentences/eng/56882.mp3","pending"
"I think you'll find it interesting.","https://audio.tatoeba.org/sentences/eng/2458557.mp3","pending"
"I think you've learned your lesson.","https://audio.tatoeba.org/sentences/eng/2060520.mp3","pending"
"I told Tom I wouldn't say anything.","https://audio.tatoeba.org/sentences/eng/2540251.mp3","pending"
"I want to be a pilot in the future.","https://audio.tatoeba.org/sentences/eng/258623.mp3","pending"
"I want you to remember this moment.","https://audio.tatoeba.org/sentences/eng/2016909.mp3","pending"
"I was in London most of the summer.","https://audio.tatoeba.org/sentences/eng/24357.mp3","pending"
"I was the only one who didn't know.","https://audio.tatoeba.org/sentences/eng/2460953.mp3","pending"
"I wouldn't have trusted Tom either.","https://audio.tatoeba.org/sentences/eng/2540187.mp3","pending"
"I'd like to get to know you better.","https://audio.tatoeba.org/sentences/eng/953769.mp3","pending"
"I'll answer any questions you have.","https://audio.tatoeba.org/sentences/eng/2540173.mp3","pending"
"I'll go make another pot of coffee.","https://audio.tatoeba.org/sentences/eng/2540165.mp3","pending"
"I'm expecting company this evening.","https://audio.tatoeba.org/sentences/eng/2488812.mp3","pending"
"I'm not asking you to say anything.","https://audio.tatoeba.org/sentences/eng/2540107.mp3","pending"
"I'm pretty sure Tom is dating Mary.","https://audio.tatoeba.org/sentences/eng/2540088.mp3","pending"
"I'm really not very good at French.","https://audio.tatoeba.org/sentences/eng/2490285.mp3","pending"
"I'm studying French and web design.","https://audio.tatoeba.org/sentences/eng/961598.mp3","pending"
"I'm trying to tidy things up a bit.","https://audio.tatoeba.org/sentences/eng/2540042.mp3","pending"
"I've been concentrating on my work.","https://audio.tatoeba.org/sentences/eng/4664332.mp3","pending"
"I've been waiting for over an hour.","https://audio.tatoeba.org/sentences/eng/3962661.mp3","pending"
"If we knew anything, we'd tell you.","https://audio.tatoeba.org/sentences/eng/3202049.mp3","pending"
"Imported cars are in strong demand.","https://audio.tatoeba.org/sentences/eng/324280.mp3","pending"
"Is there anything I can do for you?","https://audio.tatoeba.org/sentences/eng/25107.mp3","pending"
"It seems that everybody likes golf.","https://audio.tatoeba.org/sentences/eng/40404.mp3","pending"
"It's a pity that Tom died so young.","https://audio.tatoeba.org/sentences/eng/2712843.mp3","pending"
"It's no use crying over spilt milk.","https://audio.tatoeba.org/sentences/eng/2064459.mp3","pending"
"It's the oldest building in Boston.","https://audio.tatoeba.org/sentences/eng/3344365.mp3","pending"
"Let's see if Tom has any questions.","https://audio.tatoeba.org/sentences/eng/3142776.mp3","pending"
"Let's stay out of each other's way.","https://audio.tatoeba.org/sentences/eng/2007290.mp3","pending"
"My aunt sent me a birthday present.","https://audio.tatoeba.org/sentences/eng/64932.mp3","pending"
"My family thinks I've lost my mind.","https://audio.tatoeba.org/sentences/eng/3832029.mp3","pending"
"Never bite the hand that feeds you.","https://audio.tatoeba.org/sentences/eng/1040741.mp3","pending"
"Nothing seems to grow in this soil.","https://audio.tatoeba.org/sentences/eng/57684.mp3","pending"
"Perhaps Tom can solve this problem.","https://audio.tatoeba.org/sentences/eng/1027350.mp3","pending"
"Please eat it while it's still hot.","https://audio.tatoeba.org/sentences/eng/1084165.mp3","pending"
"Please turn up the air conditioner.","https://audio.tatoeba.org/sentences/eng/65396.mp3","pending"
"Promise me you won't do that again.","https://audio.tatoeba.org/sentences/eng/1849369.mp3","pending"
"She didn't like the horse at first.","https://audio.tatoeba.org/sentences/eng/313787.mp3","pending"
"She felt insecure about her future.","https://audio.tatoeba.org/sentences/eng/314688.mp3","pending"
"She had a white book under her arm.","https://audio.tatoeba.org/sentences/eng/316165.mp3","pending"
"She spends a lot of money on books.","https://audio.tatoeba.org/sentences/eng/492629.mp3","pending"
"She was frequently late for school.","https://audio.tatoeba.org/sentences/eng/312404.mp3","pending"
"She's about the same height as you.","https://audio.tatoeba.org/sentences/eng/310259.mp3","pending"
"Tell Tom I'll be there in a minute.","https://audio.tatoeba.org/sentences/eng/2882931.mp3","pending"
"Thank you very much for everything.","https://audio.tatoeba.org/sentences/eng/65805.mp3","pending"
"The boy put his hand in his pocket.","https://audio.tatoeba.org/sentences/eng/46384.mp3","pending"
"The elevator is out of order today.","https://audio.tatoeba.org/sentences/eng/462698.mp3","pending"
"The house fell down one week later.","https://audio.tatoeba.org/sentences/eng/2067996.mp3","pending"
"The room was filled with computers.","https://audio.tatoeba.org/sentences/eng/3211809.mp3","pending"
"There are a lot of parks in London.","https://audio.tatoeba.org/sentences/eng/29299.mp3","pending"
"There must be something you can do.","https://audio.tatoeba.org/sentences/eng/679833.mp3","pending"
"There's so much I want to show you.","https://audio.tatoeba.org/sentences/eng/2016943.mp3","pending"
"This coat does not fit me any more.","https://audio.tatoeba.org/sentences/eng/58429.mp3","pending"
"This is the house where I was born.","https://audio.tatoeba.org/sentences/eng/467311.mp3","pending"
"To drive a car, you need a license.","https://audio.tatoeba.org/sentences/eng/388289.mp3","pending"
"Tom always forgets Mary's birthday.","https://audio.tatoeba.org/sentences/eng/4664300.mp3","pending"
"Tom and Mary often travel together.","https://audio.tatoeba.org/sentences/eng/2641695.mp3","pending"
"Tom asked Mary if dinner was ready.","https://audio.tatoeba.org/sentences/eng/1029727.mp3","pending"
"Tom bent down and touched his toes.","https://audio.tatoeba.org/sentences/eng/2735994.mp3","pending"
"Tom can run much faster than I can.","https://audio.tatoeba.org/sentences/eng/1026848.mp3","pending"
"Tom cleaned out his bedroom closet.","https://audio.tatoeba.org/sentences/eng/1095265.mp3","pending"
"Tom could see that Mary was crying.","https://audio.tatoeba.org/sentences/eng/4083377.mp3","pending"
"Tom denied having stolen the money.","https://audio.tatoeba.org/sentences/eng/37309.mp3","pending"
"Tom didn't sleep at all last night.","https://audio.tatoeba.org/sentences/eng/1026289.mp3","pending"
"Tom didn't understand the question.","https://audio.tatoeba.org/sentences/eng/1094630.mp3","pending"
"Tom doesn't know Mary is in Boston.","https://audio.tatoeba.org/sentences/eng/2641662.mp3","pending"
"Tom doesn't like to repeat himself.","https://audio.tatoeba.org/sentences/eng/1094396.mp3","pending"
"Tom doesn't want to live like that.","https://audio.tatoeba.org/sentences/eng/2016952.mp3","pending"
"Tom excused himself for being late.","https://audio.tatoeba.org/sentences/eng/3923576.mp3","pending"
"Tom gave Mary his telephone number.","https://audio.tatoeba.org/sentences/eng/2147090.mp3","pending"
"Tom has already finished breakfast.","https://audio.tatoeba.org/sentences/eng/1025444.mp3","pending"
"Tom has never eaten raw horse meat.","https://audio.tatoeba.org/sentences/eng/1830420.mp3","pending"
"Tom helped Mary move the furniture.","https://audio.tatoeba.org/sentences/eng/1623891.mp3","pending"
"Tom is in his car waiting for Mary.","https://audio.tatoeba.org/sentences/eng/1872480.mp3","pending"
"Tom is positive that Mary is wrong.","https://audio.tatoeba.org/sentences/eng/1028516.mp3","pending"
"Tom is worried that he'll get lost.","https://audio.tatoeba.org/sentences/eng/4743808.mp3","pending"
"Tom isn't interested in art at all.","https://audio.tatoeba.org/sentences/eng/2853101.mp3","pending"
"Tom made some mistakes on the test.","https://audio.tatoeba.org/sentences/eng/423934.mp3","pending"
"Tom might know how to speak French.","https://audio.tatoeba.org/sentences/eng/3734037.mp3","pending"
"Tom played the piano and Mary sang.","https://audio.tatoeba.org/sentences/eng/3975734.mp3","pending"
"Tom seems to be as fit as a fiddle.","https://audio.tatoeba.org/sentences/eng/1092975.mp3","pending"
"Tom speaks French better than Mary.","https://audio.tatoeba.org/sentences/eng/2451375.mp3","pending"
"Tom told Mary that he wasn't happy.","https://audio.tatoeba.org/sentences/eng/3202006.mp3","pending"
"Tom took his shoes off at the door.","https://audio.tatoeba.org/sentences/eng/1092658.mp3","pending"
"Tom wants Mary to keep him company.","https://audio.tatoeba.org/sentences/eng/2033654.mp3","pending"
"Tom was afraid of being laughed at.","https://audio.tatoeba.org/sentences/eng/3183752.mp3","pending"
"Tom won the hot dog eating contest.","https://audio.tatoeba.org/sentences/eng/4684539.mp3","pending"
"Tom won't be that easy to convince.","https://audio.tatoeba.org/sentences/eng/2539943.mp3","pending"
"Tom's fingerprints were on the gun.","https://audio.tatoeba.org/sentences/eng/2641591.mp3","pending"
"We are playing tennis this weekend.","https://audio.tatoeba.org/sentences/eng/371418.mp3","pending"
"We can't let Tom know we're coming.","https://audio.tatoeba.org/sentences/eng/1954578.mp3","pending"
"We had a very good time last night.","https://audio.tatoeba.org/sentences/eng/30157.mp3","pending"
"We just want you to tell the truth.","https://audio.tatoeba.org/sentences/eng/2016975.mp3","pending"
"We were rowing against the current.","https://audio.tatoeba.org/sentences/eng/249481.mp3","pending"
"We're desperate to find a solution.","https://audio.tatoeba.org/sentences/eng/3078339.mp3","pending"
"We've had a lot of rain this month.","https://audio.tatoeba.org/sentences/eng/242019.mp3","pending"
"What do you think she is doing now?","https://audio.tatoeba.org/sentences/eng/388881.mp3","pending"
"What language is spoken in America?","https://audio.tatoeba.org/sentences/eng/24644.mp3","pending"
"What's the worse that could happen?","https://audio.tatoeba.org/sentences/eng/3133155.mp3","pending"
"When did you begin studying French?","https://audio.tatoeba.org/sentences/eng/2451370.mp3","pending"
"When did you start learning French?","https://audio.tatoeba.org/sentences/eng/2451369.mp3","pending"
