sentence,phonetic,audio_url,difficulty
"Please breathe through your nose.","/ˈpɫiz ˈbɹið ˈθɹu ˈjɔɹ ˈnoʊz/","https://audio.tatoeba.org/sentences/eng/318197.mp3","pending"
"Please don't force me to do this.","/ˈpɫiz ˈdoʊn ˈfɔɹs ˈmi ˈtu ˈdu ˈðɪs/","https://audio.tatoeba.org/sentences/eng/3735884.mp3","pending"
"Please pardon me for coming late.","/ˈpɫiz ˈpɑɹdən ˈmi ˈfɔɹ ˈkəmɪŋ ˈɫeɪt/","https://audio.tatoeba.org/sentences/eng/277364.mp3","pending"
"Please turn the music down a bit.","/ˈpɫiz ˈtɝn ˈðə ˈmjuzɪk ˈdaʊn ˈeɪ ˈbɪt/","https://audio.tatoeba.org/sentences/eng/2833992.mp3","pending"
"She cried as she read the letter.","/ˈʃi ˈkɹaɪd ˈæz ˈʃi ˈɹɛd ˈðə ˈɫɛtɝ/","https://audio.tatoeba.org/sentences/eng/388697.mp3","pending"
"She gave me a book for Christmas.","/ˈʃi ˈɡeɪv ˈmi ˈeɪ ˈbʊk ˈfɔɹ ˈkɹɪsməs/","https://audio.tatoeba.org/sentences/eng/310775.mp3","pending"
"She introduced her sister to him.","/ˈʃi ˌɪntɹəˈdust ˈhɝ ˈsɪstɝ ˈtu ˈhɪm/","https://audio.tatoeba.org/sentences/eng/887233.mp3","pending"
"She remained single all her life.","/ˈʃi ɹiˈmeɪnd ˈsɪŋɡəɫ ˈɔɫ ˈhɝ ˈɫaɪf/","https://audio.tatoeba.org/sentences/eng/312585.mp3","pending"
"She was suspected of being a spy.","/ˈʃi ˈwɑz səˈspɛktɪd ˈəv ˈbiɪŋ ˈeɪ ˈspaɪ/","https://audio.tatoeba.org/sentences/eng/311015.mp3","pending"
"Simplicity is worse than robbery.","/sɪmˈpɫɪsəti ˈɪz ˈwɝs ˈðæn ˈɹɑbɝi/","https://audio.tatoeba.org/sentences/eng/3085730.mp3","pending"
"Tell me what it's like in Boston.","/ˈtɛɫ ˈmi ˈhwət ˈɪts ˈɫaɪk ˈɪn ˈbɑstən/","https://audio.tatoeba.org/sentences/eng/3201659.mp3","pending"
"Ten teams competed for the prize.","/ˈtɛn ˈtimz kəmˈpitɪd ˈfɔɹ ˈðə ˈpɹaɪz/","https://audio.tatoeba.org/sentences/eng/73468.mp3","pending"
"That was the best day of my life.","/ˈðæt ˈwɑz ˈðə ˈbɛst ˈdeɪ ˈəv ˈmaɪ ˈɫaɪf/","https://audio.tatoeba.org/sentences/eng/1783.mp3","pending"
"That's certainly one possibility.","/ˈðæts ˈsɝtənɫi ˈwən ˌpɑsəˈbɪɫəˌti/","https://audio.tatoeba.org/sentences/eng/329667.mp3","pending"
"The lake is a long way from here.","/ˈðə ˈɫeɪk ˈɪz ˈeɪ ˈɫɔŋ ˈweɪ ˈfɹəm ˈhiɹ/","https://audio.tatoeba.org/sentences/eng/239980.mp3","pending"
"The message is written in French.","/ˈðə ˈmɛsədʒ ˈɪz ˈɹɪtən ˈɪn ˈfɹɛntʃ/","https://audio.tatoeba.org/sentences/eng/2451427.mp3","pending"
"The policeman arrested the thief.","/ˈðə pəˈɫismən ɝˈɛstɪd ˈðə ˈθif/","https://audio.tatoeba.org/sentences/eng/238139.mp3","pending"
"There is no hope of his recovery.","/ˈðɛɹ ˈɪz ˈnoʊ ˈhoʊp ˈəv ˈhɪz ɹɪˈkəvɝi/","https://audio.tatoeba.org/sentences/eng/283478.mp3","pending"
"These details won't be published.","/ˈðiz ˈditeɪɫz ˈwoʊnt ˈbi ˈpəbɫɪʃt/","https://audio.tatoeba.org/sentences/eng/4870463.mp3","pending"
"They had to stay at home all day.","/ˈðeɪ ˈhæd ˈtu ˈsteɪ ˈæt ˈhoʊm ˈɔɫ ˈdeɪ/","https://audio.tatoeba.org/sentences/eng/306165.mp3","pending"
"This bed is too hard to sleep on.","/ˈðɪs ˈbɛd ˈɪz ˈtu ˈhɑɹd ˈtu ˈsɫip ˈɑn/","https://audio.tatoeba.org/sentences/eng/503821.mp3","pending"
"This sentence doesn't make sense.","/ˈðɪs ˈsɛntəns ˈdəzən ˈmeɪk ˈsɛns/","https://audio.tatoeba.org/sentences/eng/57220.mp3","pending"
"Tom advised Mary to buy that car.","/ˈtɑm ædˈvaɪzd ˈmɛɹi ˈtu ˈbaɪ ˈðæt ˈkɑɹ/","https://audio.tatoeba.org/sentences/eng/2400096.mp3","pending"
"Tom and Mary both stopped eating.","/ˈtɑm ˈænd ˈmɛɹi ˈboʊθ ˈstɑpt ˈitɪŋ/","https://audio.tatoeba.org/sentences/eng/2414018.mp3","pending"
"Tom appeared from out of nowhere.","/ˈtɑm əˈpɪɹd ˈfɹəm ˈaʊt ˈəv ˈnoʊˌwɛɹ/","https://audio.tatoeba.org/sentences/eng/1027117.mp3","pending"
"Tom came to Japan from Australia.","/ˈtɑm ˈkeɪm ˈtu dʒəˈpæn ˈfɹəm ɔˈstɹeɪɫjə/","https://audio.tatoeba.org/sentences/eng/1095684.mp3","pending"
"Tom can speak French and English.","/ˈtɑm ˈkæn ˈspik ˈfɹɛntʃ ˈænd ˈɪŋɡɫɪʃ/","https://audio.tatoeba.org/sentences/eng/2451425.mp3","pending"
"Tom could've given me more money.","/ˈtɑm ˈkʊdəv ˈɡɪvən ˈmi ˈmɔɹ ˈməni/","https://audio.tatoeba.org/sentences/eng/3153849.mp3","pending"
"Tom didn't buy that for a second.","/ˈtɑm ˈdɪdən ˈbaɪ ˈðæt ˈfɔɹ ˈeɪ ˈsɛkənd/","https://audio.tatoeba.org/sentences/eng/3150392.mp3","pending"
"Tom didn't know what to do first.","/ˈtɑm ˈdɪdən ˈnoʊ ˈhwət ˈtu ˈdu ˈfɝst/","https://audio.tatoeba.org/sentences/eng/1026349.mp3","pending"
"Tom didn't try to hide the truth.","/ˈtɑm ˈdɪdən ˈtɹaɪ ˈtu ˈhaɪd ˈðə ˈtɹuθ/","https://audio.tatoeba.org/sentences/eng/4794426.mp3","pending"
"Tom doesn't have to work so hard.","/ˈtɑm ˈdəzən ˈhæv ˈtu ˈwɝk ˈsoʊ ˈhɑɹd/","https://audio.tatoeba.org/sentences/eng/1026133.mp3","pending"
"Tom doesn't know why it happened.","/ˈtɑm ˈdəzən ˈnoʊ ˈhwaɪ ˈɪt ˈhæpənd/","https://audio.tatoeba.org/sentences/eng/1094422.mp3","pending"
"Tom doesn't speak French at home.","/ˈtɑm ˈdəzən ˈspik ˈfɹɛntʃ ˈæt ˈhoʊm/","https://audio.tatoeba.org/sentences/eng/1025955.mp3","pending"
"Tom doesn't want to work with me.","/ˈtɑm ˈdəzən ˈwɑnt ˈtu ˈwɝk ˈwɪð ˈmi/","https://audio.tatoeba.org/sentences/eng/3822688.mp3","pending"
"Tom expected Mary to leave early.","/ˈtɑm ɪkˈspɛktəd ˈmɛɹi ˈtu ˈɫiv ˈɝɫi/","https://audio.tatoeba.org/sentences/eng/3923783.mp3","pending"
"Tom gets up at six every morning.","/ˈtɑm ˈɡɛts ˈəp ˈæt ˈsɪks ˈɛvɝi ˈmɔɹnɪŋ/","https://audio.tatoeba.org/sentences/eng/37007.mp3","pending"
"Tom handed Mary a large envelope.","/ˈtɑm ˈhændəd ˈmɛɹi ˈeɪ ˈɫɑɹdʒ ˈɛnvəˌɫoʊp/","https://audio.tatoeba.org/sentences/eng/3824930.mp3","pending"
"Tom has a nasty cut on his cheek.","/ˈtɑm ˈhæz ˈeɪ ˈnæsti ˈkət ˈɑn ˈhɪz ˈtʃik/","https://audio.tatoeba.org/sentences/eng/3734180.mp3","pending"
"Tom has friends who can help him.","/ˈtɑm ˈhæz ˈfɹɛndz ˈhu ˈkæn ˈhɛɫp ˈhɪm/","https://audio.tatoeba.org/sentences/eng/4664555.mp3","pending"
"Tom hasn't done his homework yet.","/ˈtɑm ˈhæzənt ˈdən ˈhɪz ˈhoʊmˌwɝk ˈjɛt/","https://audio.tatoeba.org/sentences/eng/2540815.mp3","pending"
"Tom is a member of the SWAT team.","/ˈtɑm ˈɪz ˈeɪ ˈmɛmbɝ ˈəv ˈðə ˈswɑt ˈtim/","https://audio.tatoeba.org/sentences/eng/1494224.mp3","pending"
"Tom is hiding something from you.","/ˈtɑm ˈɪz ˈhaɪdɪŋ ˈsəmθɪŋ ˈfɹəm ˈju/","https://audio.tatoeba.org/sentences/eng/3921824.mp3","pending"
"Tom is studying to be a minister.","/ˈtɑm ˈɪz ˈstədiɪŋ ˈtu ˈbi ˈeɪ ˈmɪnəstɝ/","https://audio.tatoeba.org/sentences/eng/4786614.mp3","pending"
"Tom is very interested in French.","/ˈtɑm ˈɪz ˈvɛɹi ˈɪntɝəstəd ˈɪn ˈfɹɛntʃ/","https://audio.tatoeba.org/sentences/eng/2451422.mp3","pending"
"Tom knows what's really going on.","/ˈtɑm ˈnoʊz ˈhwəts ˈɹiɫi ˈɡoʊɪn ˈɑn/","https://audio.tatoeba.org/sentences/eng/1868088.mp3","pending"
"Tom laughed, but no one else did.","/ˈtɑm ˈɫæft ˈbət ˈnoʊ ˈwən ˈɛɫs ˈdɪd/","https://audio.tatoeba.org/sentences/eng/2091211.mp3","pending"
"Tom mentioned that several times.","/ˈtɑm ˈmɛnʃənd ˈðæt ˈsɛvɝəɫ ˈtaɪmz/","https://audio.tatoeba.org/sentences/eng/2957485.mp3","pending"
"Tom often fails to keep his word.","/ˈtɑm ˈɔfən ˈfeɪɫz ˈtu ˈkip ˈhɪz ˈwɝd/","https://audio.tatoeba.org/sentences/eng/36997.mp3","pending"
"Tom put the racket on the ground.","/ˈtɑm ˈpʊt ˈðə ˈɹækɪt ˈɑn ˈðə ˈɡɹaʊnd/","https://audio.tatoeba.org/sentences/eng/2776955.mp3","pending"
"Tom saw the tears in Mary's eyes.","/ˈtɑm ˈsɔ ˈðə ˈtɛɹz ˈɪn ˈmɛɹiz ˈaɪz/","https://audio.tatoeba.org/sentences/eng/1164236.mp3","pending"
"Tom searched the kitchen drawers.","/ˈtɑm ˈsɝtʃt ˈðə ˈkɪtʃən ˈdɹɔɹz/","https://audio.tatoeba.org/sentences/eng/3735980.mp3","pending"
"Tom slept through the earthquake.","/ˈtɑm ˈsɫɛpt ˈθɹu ˈðə ˈɝθˌkweɪk/","https://audio.tatoeba.org/sentences/eng/3177885.mp3","pending"
"Tom still sometimes writes to me.","/ˈtɑm ˈstɪɫ ˈsəmˌtaɪmz ˈɹaɪts ˈtu ˈmi/","https://audio.tatoeba.org/sentences/eng/2734403.mp3","pending"
"Tom told me that he spoke French.","/ˈtɑm ˈtoʊɫd ˈmi ˈðæt ˈhi ˈspoʊk ˈfɹɛntʃ/","https://audio.tatoeba.org/sentences/eng/2451416.mp3","pending"
"Tom tried to speak, but couldn't.","/ˈtɑm ˈtɹaɪd ˈtu ˈspik ˈbət ˈkʊdən/","https://audio.tatoeba.org/sentences/eng/1092617.mp3","pending"
"Tom wanted to change the subject.","/ˈtɑm ˈwɔntɪd ˈtu ˈtʃeɪndʒ ˈðə ˈsəbdʒɪkt/","https://audio.tatoeba.org/sentences/eng/2015268.mp3","pending"
"Tom wants to tell Mary the truth.","/ˈtɑm ˈwɑnts ˈtu ˈtɛɫ ˈmɛɹi ˈðə ˈtɹuθ/","https://audio.tatoeba.org/sentences/eng/2015275.mp3","pending"
"Tom was leaning against the rail.","/ˈtɑm ˈwɑz ˈɫinɪŋ əˈɡeɪnst ˈðə ˈɹeɪɫ/","https://audio.tatoeba.org/sentences/eng/2853082.mp3","pending"
"Tom went downtown to do shopping.","/ˈtɑm ˈwɛnt ˈdaʊnˈtaʊn ˈtu ˈdu ˈʃɑpɪŋ/","https://audio.tatoeba.org/sentences/eng/1023914.mp3","pending"
"Tom's clothes are out of fashion.","/ˈtɑmz ˈkɫoʊðz ˈɑɹ ˈaʊt ˈəv ˈfæʃən/","https://audio.tatoeba.org/sentences/eng/2571515.mp3","pending"
"Tom's hair is longer than Mary's.","/ˈtɑmz ˈhɛɹ ˈɪz ˈɫɔŋɡɝ ˈðæn ˈmɛɹiz/","https://audio.tatoeba.org/sentences/eng/4664530.mp3","pending"
"We agreed to share the housework.","/ˈwi əˈɡɹid ˈtu ˈʃɛɹ ˈðə ˈhaʊˌswɝk/","https://audio.tatoeba.org/sentences/eng/262649.mp3","pending"
"We don't know anything about Tom.","/ˈwi ˈdoʊn ˈnoʊ ˈɛniˌθɪŋ əˈbaʊt ˈtɑm/","https://audio.tatoeba.org/sentences/eng/3520646.mp3","pending"
"We grow vegetables in our garden.","/ˈwi ˈɡɹoʊ ˈvɛdʒtəbəɫz ˈɪn ˈaʊɝ ˈɡɑɹdən/","https://audio.tatoeba.org/sentences/eng/249095.mp3","pending"
"We need to prepare for the worst.","/ˈwi ˈnid ˈtu pɹiˈpɛɹ ˈfɔɹ ˈðə ˈwɝst/","https://audio.tatoeba.org/sentences/eng/1096331.mp3","pending"
"We regret that you have to leave.","/ˈwi ɹəˈɡɹɛt ˈðæt ˈju ˈhæv ˈtu ˈɫiv/","https://audio.tatoeba.org/sentences/eng/71451.mp3","pending"
"We used to go to the same school.","/ˈwi ˈjuzd ˈtu ˈɡoʊ ˈtu ˈðə ˈseɪm ˈskuɫ/","https://audio.tatoeba.org/sentences/eng/1893703.mp3","pending"
"We're not really friends anymore.","/ˈwɝ ˈnɑt ˈɹiɫi ˈfɹɛndz ˌɛniˈmɔɹ/","https://audio.tatoeba.org/sentences/eng/2712911.mp3","pending"
"Were you with Tom the whole time?","/ˈwɝ ˈju ˈwɪð ˈtɑm ˈðə ˈhoʊɫ ˈtaɪm/","https://audio.tatoeba.org/sentences/eng/2835649.mp3","pending"
"What do you do in your free time?","/ˈhwət ˈdu ˈju ˈdu ˈɪn ˈjɔɹ ˈfɹi ˈtaɪm/","https://audio.tatoeba.org/sentences/eng/23957.mp3","pending"
"What time does your plane depart?","/ˈhwət ˈtaɪm ˈdəz ˈjɔɹ ˈpɫeɪn dɪˈpɑɹt/","https://audio.tatoeba.org/sentences/eng/70418.mp3","pending"
"What's your favorite kind of art?","/ˈhwəts ˈjɔɹ ˈfeɪvɝɪt ˈkaɪnd ˈəv ˈɑɹt/","https://audio.tatoeba.org/sentences/eng/680255.mp3","pending"
"When did you change your address?","/ˈhwɛn ˈdɪd ˈju ˈtʃeɪndʒ ˈjɔɹ ˈæˌdɹɛs/","https://audio.tatoeba.org/sentences/eng/66006.mp3","pending"
"When will your book be published?","/ˈhwɛn ˈwɪɫ ˈjɔɹ ˈbʊk ˈbi ˈpəbɫɪʃt/","https://audio.tatoeba.org/sentences/eng/997873.mp3","pending"
"Who do you think will come first?","/ˈhu ˈdu ˈju ˈθɪŋk ˈwɪɫ ˈkəm ˈfɝst/","https://audio.tatoeba.org/sentences/eng/276289.mp3","pending"
"Why didn't you apply for the job?","/ˈhwaɪ ˈdɪdən ˈju əˈpɫaɪ ˈfɔɹ ˈðə ˈdʒɑb/","https://audio.tatoeba.org/sentences/eng/1495764.mp3","pending"
"Why don't you give it a few days?","/ˈhwaɪ ˈdoʊn ˈju ˈɡɪv ˈɪt ˈeɪ ˈfju ˈdeɪz/","https://audio.tatoeba.org/sentences/eng/2210636.mp3","pending"
"Why is Tom so interested in that?","/ˈhwaɪ ˈɪz ˈtɑm ˈsoʊ ˈɪntɝəstəd ˈɪn ˈðæt/","https://audio.tatoeba.org/sentences/eng/3738639.mp3","pending"
"Wine is poetry put into a bottle.","/ˈwaɪn ˈɪz ˈpoʊətɹi ˈpʊt ˈɪntu ˈeɪ ˈbɑtəɫ/","https://audio.tatoeba.org/sentences/eng/553931.mp3","pending"
"Would you mind shutting the door?","/ˈwʊd ˈju ˈmaɪnd ˈʃətɪŋ ˈðə ˈdɔɹ/","https://audio.tatoeba.org/sentences/eng/38988.mp3","pending"
"You can't give up on your dreams.","/ˈju ˈkænt ˈɡɪv ˈəp ˈɑn ˈjɔɹ ˈdɹimz/","https://audio.tatoeba.org/sentences/eng/1951694.mp3","pending"
"You can't imagine how tired I am.","/ˈju ˈkænt ˌɪˈmædʒən ˈhaʊ ˈtaɪɝd ˈaɪ ˈæm/","https://audio.tatoeba.org/sentences/eng/2533427.mp3","pending"
"You know how it works, don't you?","/ˈju ˈnoʊ ˈhaʊ ˈɪt ˈwɝks ˈdoʊn ˈju/","https://audio.tatoeba.org/sentences/eng/2540730.mp3","pending"
"You should discuss this with Tom.","/ˈju ˈʃʊd dɪˈskəs ˈðɪs ˈwɪð ˈtɑm/","https://audio.tatoeba.org/sentences/eng/4664520.mp3","pending"
"You shouldn't have paid the bill.","/ˈju ˈʃʊdənt ˈhæv ˈpeɪd ˈðə ˈbɪɫ/","https://audio.tatoeba.org/sentences/eng/17901.mp3","pending"
"You'll never know unless you try.","/ˈjuɫ ˈnɛvɝ ˈnoʊ ənˈɫɛs ˈju ˈtɹaɪ/","https://audio.tatoeba.org/sentences/eng/30341.mp3","pending"
"You're enjoying this, aren't you?","/ˈjuɹ ˌɛnˈdʒɔɪɪŋ ˈðɪs ˈɑɹənt ˈju/","https://audio.tatoeba.org/sentences/eng/1886377.mp3","pending"
"You're not really going, are you?","/ˈjuɹ ˈnɑt ˈɹiɫi ˈɡoʊɪn ˈɑɹ ˈju/","https://audio.tatoeba.org/sentences/eng/2712902.mp3","pending"
"Your garden needs some attention.","/ˈjɔɹ ˈɡɑɹdən ˈnidz ˈsəm əˈtɛnʃən/","https://audio.tatoeba.org/sentences/eng/64238.mp3","pending"
"A DNA test showed he was innocent.","/ˈeɪ ˈdiˌɛˈneɪ ˈtɛst ˈʃoʊd ˈhi ˈwɑz ˈɪnəsənt/","https://audio.tatoeba.org/sentences/eng/1921132.mp3","pending"
"Are you married or are you single?","/ˈɑɹ ˈju ˈmɛɹid ˈɔɹ ˈɑɹ ˈju ˈsɪŋɡəɫ/","https://audio.tatoeba.org/sentences/eng/54476.mp3","pending"
"Are you sure you don't want to go?","/ˈɑɹ ˈju ˈʃʊɹ ˈju ˈdoʊn ˈwɑnt ˈtu ˈɡoʊ/","https://audio.tatoeba.org/sentences/eng/2016569.mp3","pending"
"Can you pick me up at the station?","/ˈkæn ˈju ˈpɪk ˈmi ˈəp ˈæt ˈðə ˈsteɪʃən/","https://audio.tatoeba.org/sentences/eng/26084.mp3","pending"
"Can you think of something better?","/ˈkæn ˈju ˈθɪŋk ˈəv ˈsəmθɪŋ ˈbɛtɝ/","https://audio.tatoeba.org/sentences/eng/30518.mp3","pending"
"Could I see your driver's license?","/ˈkʊd ˈaɪ ˈsi ˈjɔɹ ˈdɹaɪvɝz ˈɫaɪsəns/","https://audio.tatoeba.org/sentences/eng/323497.mp3","pending"
"Could you tell me your name again?","/ˈkʊd ˈju ˈtɛɫ ˈmi ˈjɔɹ ˈneɪm əˈɡeɪn/","https://audio.tatoeba.org/sentences/eng/2158929.mp3","pending"
"Did you see the eclipse yesterday?","/ˈdɪd ˈju ˈsi ˈðə əˈkɫɪps ˈjɛstɝˌdeɪ/","https://audio.tatoeba.org/sentences/eng/3552394.mp3","pending"
"Do you have a non-smoking section?","/ˈdu ˈju ˈhæv ˈeɪ nɑnsˈmoʊkɪŋ ˈsɛkʃən/","https://audio.tatoeba.org/sentences/eng/18813.mp3","pending"
"Do you have any travelers' checks?","/ˈdu ˈju ˈhæv ˈɛni ˈtɹævəɫɝz ˈtʃɛks/","https://audio.tatoeba.org/sentences/eng/36929.mp3","pending"
"Do you know how to use a computer?","/ˈdu ˈju ˈnoʊ ˈhaʊ ˈtu ˈjus ˈeɪ kəmˈpjutɝ/","https://audio.tatoeba.org/sentences/eng/513513.mp3","pending"
"Do you often listen to audiobooks?","/ˈdu ˈju ˈɔfən ˈɫɪsən ˈtu audiobooks/","https://audio.tatoeba.org/sentences/eng/953207.mp3","pending"
"Do you suppose it will rain today?","/ˈdu ˈju səˈpoʊz ˈɪt ˈwɪɫ ˈɹeɪn təˈdeɪ/","https://audio.tatoeba.org/sentences/eng/242769.mp3","pending"
"Does she still have a temperature?","/ˈdəz ˈʃi ˈstɪɫ ˈhæv ˈeɪ ˈtɛmpɝətʃɝ/","https://audio.tatoeba.org/sentences/eng/531879.mp3","pending"
"Don't forget there are exceptions.","/ˈdoʊn fɝˈɡɛt ˈðɛɹ ˈɑɹ ɪkˈsɛpʃənz/","https://audio.tatoeba.org/sentences/eng/1563579.mp3","pending"
"Don't say bad things about others.","/ˈdoʊn ˈseɪ ˈbæd ˈθɪŋz əˈbaʊt ˈəðɝz/","https://audio.tatoeba.org/sentences/eng/274714.mp3","pending"
"Don't tell anyone that I told you.","/ˈdoʊn ˈtɛɫ ˈɛniˌwən ˈðæt ˈaɪ ˈtoʊɫd ˈju/","https://audio.tatoeba.org/sentences/eng/2881047.mp3","pending"
"Eggs go bad quickly in the summer.","/ˈɛɡz ˈɡoʊ ˈbæd ˈkwɪkɫi ˈɪn ˈðə ˈsəmɝ/","https://audio.tatoeba.org/sentences/eng/1360975.mp3","pending"
"Everybody wants to sit beside her.","/ˈɛvɹiˌbɑdi ˈwɑnts ˈtu ˈsɪt ˌbiˈsaɪd ˈhɝ/","https://audio.tatoeba.org/sentences/eng/32165.mp3","pending"
"God created the world in six days.","/ˈɡɑd kɹiˈeɪtəd ˈðə ˈwɝɫd ˈɪn ˈsɪks ˈdeɪz/","https://audio.tatoeba.org/sentences/eng/269644.mp3","pending"
"Have you ever driven a sports car?","/ˈhæv ˈju ˈɛvɝ ˈdɹɪvən ˈeɪ ˈspɔɹts ˈkɑɹ/","https://audio.tatoeba.org/sentences/eng/953295.mp3","pending"
"He did not speak unless spoken to.","/ˈhi ˈdɪd ˈnɑt ˈspik ənˈɫɛs ˈspoʊkən ˈtu/","https://audio.tatoeba.org/sentences/eng/304845.mp3","pending"
"He introduced me to a pretty girl.","/ˈhi ˌɪntɹəˈdust ˈmi ˈtu ˈeɪ ˈpɹɪti ˈɡɝɫ/","https://audio.tatoeba.org/sentences/eng/303738.mp3","pending"
"He likes mathematics, but I don't.","/ˈhi ˈɫaɪks ˌmæθəˈmætɪks ˈbət ˈaɪ ˈdoʊn/","https://audio.tatoeba.org/sentences/eng/300227.mp3","pending"
"He must have gotten over his cold.","/ˈhi ˈməst ˈhæv ˈɡɑtən ˈoʊvɝ ˈhɪz ˈkoʊɫd/","https://audio.tatoeba.org/sentences/eng/303428.mp3","pending"
"He went out in spite of the storm.","/ˈhi ˈwɛnt ˈaʊt ˈɪn ˈspaɪt ˈəv ˈðə ˈstɔɹm/","https://audio.tatoeba.org/sentences/eng/1408410.mp3","pending"
"He works from nine to five-thirty.","/ˈhi ˈwɝks ˈfɹəm ˈnaɪn ˈtu five-thirty/","https://audio.tatoeba.org/sentences/eng/288666.mp3","pending"
"How did you get to know about her?","/ˈhaʊ ˈdɪd ˈju ˈɡɛt ˈtu ˈnoʊ əˈbaʊt ˈhɝ/","https://audio.tatoeba.org/sentences/eng/37553.mp3","pending"
"I accidentally deleted everything.","/ˈaɪ ˌæksəˈdɛnəɫi dɪˈɫitəd ˈɛvɹiˌθɪŋ/","https://audio.tatoeba.org/sentences/eng/3824902.mp3","pending"
"I asked Tom to wake me up at 2:30.","/ˈaɪ ˈæskt ˈtɑm ˈtu ˈweɪk ˈmi ˈəp ˈæt 230/","https://audio.tatoeba.org/sentences/eng/4664498.mp3","pending"
"I bet Tom would be a good teacher.","/ˈaɪ ˈbɛt ˈtɑm ˈwʊd ˈbi ˈeɪ ˈɡʊd ˈtitʃɝ/","https://audio.tatoeba.org/sentences/eng/2294104.mp3","pending"
"I can't bear the noise any longer.","/ˈaɪ ˈkænt ˈbɛɹ ˈðə ˈnɔɪz ˈɛni ˈɫɔŋɡɝ/","https://audio.tatoeba.org/sentences/eng/54912.mp3","pending"
"I can't disagree with you on that.","/ˈaɪ ˈkænt dɪsəˈɡɹi ˈwɪð ˈju ˈɑn ˈðæt/","https://audio.tatoeba.org/sentences/eng/47269.mp3","pending"
"I can't predict what might happen.","/ˈaɪ ˈkænt pɹiˈdɪkt ˈhwət ˈmaɪt ˈhæpən/","https://audio.tatoeba.org/sentences/eng/1954685.mp3","pending"
"I can't sleep with all this noise.","/ˈaɪ ˈkænt ˈsɫip ˈwɪð ˈɔɫ ˈðɪs ˈnɔɪz/","https://audio.tatoeba.org/sentences/eng/1103251.mp3","pending"
"I didn't know Tom lived in Boston.","/ˈaɪ ˈdɪdən ˈnoʊ ˈtɑm ˈɫaɪvd ˈɪn ˈbɑstən/","https://audio.tatoeba.org/sentences/eng/3024356.mp3","pending"
"I didn't think you even liked Tom.","/ˈaɪ ˈdɪdən ˈθɪŋk ˈju ˈivɪn ˈɫaɪkt ˈtɑm/","https://audio.tatoeba.org/sentences/eng/2315037.mp3","pending"
"I didn't understand your question.","/ˈaɪ ˈdɪdən ˌəndɝˈstænd ˈjɔɹ ˈkwɛstʃən/","https://audio.tatoeba.org/sentences/eng/2949746.mp3","pending"
"I don't have a girlfriend anymore.","/ˈaɪ ˈdoʊn ˈhæv ˈeɪ ˈɡɝɫˌfɹɛnd ˌɛniˈmɔɹ/","https://audio.tatoeba.org/sentences/eng/2540703.mp3","pending"
"I don't know anything about Japan.","/ˈaɪ ˈdoʊn ˈnoʊ ˈɛniˌθɪŋ əˈbaʊt dʒəˈpæn/","https://audio.tatoeba.org/sentences/eng/259807.mp3","pending"
"I don't know what I'm going to do.","/ˈaɪ ˈdoʊn ˈnoʊ ˈhwət ˈaɪm ˈɡoʊɪn ˈtu ˈdu/","https://audio.tatoeba.org/sentences/eng/2318317.mp3","pending"
"I don't know who you want to meet.","/ˈaɪ ˈdoʊn ˈnoʊ ˈhu ˈju ˈwɑnt ˈtu ˈmit/","https://audio.tatoeba.org/sentences/eng/1318735.mp3","pending"
"I don't like being made a fool of.","/ˈaɪ ˈdoʊn ˈɫaɪk ˈbiɪŋ ˈmeɪd ˈeɪ ˈfuɫ ˈəv/","https://audio.tatoeba.org/sentences/eng/27848.mp3","pending"
"I don't think I can do this alone.","/ˈaɪ ˈdoʊn ˈθɪŋk ˈaɪ ˈkæn ˈdu ˈðɪs əˈɫoʊn/","https://audio.tatoeba.org/sentences/eng/2208627.mp3","pending"
"I don't want to be your boyfriend.","/ˈaɪ ˈdoʊn ˈwɑnt ˈtu ˈbi ˈjɔɹ ˈbɔɪˌfɹɛnd/","https://audio.tatoeba.org/sentences/eng/2323288.mp3","pending"
"I fell asleep while I was driving.","/ˈaɪ ˈfɛɫ əˈsɫip ˈhwaɪɫ ˈaɪ ˈwɑz ˈdɹaɪvɪŋ/","https://audio.tatoeba.org/sentences/eng/2335885.mp3","pending"
"I found the key I was looking for.","/ˈaɪ ˈfaʊnd ˈðə ˈki ˈaɪ ˈwɑz ˈɫʊkɪŋ ˈfɔɹ/","https://audio.tatoeba.org/sentences/eng/625826.mp3","pending"
"I had to get everyone's attention.","/ˈaɪ ˈhæd ˈtu ˈɡɛt ˈɛvɹiˌwənz əˈtɛnʃən/","https://audio.tatoeba.org/sentences/eng/2331792.mp3","pending"
"I have a great deal to do tonight.","/ˈaɪ ˈhæv ˈeɪ ˈɡɹeɪt ˈdiɫ ˈtu ˈdu təˈnaɪt/","https://audio.tatoeba.org/sentences/eng/243279.mp3","pending"
"I have never eaten a mango before.","/ˈaɪ ˈhæv ˈnɛvɝ ˈitən ˈeɪ ˈmæŋɡoʊ ˌbiˈfɔɹ/","https://audio.tatoeba.org/sentences/eng/321689.mp3","pending"
"I have not finished breakfast yet.","/ˈaɪ ˈhæv ˈnɑt ˈfɪnɪʃt ˈbɹɛkfəst ˈjɛt/","https://audio.tatoeba.org/sentences/eng/255655.mp3","pending"
