sentence,phonetic,audio_url,difficulty
"Try it once more.","/ˈtɹaɪ ˈɪt ˈwəns ˈmɔɹ/","https://audio.tatoeba.org/sentences/eng/433593.mp3","pending"
"Turn off the gas.","/ˈtɝn ˈɔf ˈðə ˈɡæs/","https://audio.tatoeba.org/sentences/eng/63744.mp3","pending"
"Was it your idea?","/ˈwɑz ˈɪt ˈjɔɹ aɪˈdiə/","https://audio.tatoeba.org/sentences/eng/2298158.mp3","pending"
"We all have kids.","/ˈwi ˈɔɫ ˈhæv ˈkɪdz/","https://audio.tatoeba.org/sentences/eng/4493745.mp3","pending"
"We ate the pizza.","/ˈwi ˈeɪt ˈðə ˈpitsə/","https://audio.tatoeba.org/sentences/eng/3154685.mp3","pending"
"We can't risk it.","/ˈwi ˈkænt ˈɹɪsk ˈɪt/","https://audio.tatoeba.org/sentences/eng/1954802.mp3","pending"
"We did all right.","/ˈwi ˈdɪd ˈɔɫ ˈɹaɪt/","https://audio.tatoeba.org/sentences/eng/3312836.mp3","pending"
"We got snowed in.","/ˈwi ˈɡɑt ˈsnoʊd ˈɪn/","https://audio.tatoeba.org/sentences/eng/3313003.mp3","pending"
"We heard a noise.","/ˈwi ˈhɝd ˈeɪ ˈnɔɪz/","https://audio.tatoeba.org/sentences/eng/1893794.mp3","pending"
"We lost the game.","/ˈwi ˈɫɔst ˈðə ˈɡeɪm/","https://audio.tatoeba.org/sentences/eng/248786.mp3","pending"
"We must get help.","/ˈwi ˈməst ˈɡɛt ˈhɛɫp/","https://audio.tatoeba.org/sentences/eng/3171042.mp3","pending"
"We need to speak.","/ˈwi ˈnid ˈtu ˈspik/","https://audio.tatoeba.org/sentences/eng/2648632.mp3","pending"
"We played to win.","/ˈwi ˈpɫeɪd ˈtu ˈwɪn/","https://audio.tatoeba.org/sentences/eng/4501473.mp3","pending"
"We want Tom back.","/ˈwi ˈwɑnt ˈtɑm ˈbæk/","https://audio.tatoeba.org/sentences/eng/4495915.mp3","pending"
"We won't need it.","/ˈwi ˈwoʊnt ˈnid ˈɪt/","https://audio.tatoeba.org/sentences/eng/2273755.mp3","pending"
"We'll go see Tom.","/ˈwiɫ ˈɡoʊ ˈsi ˈtɑm/","https://audio.tatoeba.org/sentences/eng/2986293.mp3","pending"
"We're in a hurry.","/ˈwɝ ˈɪn ˈeɪ ˈhɝi/","https://audio.tatoeba.org/sentences/eng/262958.mp3","pending"
"We're out of gas.","/ˈwɝ ˈaʊt ˈəv ˈɡæs/","https://audio.tatoeba.org/sentences/eng/2273742.mp3","pending"
"We're out of tea.","/ˈwɝ ˈaʊt ˈəv ˈti/","https://audio.tatoeba.org/sentences/eng/1495949.mp3","pending"
"We've got a leak.","/ˈwiv ˈɡɑt ˈeɪ ˈɫik/","https://audio.tatoeba.org/sentences/eng/3310124.mp3","pending"
"Were you shot at?","/ˈwɝ ˈju ˈʃɑt ˈæt/","https://audio.tatoeba.org/sentences/eng/1886824.mp3","pending"
"What did she say?","/ˈhwət ˈdɪd ˈʃi ˈseɪ/","https://audio.tatoeba.org/sentences/eng/461204.mp3","pending"
"What did you say?","/ˈhwət ˈdɪd ˈju ˈseɪ/","https://audio.tatoeba.org/sentences/eng/433423.mp3","pending"
"What did you see?","/ˈhwət ˈdɪd ˈju ˈsi/","https://audio.tatoeba.org/sentences/eng/1886778.mp3","pending"
"What do you mean?","/ˈhwət ˈdu ˈju ˈmin/","https://audio.tatoeba.org/sentences/eng/24706.mp3","pending"
"What do you need?","/ˈhwət ˈdu ˈju ˈnid/","https://audio.tatoeba.org/sentences/eng/464546.mp3","pending"
"What is going on?","/ˈhwət ˈɪz ˈɡoʊɪn ˈɑn/","https://audio.tatoeba.org/sentences/eng/25158.mp3","pending"
"What is he after?","/ˈhwət ˈɪz ˈhi ˈæftɝ/","https://audio.tatoeba.org/sentences/eng/294323.mp3","pending"
"What woke you up?","/ˈhwət ˈwoʊk ˈju ˈəp/","https://audio.tatoeba.org/sentences/eng/16268.mp3","pending"
"What's it to you?","/ˈhwəts ˈɪt ˈtu ˈju/","https://audio.tatoeba.org/sentences/eng/687458.mp3","pending"
"What's Tom up to?","/ˈhwəts ˈtɑm ˈəp ˈtu/","https://audio.tatoeba.org/sentences/eng/2892715.mp3","pending"
"When do we start?","/ˈhwɛn ˈdu ˈwi ˈstɑɹt/","https://audio.tatoeba.org/sentences/eng/1886657.mp3","pending"
"When do you work?","/ˈhwɛn ˈdu ˈju ˈwɝk/","https://audio.tatoeba.org/sentences/eng/65981.mp3","pending"
"Where do I start?","/ˈhwɛɹ ˈdu ˈaɪ ˈstɑɹt/","https://audio.tatoeba.org/sentences/eng/2572692.mp3","pending"
"Where is the bus?","/ˈhwɛɹ ˈɪz ˈðə ˈbəs/","https://audio.tatoeba.org/sentences/eng/1103023.mp3","pending"
"Who are you with?","/ˈhu ˈɑɹ ˈju ˈwɪð/","https://audio.tatoeba.org/sentences/eng/2273941.mp3","pending"
"Who did you meet?","/ˈhu ˈdɪd ˈju ˈmit/","https://audio.tatoeba.org/sentences/eng/495479.mp3","pending"
"Who won the game?","/ˈhu ˈwɑn ˈðə ˈɡeɪm/","https://audio.tatoeba.org/sentences/eng/3824456.mp3","pending"
"Whose turn is it?","/ˈhuz ˈtɝn ˈɪz ˈɪt/","https://audio.tatoeba.org/sentences/eng/435279.mp3","pending"
"Why are you here?","/ˈhwaɪ ˈɑɹ ˈju ˈhiɹ/","https://audio.tatoeba.org/sentences/eng/1481997.mp3","pending"
"Why don't we sit?","/ˈhwaɪ ˈdoʊn ˈwi ˈsɪt/","https://audio.tatoeba.org/sentences/eng/2273962.mp3","pending"
"Will you join us?","/ˈwɪɫ ˈju ˈdʒɔɪn ˈəs/","https://audio.tatoeba.org/sentences/eng/237669.mp3","pending"
"Will you tell me?","/ˈwɪɫ ˈju ˈtɛɫ ˈmi/","https://audio.tatoeba.org/sentences/eng/250189.mp3","pending"
"You came in late.","/ˈju ˈkeɪm ˈɪn ˈɫeɪt/","https://audio.tatoeba.org/sentences/eng/3331033.mp3","pending"
"You can look now.","/ˈju ˈkæn ˈɫʊk ˈnaʊ/","https://audio.tatoeba.org/sentences/eng/3330995.mp3","pending"
"You deal with it.","/ˈju ˈdiɫ ˈwɪð ˈɪt/","https://audio.tatoeba.org/sentences/eng/3331050.mp3","pending"
"You have a point.","/ˈju ˈhæv ˈeɪ ˈpɔɪnt/","https://audio.tatoeba.org/sentences/eng/2549195.mp3","pending"
"You have to wait.","/ˈju ˈhæv ˈtu ˈweɪt/","https://audio.tatoeba.org/sentences/eng/2549190.mp3","pending"
"You look so pale.","/ˈju ˈɫʊk ˈsoʊ ˈpeɪɫ/","https://audio.tatoeba.org/sentences/eng/69512.mp3","pending"
"You may go there.","/ˈju ˈmeɪ ˈɡoʊ ˈðɛɹ/","https://audio.tatoeba.org/sentences/eng/16625.mp3","pending"
"You may quote me.","/ˈju ˈmeɪ ˈkwoʊt ˈmi/","https://audio.tatoeba.org/sentences/eng/3331021.mp3","pending"
"You must tell us.","/ˈju ˈməst ˈtɛɫ ˈəs/","https://audio.tatoeba.org/sentences/eng/3178307.mp3","pending"
"You need to stop.","/ˈju ˈnid ˈtu ˈstɑp/","https://audio.tatoeba.org/sentences/eng/1663818.mp3","pending"
"You were in love.","/ˈju ˈwɝ ˈɪn ˈɫəv/","https://audio.tatoeba.org/sentences/eng/2648582.mp3","pending"
"You were so cute.","/ˈju ˈwɝ ˈsoʊ ˈkjut/","https://audio.tatoeba.org/sentences/eng/2549188.mp3","pending"
"You're a man now.","/ˈjuɹ ˈeɪ ˈmæn ˈnaʊ/","https://audio.tatoeba.org/sentences/eng/1886941.mp3","pending"
"You're in my way.","/ˈjuɹ ˈɪn ˈmaɪ ˈweɪ/","https://audio.tatoeba.org/sentences/eng/837419.mp3","pending"
"You're on a roll.","/ˈjuɹ ˈɑn ˈeɪ ˈɹoʊɫ/","https://audio.tatoeba.org/sentences/eng/2549174.mp3","pending"
"You've got to go.","/ˈjuv ˈɡɑt ˈtu ˈɡoʊ/","https://audio.tatoeba.org/sentences/eng/3331074.mp3","pending"
"Your mom is cool.","/ˈjɔɹ ˈmɑm ˈɪz ˈkuɫ/","https://audio.tatoeba.org/sentences/eng/3431205.mp3","pending"
"A dog bit her leg.","/ˈeɪ ˈdɔɡ ˈbɪt ˈhɝ ˈɫɛɡ/","https://audio.tatoeba.org/sentences/eng/1047232.mp3","pending"
"Am I under arrest?","/ˈæm ˈaɪ ˈəndɝ ɝˈɛst/","https://audio.tatoeba.org/sentences/eng/953091.mp3","pending"
"Any place will do.","/ˈɛni ˈpɫeɪs ˈwɪɫ ˈdu/","https://audio.tatoeba.org/sentences/eng/2280259.mp3","pending"
