sentence,phonetic,audio_url,difficulty
He has already left for his class .,/ˈhi ˈhæz ɔˈrɛdi ˈlɛft ˈfɔr ˈhɪz ˈklæs/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844131/audio_file/level01/01_99a9f1aa-d.mp3,easy
Does it snow here ?,/ˈdəz ˈɪt ˈsnoʊ ˈhir/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844132/audio_file/level01/01_77f1928d-6.mp3,easy
The temperature dropped as low as minus 20 .,/ˈðə ˈtɛmpərətʃər ˈdrɑpt ˈæz ˈloʊ ˈæz ˈmaɪnəs 20/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844133/audio_file/level01/01_133847dd-4.mp3,easy
Most sharks are not dangerous .,/ˈmoʊs ˈʃɑrks ˈɑr ˈnɑt ˈdeɪndʒərəs/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844134/audio_file/level01/01_1788cc0c-e.mp3,easy
I miss the way my mother laughed .,/ˈaɪ ˈmɪs ˈðə ˈweɪ ˈmaɪ ˈməðər ˈlæft/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844135/audio_file/level01/01_9f4fc034-7.mp3,easy
He died doing what he believed in .,/ˈhi ˈdaɪd ˈduɪŋ ˈhwət ˈhi bɪˈlivd ˈɪn/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844136/audio_file/level01/01_7a7a20e5-8.mp3,easy
Can you draw the British flag ?,/ˈkæn ˈju ˈdrɔ ˈðə ˈbrɪtɪʃ ˈflæɡ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844137/audio_file/level01/01_4da59ad3-5.mp3,easy
Louis finds fashion interesting .,/ˈlui ˈfaɪndz ˈfæʃən ˈɪntərəstɪŋ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844138/audio_file/level01/01_713dc94f-0.mp3,easy
Look at that shooting star !,/ˈlʊk ˈæt ˈðæt ˈʃutɪŋ ˈstɑr/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844139/audio_file/level01/01_c276fd78-4.mp3,easy
His grandfather retired last year .,/ˈhɪz ˈɡrænˌfɑðər riˈtaɪərd ˈlæs ˈjɪr/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844140/audio_file/level01/01_da0fb73f-9.mp3,easy
Both of you are late .,/ˈboʊθ ˈəv ˈju ˈɑr ˈleɪt/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844142/audio_file/level01/01_c0ac19e3-1.mp3,easy
Have you been studying French ?,/ˈhæv ˈju ˈbɪn ˈstədiɪŋ ˈfrɛntʃ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844143/audio_file/level01/01_caa9fb95-0.mp3,easy
He was n't allowed to have any alcohol .,/ˈhi ˈwɑz n't əˈlaʊd ˈtu ˈhæv ˈɛni ˈælkəˌhɑl/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844145/audio_file/level01/01_92083cbd-b.mp3,easy
There were leaves in her hair .,/ˈðɛr ˈwər ˈlivz ˈɪn ˈhər ˈhɛr/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844147/audio_file/level01/01_28011a8e-0.mp3,easy
Have you ever seen this kind of issue before ?,/ˈhæv ˈju ˈɛvər ˈsin ˈðɪs ˈkaɪnd ˈəv ˈɪʃu ˌbiˈfɔr/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844149/audio_file/level01/01_489cf487-e.mp3,easy
Have you ever seen anything like this before ?,/ˈhæv ˈju ˈɛvər ˈsin ˈɛniˌθɪŋ ˈlaɪk ˈðɪs ˌbiˈfɔr/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844151/audio_file/level01/01_d9812e14-b.mp3,easy
She does n't know what she is doing .,/ˈʃi ˈdəz n't ˈnoʊ ˈhwət ˈʃi ˈɪz ˈduɪŋ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844152/audio_file/level01/01_6701b01e-1.mp3,easy
She said she has not seen anyone all night .,/ˈʃi ˈsɛd ˈʃi ˈhæz ˈnɑt ˈsin ˈɛniˌwən ˈɔl ˈnaɪt/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844153/audio_file/level01/01_6f0bae5c-e.mp3,easy
I do n't know what to do about those noisy neighbors .,/ˈaɪ ˈdu n't ˈnoʊ ˈhwət ˈtu ˈdu əˈbaʊt ˈðoʊz ˈnɔɪzi ˈneɪbərz/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844155/audio_file/level01/01_1161f73e-0.mp3,easy
I became interested in Japan .,/ˈaɪ biˈkeɪm ˈɪntərəstəd ˈɪn dʒəˈpæn/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844156/audio_file/level01/01_7da558fa-1.mp3,easy
She said she had something to tell you but she did n't say what it was .,/ˈʃi ˈsɛd ˈʃi ˈhæd ˈsəmθɪŋ ˈtu ˈtɛl ˈju ˈbət ˈʃi ˈdɪd n't ˈseɪ ˈhwət ˈɪt ˈwɑz/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844157/audio_file/level01/01_887c317f-1.mp3,easy
The Americans fought in the Vietnamese War .,/ˈðə əˈmɛrəkənz ˈfɔt ˈɪn ˈðə viˌɛtnɑˈmis ˈwɔr/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844158/audio_file/level01/01_b2852396-8.mp3,easy
It 's too hot to sleep .,/ˈɪt ˈɛs ˈtu ˈhɑt ˈtu ˈslip/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844160/audio_file/level01/01_0a7c12ac-c.mp3,easy
There were twenty people in the room .,/ˈðɛr ˈwər ˈtwɛni ˈpipəl ˈɪn ˈðə ˈrum/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844161/audio_file/level01/01_13cd4d40-6.mp3,easy
She asked me to stay .,/ˈʃi ˈæskt ˈmi ˈtu ˈsteɪ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844162/audio_file/level01/01_59547208-6.mp3,easy
"Do your work , or you wo n't get paid .",/ˈdu ˈjɔr ˈwərk ˈɔr ˈju ˈhwoʊ n't ˈɡɛt ˈpeɪd/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844164/audio_file/level01/01_fc33090a-f.mp3,easy
Have either of you guys finished the homework ?,/ˈhæv ˈaɪðər ˈəv ˈju ˈɡaɪz ˈfɪnɪʃt ˈðə ˈhoʊmˌwərk/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844165/audio_file/level01/01_e9c2c305-d.mp3,easy
I 'm not sure when to use this unusual fork .,/ˈaɪ əm ˈnɑt ˈʃʊr ˈhwɛn ˈtu ˈjus ˈðɪs ənˈjuˌʒuəl ˈfɔrk/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844166/audio_file/level01/01_e4f62d90-5.mp3,easy
She is jealous of your dog .,/ˈʃi ˈɪz ˈdʒɛləs ˈəv ˈjɔr ˈdɔɡ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844168/audio_file/level01/01_10431718-f.mp3,easy
Is that the house where we met ?,/ˈɪz ˈðæt ˈðə ˈhaʊs ˈhwɛr ˈwi ˈmɛt/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844169/audio_file/level01/01_c047e7eb-9.mp3,easy
The doctor asked if he had come to yet .,/ˈðə ˈdɑktər ˈæskt ˈɪf ˈhi ˈhæd ˈkəm ˈtu ˈjɛt/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844171/audio_file/level01/01_c507a8b8-1.mp3,easy
There will be consequences .,/ˈðɛr ˈwɪl ˈbi ˈkɑnsəˌkwɛnsəz/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844172/audio_file/level01/01_74c4ca4f-4.mp3,easy
It is close to the station but far from home .,/ˈɪt ˈɪz ˈkloʊs ˈtu ˈðə ˈsteɪʃən ˈbət ˈfɑr ˈfrəm ˈhoʊm/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844174/audio_file/level01/01_936854ba-a.mp3,easy
She 's made a lot of friends .,/ˈʃi ˈɛs ˈmeɪd ˈeɪ ˈlɑt ˈəv ˈfrɛndz/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844176/audio_file/level01/01_36ad8790-8.mp3,easy
I left the house on time but the train was late .,/ˈaɪ ˈlɛft ˈðə ˈhaʊs ˈɑn ˈtaɪm ˈbət ˈðə ˈtreɪn ˈwɑz ˈleɪt/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844178/audio_file/level01/01_745af270-7.mp3,easy
She dropped the napkin on the floor .,/ˈʃi ˈdrɑpt ˈðə ˈnæpkɪn ˈɑn ˈðə ˈflɔr/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844179/audio_file/level01/01_f298fb9d-c.mp3,easy
"Because his fingers were broken , he could no longer play the piano .",/bɪˈkɑz ˈhɪz ˈfɪŋɡərz ˈwər ˈbroʊkən ˈhi ˈkʊd ˈnoʊ ˈlɔŋɡər ˈpleɪ ˈðə piˈænə/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844181/audio_file/level01/01_45a7624c-4.mp3,easy
"If I had known it would be like this , I would n't have come !",/ˈɪf ˈaɪ ˈhæd ˈnoʊn ˈɪt ˈwʊd ˈbi ˈlaɪk ˈðɪs ˈaɪ ˈwʊd n't ˈhæv ˈkəm/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844183/audio_file/level01/01_23a39268-0.mp3,easy
I met someone who is also from Vancouver .,/ˈaɪ ˈmɛt ˈsəmˌwən ˈhu ˈɪz ˈɔlsoʊ ˈfrəm vænˈkuvər/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844184/audio_file/level01/01_c66879f3-f.mp3,easy
We should ask Amanda how to start a volunteer project .,/ˈwi ˈʃʊd ˈæsk əˈmændə ˈhaʊ ˈtu ˈstɑrt ˈeɪ ˌvɑlənˈtɪr ˈprɑdʒɛkt/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844186/audio_file/level01/01_d8594a7a-e.mp3,easy
I am a high- level manager in a small company .,/ˈaɪ ˈæm ˈeɪ high- ˈlɛvəl ˈmænədʒər ˈɪn ˈeɪ ˈsmɔl ˈkəmpəˌni/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844187/audio_file/level01/01_837d0d72-2.mp3,easy
"If you were me , what would you choose ?",/ˈɪf ˈju ˈwər ˈmi ˈhwət ˈwʊd ˈju ˈtʃuz/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844188/audio_file/level01/01_112e3af7-4.mp3,easy
This will help them to improve .,/ˈðɪs ˈwɪl ˈhɛlp ˈðɛm ˈtu ˌɪmˈpruv/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844190/audio_file/level01/01_a5839621-c.mp3,easy
She made many friends before leaving the country .,/ˈʃi ˈmeɪd ˈmɛni ˈfrɛndz ˌbiˈfɔr ˈlivɪŋ ˈðə ˈkəntri/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844191/audio_file/level01/01_2224cc12-6.mp3,easy
I 'd like you to meet my parents .,/ˈaɪ ˈdi ˈlaɪk ˈju ˈtu ˈmit ˈmaɪ ˈpɛrənts/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844192/audio_file/level01/01_edf71539-6.mp3,easy
It was summer when I saw her again .,/ˈɪt ˈwɑz ˈsəmər ˈhwɛn ˈaɪ ˈsɔ ˈhər əˈɡeɪn/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844195/audio_file/level01/01_a1f21f0b-8.mp3,easy
It is easy to understand people who speak clearly .,/ˈɪt ˈɪz ˈizi ˈtu ˌəndərˈstænd ˈpipəl ˈhu ˈspik ˈklɪrli/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844196/audio_file/level01/01_f6b0a9f2-6.mp3,easy
He always had a toothpick in his mouth .,/ˈhi ˈɔlˌweɪz ˈhæd ˈeɪ ˈtuθˌpɪk ˈɪn ˈhɪz ˈmaʊθ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844198/audio_file/level01/01_0a01555c-9.mp3,easy
Were there any dresses you wanted to buy ?,/ˈwər ˈðɛr ˈɛni ˈdrɛsəz ˈju ˈwɔntɪd ˈtu ˈbaɪ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844199/audio_file/level01/01_2a0c5eb4-1.mp3,easy
Do you have plans to travel to Europe this year ?,/ˈdu ˈju ˈhæv ˈplænz ˈtu ˈtrævəl ˈtu ˈjʊrəp ˈðɪs ˈjɪr/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844201/audio_file/level01/01_07a3e3a9-d.mp3,easy
We sat watching the sunset .,/ˈwi ˈsæt ˈwɑtʃɪŋ ˈðə ˈsənˌsɛt/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844202/audio_file/level01/01_3eab24ad-e.mp3,easy
We love to invite our friends over .,/ˈwi ˈləv ˈtu ˌɪnˈvaɪt ˈaʊər ˈfrɛndz ˈoʊvər/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844203/audio_file/level01/01_1bed1a64-b.mp3,easy
I could n't do it even if I tried .,/ˈaɪ ˈkʊd n't ˈdu ˈɪt ˈivɪn ˈɪf ˈaɪ ˈtraɪd/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844206/audio_file/level01/01_dd191c9f-7.mp3,easy
It happened a long time ago .,/ˈɪt ˈhæpənd ˈeɪ ˈlɔŋ ˈtaɪm əˈɡoʊ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844210/audio_file/level01/01_61ce449a-0.mp3,easy
Lisa does not always want to spend time with her boyfriend .,/ˈlisə ˈdəz ˈnɑt ˈɔlˌweɪz ˈwɑnt ˈtu ˈspɛnd ˈtaɪm ˈwɪð ˈhər ˈbɔɪˌfrɛnd/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844212/audio_file/level01/01_15cdfcbf-a.mp3,easy
We rarely see each other .,/ˈwi ˈrɛrli ˈsi ˈitʃ ˈəðər/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844212/audio_file/level01/01_2e994488-0.mp3,easy
You look like your sister .,/ˈju ˈlʊk ˈlaɪk ˈjɔr ˈsɪstər/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844214/audio_file/level01/01_91916970-6.mp3,easy
She is an FBI agent .,/ˈʃi ˈɪz ˈæn ˈɛfˈbiˈaɪ ˈeɪdʒənt/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844215/audio_file/level01/01_3d6cff8c-5.mp3,easy
It was the day when she broke her arm .,/ˈɪt ˈwɑz ˈðə ˈdeɪ ˈhwɛn ˈʃi ˈbroʊk ˈhər ˈɑrm/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844217/audio_file/level01/01_42d2d01f-c.mp3,easy
Some pop singers have no talent .,/ˈsəm ˈpɑp ˈsɪŋərz ˈhæv ˈnoʊ ˈtælənt/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844218/audio_file/level01/01_5c72b71c-d.mp3,easy
Is there a problem ?,/ˈɪz ˈðɛr ˈeɪ ˈprɑbləm/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844219/audio_file/level01/01_da50bc6b-b.mp3,easy
You ca n't pet service dogs or police dogs .,/ˈju ˈkɑ n't ˈpɛt ˈsərvəs ˈdɑɡz ˈɔr pəˈlis ˈdɑɡz/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844221/audio_file/level01/01_27547e47-e.mp3,easy
How many frogs are in your aquarium ?,/ˈhaʊ ˈmɛni ˈfrɑɡz ˈɑr ˈɪn ˈjɔr əˈkwɛriəm/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844222/audio_file/level01/01_03393f01-9.mp3,easy
I wish she could be there .,/ˈaɪ ˈwɪʃ ˈʃi ˈkʊd ˈbi ˈðɛr/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844223/audio_file/level01/01_c50fc4ca-4.mp3,easy
The alarm will ring in a second .,/ˈðə əˈlɑrm ˈwɪl ˈrɪŋ ˈɪn ˈeɪ ˈsɛkənd/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844224/audio_file/level01/01_784ae3de-5.mp3,easy
Is there any of the vegetable spaghetti left from last night 's dinner ?,/ˈɪz ˈðɛr ˈɛni ˈəv ˈðə ˈvɛdʒtəbəl spəˈɡɛti ˈlɛft ˈfrəm ˈlæs ˈnaɪt ˈɛs ˈdɪnər/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844227/audio_file/level01/01_2109e34e-a.mp3,easy
Liz got up quietly .,/ˈlɪz ˈɡɑt ˈəp ˈkwaɪətli/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844228/audio_file/level01/01_44403751-5.mp3,easy
Few people liked her .,/ˈfju ˈpipəl ˈlaɪkt ˈhər/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844229/audio_file/level01/01_23ac7003-8.mp3,easy
I lent her my coat .,/ˈaɪ ˈlɛnt ˈhər ˈmaɪ ˈkoʊt/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844230/audio_file/level01/01_0571b2cf-d.mp3,easy
I do n't like wearing skirts during winter .,/ˈaɪ ˈdu n't ˈlaɪk ˈwɛrɪŋ ˈskərts ˈdərɪŋ ˈwɪntər/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844231/audio_file/level01/01_ce16f2f0-2.mp3,easy
My printer ran out of ink .,/ˈmaɪ ˈprɪnər ˈræn ˈaʊt ˈəv ˈɪŋk/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844232/audio_file/level01/01_84619821-b.mp3,easy
It was that time when you got sick .,/ˈɪt ˈwɑz ˈðæt ˈtaɪm ˈhwɛn ˈju ˈɡɑt ˈsɪk/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844234/audio_file/level01/01_0bc835ce-1.mp3,easy
I wish I could find my real parents .,/ˈaɪ ˈwɪʃ ˈaɪ ˈkʊd ˈfaɪnd ˈmaɪ ˈril ˈpɛrənts/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844235/audio_file/level01/01_27104afb-c.mp3,easy
She often wore her pajamas until noon .,/ˈʃi ˈɔfən ˈwɔr ˈhər pəˈdʒæməz ənˈtɪl ˈnun/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844237/audio_file/level01/01_9926f830-c.mp3,easy
He planned to kill the president .,/ˈhi ˈplænd ˈtu ˈkɪl ˈðə ˈprɛzəˌdɛnt/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844238/audio_file/level01/01_d4e7f5cc-6.mp3,easy
When was this built ?,/ˈhwɛn ˈwɑz ˈðɪs ˈbɪlt/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844239/audio_file/level01/01_d8dbf42d-8.mp3,easy
"Could you get my waiter , please ?",/ˈkʊd ˈju ˈɡɛt ˈmaɪ ˈweɪtər ˈpliz/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844241/audio_file/level01/01_6bea3511-5.mp3,easy
"If he went on Saturday , there might be less traffic .",/ˈɪf ˈhi ˈwɛnt ˈɑn ˈsæˌtɪˌdeɪ ˈðɛr ˈmaɪt ˈbi ˈlɛs ˈtræfɪk/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844242/audio_file/level01/01_f80d7324-c.mp3,easy
Let me get you your coat .,/ˈlɛt ˈmi ˈɡɛt ˈju ˈjɔr ˈkoʊt/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844244/audio_file/level01/01_0cb2c67c-0.mp3,easy
I wish I could tell them good-bye .,/ˈaɪ ˈwɪʃ ˈaɪ ˈkʊd ˈtɛl ˈðɛm ˈɡʊdˌbaɪ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844245/audio_file/level01/01_15781c1a-6.mp3,easy
The windows were locked .,/ˈðə ˈwɪndoʊz ˈwər ˈlɑkt/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844246/audio_file/level01/01_aa32518e-e.mp3,easy
There were two tigers at the zoo .,/ˈðɛr ˈwər ˈtu ˈtaɪɡərz ˈæt ˈðə ˈzu/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844247/audio_file/level01/01_7749e14d-b.mp3,easy
The Seto Ohashi Bridge was built in the 1980s .,/ˈðə ˈsɛtoʊ ˌoʊˈhɑˌʃi ˈbrɪdʒ ˈwɑz ˈbɪlt ˈɪn ˈðə 1980s/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844249/audio_file/level01/01_4f5e6c8a-2.mp3,easy
I like dogs more than cats .,/ˈaɪ ˈlaɪk ˈdɑɡz ˈmɔr ˈðæn ˈkæts/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844250/audio_file/level01/01_9aef37d9-7.mp3,easy
"This was hers , and she gave it to me a few years before she died .",/ˈðɪs ˈwɑz ˈhərz ˈænd ˈʃi ˈɡeɪv ˈɪt ˈtu ˈmi ˈeɪ ˈfju ˈjɪrz ˌbiˈfɔr ˈʃi ˈdaɪd/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844253/audio_file/level01/01_6e1d8c54-0.mp3,easy
The meat was still a little too raw .,/ˈðə ˈmit ˈwɑz ˈstɪl ˈeɪ ˈlɪtəl ˈtu ˈrɑ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844254/audio_file/level01/01_016057ec-8.mp3,easy
"If it were me , I 'd join .",/ˈɪf ˈɪt ˈwər ˈmi ˈaɪ ˈdi ˈdʒɔɪn/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844256/audio_file/level01/01_62171992-4.mp3,easy
Nothing in this dinosaur museum is real .,/ˈnəθɪŋ ˈɪn ˈðɪs ˈdaɪnəˌsɔr ˈmjuziəm ˈɪz ˈril/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844258/audio_file/level01/01_c8746ae8-8.mp3,easy
She runs very fast .,/ˈʃi ˈrənz ˈvɛri ˈfæst/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844259/audio_file/level01/01_fc20380f-7.mp3,easy
There is very little traffic on Sundays here .,/ˈðɛr ˈɪz ˈvɛri ˈlɪtəl ˈtræfɪk ˈɑn ˈsənˌdeɪz ˈhir/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844260/audio_file/level01/01_b3f74e6d-7.mp3,easy
Mayweather is the current heavy weight champion .,/ˈmeɪˌwɛðər ˈɪz ˈðə ˈkɑrənt ˈhɛvi ˈweɪt ˈtʃæmpiən/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844262/audio_file/level01/01_6f2c5b3f-e.mp3,easy
The sun began to rise .,/ˈðə ˈsən biˈɡæn ˈtu ˈraɪz/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844263/audio_file/level01/01_365d046e-5.mp3,easy
Who is your favorite Japanese artist ?,/ˈhu ˈɪz ˈjɔr ˈfeɪvərɪt ˌdʒæpəˈniz ˈɑrtəst/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844264/audio_file/level01/01_e0670dad-b.mp3,easy
I do not always listen to music .,/ˈaɪ ˈdu ˈnɑt ˈɔlˌweɪz ˈlɪsən ˈtu ˈmjuzɪk/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844266/audio_file/level01/01_46bf152b-5.mp3,easy
I 've spoken with all the parents except for his .,/ˈaɪ ˈvi ˈspoʊkən ˈwɪð ˈɔl ˈðə ˈpɛrənts ɪkˈsɛpt ˈfɔr ˈhɪz/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844268/audio_file/level01/01_7c36bcec-7.mp3,easy
Let 's go for a bike ride .,/ˈlɛt ˈɛs ˈɡoʊ ˈfɔr ˈeɪ ˈbaɪk ˈraɪd/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844269/audio_file/level01/01_de0e653a-e.mp3,easy
The second semester begins in September .,/ˈðə ˈsɛkənd səˈmɛstər bɪˈɡɪnz ˈɪn sɛpˈtɛmbər/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844270/audio_file/level01/01_fd22a625-c.mp3,easy
She keeps the key in a flower pot by the door .,/ˈʃi ˈkips ˈðə ˈki ˈɪn ˈeɪ ˈflaʊər ˈpɑt ˈbaɪ ˈðə ˈdɔr/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844272/audio_file/level01/01_7ec56e22-3.mp3,easy
The story was covered by many reporters .,/ˈðə ˈstɔri ˈwɑz ˈkəvərd ˈbaɪ ˈmɛni rɪˈpɔrtərz/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844274/audio_file/level01/01_1241d932-8.mp3,easy
She does n't want this one .,/ˈʃi ˈdəz n't ˈwɑnt ˈðɪs ˈwən/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844275/audio_file/level01/01_21815e61-6.mp3,easy
The dryer ate my sock .,/ˈðə ˈdraɪər ˈeɪt ˈmaɪ ˈsɑk/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844276/audio_file/level01/01_c5df7960-9.mp3,easy
It was a great role that made him famous .,/ˈɪt ˈwɑz ˈeɪ ˈɡreɪt ˈroʊl ˈðæt ˈmeɪd ˈhɪm ˈfeɪməs/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844278/audio_file/level01/01_cc186bc9-3.mp3,easy
My aunt had three daughters .,/ˈmaɪ ˈænt ˈhæd ˈθri ˈdɔtərz/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844279/audio_file/level01/01_7215bbcb-5.mp3,easy
He ran around the park .,/ˈhi ˈræn ərˈaʊn ˈðə ˈpɑrk/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844280/audio_file/level01/01_55625942-0.mp3,easy
Do you know what to say if you are stopped by the police ?,/ˈdu ˈju ˈnoʊ ˈhwət ˈtu ˈseɪ ˈɪf ˈju ˈɑr ˈstɑpt ˈbaɪ ˈðə pəˈlis/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844281/audio_file/level01/01_c962d7aa-7.mp3,easy
I have just finished my homework .,/ˈaɪ ˈhæv ˈdʒəst ˈfɪnɪʃt ˈmaɪ ˈhoʊmˌwərk/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844283/audio_file/level01/01_f46c2f98-1.mp3,easy
You 've made a promise .,/ˈju ˈvi ˈmeɪd ˈeɪ ˈprɑməs/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844284/audio_file/level01/01_f6c99b3b-9.mp3,easy
I wish we could have gone to the movies .,/ˈaɪ ˈwɪʃ ˈwi ˈkʊd ˈhæv ˈɡɔn ˈtu ˈðə ˈmuviz/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844286/audio_file/level01/01_1034b17a-b.mp3,easy
She must go home soon .,/ˈʃi ˈməst ˈɡoʊ ˈhoʊm ˈsun/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844287/audio_file/level01/01_7317baec-c.mp3,easy
"If I found myself in a new city , I 'd take a tour .",/ˈɪf ˈaɪ ˈfaʊnd ˌmaɪˈsɛlf ˈɪn ˈeɪ ˈnju ˈsɪti ˈaɪ ˈdi ˈteɪk ˈeɪ ˈtʊr/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844289/audio_file/level01/01_feb4337d-6.mp3,easy
"I wish I could tell you who was responsible , but we may never know .",/ˈaɪ ˈwɪʃ ˈaɪ ˈkʊd ˈtɛl ˈju ˈhu ˈwɑz riˈspɑnsəbəl ˈbət ˈwi ˈmeɪ ˈnɛvər ˈnoʊ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844291/audio_file/level01/01_06b1a15a-6.mp3,easy
