transcript,audio_url,difficulty
"That might be true.","https://audio.tatoeba.org/sentences/eng/1897758.mp3","pending"
"That was a bad bet.","https://audio.tatoeba.org/sentences/eng/4667163.mp3","pending"
"That was so stupid.","https://audio.tatoeba.org/sentences/eng/2711990.mp3","pending"
"That would be rude.","https://audio.tatoeba.org/sentences/eng/2891968.mp3","pending"
"That's a good plan.","https://audio.tatoeba.org/sentences/eng/442129.mp3","pending"
"That's an ugly tie.","https://audio.tatoeba.org/sentences/eng/3593990.mp3","pending"
"That's kind of sad.","https://audio.tatoeba.org/sentences/eng/2280411.mp3","pending"
"That's not so many.","https://audio.tatoeba.org/sentences/eng/2892048.mp3","pending"
"That's what I want.","https://audio.tatoeba.org/sentences/eng/1897826.mp3","pending"
"The baby is crying.","https://audio.tatoeba.org/sentences/eng/272360.mp3","pending"
"The beach is empty.","https://audio.tatoeba.org/sentences/eng/3442105.mp3","pending"
"The choice is ours.","https://audio.tatoeba.org/sentences/eng/4495006.mp3","pending"
"The earth is round.","https://audio.tatoeba.org/sentences/eng/277121.mp3","pending"
"The ice has melted.","https://audio.tatoeba.org/sentences/eng/318314.mp3","pending"
"The milk went sour.","https://audio.tatoeba.org/sentences/eng/32226.mp3","pending"
"The night was cool.","https://audio.tatoeba.org/sentences/eng/2268421.mp3","pending"
"The server is down.","https://audio.tatoeba.org/sentences/eng/3402624.mp3","pending"
"The sun is shining.","https://audio.tatoeba.org/sentences/eng/372414.mp3","pending"
"The waves are high.","https://audio.tatoeba.org/sentences/eng/282339.mp3","pending"
"There is one catch.","https://audio.tatoeba.org/sentences/eng/2892117.mp3","pending"
"These dogs are big.","https://audio.tatoeba.org/sentences/eng/55306.mp3","pending"
"They adopted a kid.","https://audio.tatoeba.org/sentences/eng/3439731.mp3","pending"
"They can't do that.","https://audio.tatoeba.org/sentences/eng/1650197.mp3","pending"
"They cost too much.","https://audio.tatoeba.org/sentences/eng/3374723.mp3","pending"
"They gave it to me.","https://audio.tatoeba.org/sentences/eng/305886.mp3","pending"
"They must be happy.","https://audio.tatoeba.org/sentences/eng/306528.mp3","pending"
"They never gave up.","https://audio.tatoeba.org/sentences/eng/4355770.mp3","pending"
"They want our help.","https://audio.tatoeba.org/sentences/eng/2548636.mp3","pending"
"They were so young.","https://audio.tatoeba.org/sentences/eng/4494993.mp3","pending"
"They work at night.","https://audio.tatoeba.org/sentences/eng/1782815.mp3","pending"
"They're in the car.","https://audio.tatoeba.org/sentences/eng/2548633.mp3","pending"
"They're not so bad.","https://audio.tatoeba.org/sentences/eng/2648010.mp3","pending"
"This apple is sour.","https://audio.tatoeba.org/sentences/eng/4461698.mp3","pending"
"This book is yours.","https://audio.tatoeba.org/sentences/eng/236799.mp3","pending"
"This is a bad idea.","https://audio.tatoeba.org/sentences/eng/2548627.mp3","pending"
"This is all I know.","https://audio.tatoeba.org/sentences/eng/410634.mp3","pending"
"This is Mary's dog.","https://audio.tatoeba.org/sentences/eng/55826.mp3","pending"
"This is not a joke.","https://audio.tatoeba.org/sentences/eng/2548624.mp3","pending"
"This is so typical.","https://audio.tatoeba.org/sentences/eng/2892251.mp3","pending"
"This is what I got.","https://audio.tatoeba.org/sentences/eng/3428646.mp3","pending"
"This one's for you.","https://audio.tatoeba.org/sentences/eng/3166183.mp3","pending"
"This story is true.","https://audio.tatoeba.org/sentences/eng/57256.mp3","pending"
"Those are my books.","https://audio.tatoeba.org/sentences/eng/67002.mp3","pending"
"Today is very warm.","https://audio.tatoeba.org/sentences/eng/690432.mp3","pending"
"Tom always says no.","https://audio.tatoeba.org/sentences/eng/2262438.mp3","pending"
"Tom ate like a pig.","https://audio.tatoeba.org/sentences/eng/1830396.mp3","pending"
"Tom began to worry.","https://audio.tatoeba.org/sentences/eng/4630640.mp3","pending"
"Tom can't find one.","https://audio.tatoeba.org/sentences/eng/2647979.mp3","pending"
"Tom can't read yet.","https://audio.tatoeba.org/sentences/eng/2673626.mp3","pending"
"Tom could help you.","https://audio.tatoeba.org/sentences/eng/3402378.mp3","pending"
"Tom did it for you.","https://audio.tatoeba.org/sentences/eng/3023898.mp3","pending"
"Tom didn't fool me.","https://audio.tatoeba.org/sentences/eng/3036279.mp3","pending"
"Tom died in prison.","https://audio.tatoeba.org/sentences/eng/2548614.mp3","pending"
"Tom died of cancer.","https://audio.tatoeba.org/sentences/eng/1094585.mp3","pending"
"Tom forced a smile.","https://audio.tatoeba.org/sentences/eng/2548611.mp3","pending"
"Tom glared at Mary.","https://audio.tatoeba.org/sentences/eng/1028863.mp3","pending"
"Tom got very drunk.","https://audio.tatoeba.org/sentences/eng/1025633.mp3","pending"
"Tom has a cold now.","https://audio.tatoeba.org/sentences/eng/3413147.mp3","pending"
"Tom has been close.","https://audio.tatoeba.org/sentences/eng/2272674.mp3","pending"
"Tom has passed out.","https://audio.tatoeba.org/sentences/eng/1868268.mp3","pending"
"Tom has to do that.","https://audio.tatoeba.org/sentences/eng/3408871.mp3","pending"
"Tom honked at Mary.","https://audio.tatoeba.org/sentences/eng/2548592.mp3","pending"
"Tom is a carpenter.","https://audio.tatoeba.org/sentences/eng/3825854.mp3","pending"
"Tom is a foreigner.","https://audio.tatoeba.org/sentences/eng/2272800.mp3","pending"
"Tom is an imbecile.","https://audio.tatoeba.org/sentences/eng/2272952.mp3","pending"
"Tom is being fired.","https://audio.tatoeba.org/sentences/eng/2273039.mp3","pending"
"Tom is crying, too.","https://audio.tatoeba.org/sentences/eng/2400193.mp3","pending"
"Tom is getting fat.","https://audio.tatoeba.org/sentences/eng/2548585.mp3","pending"
"Tom is in the bath.","https://audio.tatoeba.org/sentences/eng/3419844.mp3","pending"
"Tom is in the park.","https://audio.tatoeba.org/sentences/eng/2548581.mp3","pending"
"Tom is never wrong.","https://audio.tatoeba.org/sentences/eng/1868185.mp3","pending"
"Tom is on the dock.","https://audio.tatoeba.org/sentences/eng/1868172.mp3","pending"
"Tom is quite bossy.","https://audio.tatoeba.org/sentences/eng/3420004.mp3","pending"
"Tom is really cool.","https://audio.tatoeba.org/sentences/eng/1877492.mp3","pending"
"Tom is the manager.","https://audio.tatoeba.org/sentences/eng/2807557.mp3","pending"
"Tom is there alone.","https://audio.tatoeba.org/sentences/eng/2273557.mp3","pending"
"Tom is very modest.","https://audio.tatoeba.org/sentences/eng/2699024.mp3","pending"
"Tom is watching TV.","https://audio.tatoeba.org/sentences/eng/1660849.mp3","pending"
"Tom isn't here now.","https://audio.tatoeba.org/sentences/eng/1024697.mp3","pending"
"Tom isn't safe yet.","https://audio.tatoeba.org/sentences/eng/2647924.mp3","pending"
"Tom just shot Mary.","https://audio.tatoeba.org/sentences/eng/3023536.mp3","pending"
"Tom knows I'm home.","https://audio.tatoeba.org/sentences/eng/2647916.mp3","pending"
"Tom left a message.","https://audio.tatoeba.org/sentences/eng/2647913.mp3","pending"
"Tom likes to party.","https://audio.tatoeba.org/sentences/eng/3123315.mp3","pending"
"Tom looks very sad.","https://audio.tatoeba.org/sentences/eng/3618516.mp3","pending"
"Tom loves his wife.","https://audio.tatoeba.org/sentences/eng/2548570.mp3","pending"
"Tom might be right.","https://audio.tatoeba.org/sentences/eng/1868030.mp3","pending"
"Tom needs help now.","https://audio.tatoeba.org/sentences/eng/3161845.mp3","pending"
"Tom never was poor.","https://audio.tatoeba.org/sentences/eng/3410920.mp3","pending"
"Tom ran after Mary.","https://audio.tatoeba.org/sentences/eng/2548558.mp3","pending"
"Tom runs very fast.","https://audio.tatoeba.org/sentences/eng/37231.mp3","pending"
"Tom sat next to me.","https://audio.tatoeba.org/sentences/eng/3222938.mp3","pending"
"Tom says he's rich.","https://audio.tatoeba.org/sentences/eng/2273663.mp3","pending"
"Tom shut his mouth.","https://audio.tatoeba.org/sentences/eng/2647879.mp3","pending"
"Tom started to cry.","https://audio.tatoeba.org/sentences/eng/1553354.mp3","pending"
"Tom still hates me.","https://audio.tatoeba.org/sentences/eng/3822609.mp3","pending"
"Tom threw the ball.","https://audio.tatoeba.org/sentences/eng/3419829.mp3","pending"
"Tom used to be shy.","https://audio.tatoeba.org/sentences/eng/3409285.mp3","pending"
"Tom wanted to come.","https://audio.tatoeba.org/sentences/eng/2011441.mp3","pending"
"Tom wants to watch.","https://audio.tatoeba.org/sentences/eng/2011449.mp3","pending"
"Tom was good to me.","https://audio.tatoeba.org/sentences/eng/2647863.mp3","pending"
"Tom was on the bus.","https://audio.tatoeba.org/sentences/eng/2647858.mp3","pending"
"Tom was really mad.","https://audio.tatoeba.org/sentences/eng/1023957.mp3","pending"
"Tom was very upset.","https://audio.tatoeba.org/sentences/eng/4132859.mp3","pending"
"Tom went on eating.","https://audio.tatoeba.org/sentences/eng/2647855.mp3","pending"
"Tom will be missed.","https://audio.tatoeba.org/sentences/eng/2821662.mp3","pending"
"Tom will need this.","https://audio.tatoeba.org/sentences/eng/4667135.mp3","pending"
"Tom won't get away.","https://audio.tatoeba.org/sentences/eng/2647850.mp3","pending"
"Tom, are you awake?","https://audio.tatoeba.org/sentences/eng/2548531.mp3","pending"
"Tom's out of a job.","https://audio.tatoeba.org/sentences/eng/2548517.mp3","pending"
"Turn off the alarm.","https://audio.tatoeba.org/sentences/eng/323809.mp3","pending"
"Turn up the volume.","https://audio.tatoeba.org/sentences/eng/1222881.mp3","pending"
"Was that your idea?","https://audio.tatoeba.org/sentences/eng/2647842.mp3","pending"
"We also found this.","https://audio.tatoeba.org/sentences/eng/3312737.mp3","pending"
"We ate some apples.","https://audio.tatoeba.org/sentences/eng/248390.mp3","pending"
"We can't afford it.","https://audio.tatoeba.org/sentences/eng/3312976.mp3","pending"
"We can't trust Tom.","https://audio.tatoeba.org/sentences/eng/3312680.mp3","pending"
"We don't have that.","https://audio.tatoeba.org/sentences/eng/2273795.mp3","pending"
"We had a good time.","https://audio.tatoeba.org/sentences/eng/2548514.mp3","pending"
"We had fun with it.","https://audio.tatoeba.org/sentences/eng/1723965.mp3","pending"
"We know about that.","https://audio.tatoeba.org/sentences/eng/2548506.mp3","pending"
"We love each other.","https://audio.tatoeba.org/sentences/eng/247916.mp3","pending"
"We need each other.","https://audio.tatoeba.org/sentences/eng/2647830.mp3","pending"
"We need to be sure.","https://audio.tatoeba.org/sentences/eng/2647828.mp3","pending"
"We started to walk.","https://audio.tatoeba.org/sentences/eng/263273.mp3","pending"
"We swam in the sea.","https://audio.tatoeba.org/sentences/eng/248497.mp3","pending"
"We want to go home.","https://audio.tatoeba.org/sentences/eng/2011453.mp3","pending"
"We were here first.","https://audio.tatoeba.org/sentences/eng/1893689.mp3","pending"
"We were very tired.","https://audio.tatoeba.org/sentences/eng/248234.mp3","pending"
"We'll have to wait.","https://audio.tatoeba.org/sentences/eng/2548499.mp3","pending"
"We'll see you then.","https://audio.tatoeba.org/sentences/eng/3312036.mp3","pending"
"We're being set up.","https://audio.tatoeba.org/sentences/eng/3310965.mp3","pending"
"We're going to die.","https://audio.tatoeba.org/sentences/eng/2273748.mp3","pending"
"We're here to talk.","https://audio.tatoeba.org/sentences/eng/2548493.mp3","pending"
"We're out of candy.","https://audio.tatoeba.org/sentences/eng/2548486.mp3","pending"
"We're proud of you.","https://audio.tatoeba.org/sentences/eng/2953937.mp3","pending"
"We're the same age.","https://audio.tatoeba.org/sentences/eng/249118.mp3","pending"
"We've all got ears.","https://audio.tatoeba.org/sentences/eng/3310207.mp3","pending"
"Were they with you?","https://audio.tatoeba.org/sentences/eng/2647823.mp3","pending"
"What are the rules?","https://audio.tatoeba.org/sentences/eng/1877086.mp3","pending"
"What are you doing?","https://audio.tatoeba.org/sentences/eng/16492.mp3","pending"
"What could it mean?","https://audio.tatoeba.org/sentences/eng/3415283.mp3","pending"
"What did you reply?","https://audio.tatoeba.org/sentences/eng/2715894.mp3","pending"
"What does Tom have?","https://audio.tatoeba.org/sentences/eng/2647812.mp3","pending"
"What is over there?","https://audio.tatoeba.org/sentences/eng/25235.mp3","pending"
"What is that stuff?","https://audio.tatoeba.org/sentences/eng/2647807.mp3","pending"
"What was the point?","https://audio.tatoeba.org/sentences/eng/2548481.mp3","pending"
"What would Tom say?","https://audio.tatoeba.org/sentences/eng/2868977.mp3","pending"
"What's in this bag?","https://audio.tatoeba.org/sentences/eng/450136.mp3","pending"
"What's the hold up?","https://audio.tatoeba.org/sentences/eng/1886684.mp3","pending"
"When can I see you?","https://audio.tatoeba.org/sentences/eng/66385.mp3","pending"
"When do I get paid?","https://audio.tatoeba.org/sentences/eng/3737713.mp3","pending"
"When were you born?","https://audio.tatoeba.org/sentences/eng/65989.mp3","pending"
"Where are you from?","https://audio.tatoeba.org/sentences/eng/370703.mp3","pending"
"Where can I buy it?","https://audio.tatoeba.org/sentences/eng/1691778.mp3","pending"
"Where does it hurt?","https://audio.tatoeba.org/sentences/eng/37512.mp3","pending"
"Where is it hidden?","https://audio.tatoeba.org/sentences/eng/42692.mp3","pending"
"Where will we meet?","https://audio.tatoeba.org/sentences/eng/22448.mp3","pending"
"Where would you go?","https://audio.tatoeba.org/sentences/eng/2892829.mp3","pending"
"Which cup is yours?","https://audio.tatoeba.org/sentences/eng/1554393.mp3","pending"
"Who broke the vase?","https://audio.tatoeba.org/sentences/eng/454441.mp3","pending"
"Who is the manager?","https://audio.tatoeba.org/sentences/eng/2807559.mp3","pending"
"Who made this cake?","https://audio.tatoeba.org/sentences/eng/276190.mp3","pending"
"Who's with Tom now?","https://audio.tatoeba.org/sentences/eng/2647771.mp3","pending"
"Whose book is this?","https://audio.tatoeba.org/sentences/eng/54871.mp3","pending"
"Why are you afraid?","https://audio.tatoeba.org/sentences/eng/1122209.mp3","pending"
"Why are you so sad?","https://audio.tatoeba.org/sentences/eng/744817.mp3","pending"
"Why can't you come?","https://audio.tatoeba.org/sentences/eng/16450.mp3","pending"
"Why didn't they go?","https://audio.tatoeba.org/sentences/eng/3738337.mp3","pending"
"Why does Tom do it?","https://audio.tatoeba.org/sentences/eng/2892936.mp3","pending"
"Why were they here?","https://audio.tatoeba.org/sentences/eng/2647763.mp3","pending"
"Will it rain today?","https://audio.tatoeba.org/sentences/eng/243011.mp3","pending"
"Women like to talk.","https://audio.tatoeba.org/sentences/eng/267250.mp3","pending"
"Would you teach me?","https://audio.tatoeba.org/sentences/eng/1229332.mp3","pending"
"You are very brave.","https://audio.tatoeba.org/sentences/eng/16474.mp3","pending"
"You broke your leg.","https://audio.tatoeba.org/sentences/eng/3331027.mp3","pending"
"You can see it now.","https://audio.tatoeba.org/sentences/eng/3330987.mp3","pending"
"You can trust them.","https://audio.tatoeba.org/sentences/eng/1765699.mp3","pending"
"You can't go alone.","https://audio.tatoeba.org/sentences/eng/2208373.mp3","pending"
"You could do worse.","https://audio.tatoeba.org/sentences/eng/3818429.mp3","pending"
"You drink too much.","https://audio.tatoeba.org/sentences/eng/2860876.mp3","pending"
"You go right ahead.","https://audio.tatoeba.org/sentences/eng/3331115.mp3","pending"
"You have to choose.","https://audio.tatoeba.org/sentences/eng/2548461.mp3","pending"
"You know how it is.","https://audio.tatoeba.org/sentences/eng/1682714.mp3","pending"
"You live and learn.","https://audio.tatoeba.org/sentences/eng/810562.mp3","pending"
"You look very pale.","https://audio.tatoeba.org/sentences/eng/15912.mp3","pending"
"You may use my pen.","https://audio.tatoeba.org/sentences/eng/250396.mp3","pending"
"You must be hungry.","https://audio.tatoeba.org/sentences/eng/2647752.mp3","pending"
"You need a haircut.","https://audio.tatoeba.org/sentences/eng/646619.mp3","pending"
"You need a new hat.","https://audio.tatoeba.org/sentences/eng/2774038.mp3","pending"
"You owe me nothing.","https://audio.tatoeba.org/sentences/eng/3286795.mp3","pending"
"You should know it.","https://audio.tatoeba.org/sentences/eng/327658.mp3","pending"
"You sound like Tom.","https://audio.tatoeba.org/sentences/eng/3023135.mp3","pending"
"You were my friend.","https://audio.tatoeba.org/sentences/eng/1457274.mp3","pending"
"You'll be safe now.","https://audio.tatoeba.org/sentences/eng/3238856.mp3","pending"
"You're a cute girl.","https://audio.tatoeba.org/sentences/eng/2548449.mp3","pending"
"You're a true hero.","https://audio.tatoeba.org/sentences/eng/2713699.mp3","pending"
"You're just a girl.","https://audio.tatoeba.org/sentences/eng/3331075.mp3","pending"
"You're not a loser.","https://audio.tatoeba.org/sentences/eng/2548442.mp3","pending"
"You're on the list.","https://audio.tatoeba.org/sentences/eng/2548441.mp3","pending"
"You're such a brat.","https://audio.tatoeba.org/sentences/eng/2713694.mp3","pending"
"You're such a liar.","https://audio.tatoeba.org/sentences/eng/1932063.mp3","pending"
"You're with me, OK?","https://audio.tatoeba.org/sentences/eng/2548438.mp3","pending"
"You've got my vote.","https://audio.tatoeba.org/sentences/eng/1895550.mp3","pending"
"Your car's on fire.","https://audio.tatoeba.org/sentences/eng/2647736.mp3","pending"
"Am I doing it right?","https://audio.tatoeba.org/sentences/eng/2835774.mp3","pending"
"Answer me right now.","https://audio.tatoeba.org/sentences/eng/3413193.mp3","pending"
"Are they in the gym?","https://audio.tatoeba.org/sentences/eng/307084.mp3","pending"
"Are we leaving soon?","https://audio.tatoeba.org/sentences/eng/1851497.mp3","pending"
"Are you accusing me?","https://audio.tatoeba.org/sentences/eng/2906188.mp3","pending"
"Are you coming, Tom?","https://audio.tatoeba.org/sentences/eng/3819291.mp3","pending"
"Are you in pain now?","https://audio.tatoeba.org/sentences/eng/3413182.mp3","pending"
"Are you really done?","https://audio.tatoeba.org/sentences/eng/3426146.mp3","pending"
"Are you still happy?","https://audio.tatoeba.org/sentences/eng/2044449.mp3","pending"
"Are you the sheriff?","https://audio.tatoeba.org/sentences/eng/2647729.mp3","pending"
"Aren't you going in?","https://audio.tatoeba.org/sentences/eng/3341715.mp3","pending"
"Be patient with Tom.","https://audio.tatoeba.org/sentences/eng/3405350.mp3","pending"
"Can he speak French?","https://audio.tatoeba.org/sentences/eng/292639.mp3","pending"
"Can I get a picture?","https://audio.tatoeba.org/sentences/eng/3308232.mp3","pending"
"Can I take Tom home?","https://audio.tatoeba.org/sentences/eng/3327494.mp3","pending"
"Can you answer that?","https://audio.tatoeba.org/sentences/eng/3327430.mp3","pending"
"Can you come closer?","https://audio.tatoeba.org/sentences/eng/3096321.mp3","pending"
"Can you repair this?","https://audio.tatoeba.org/sentences/eng/4133499.mp3","pending"
"Can you swim at all?","https://audio.tatoeba.org/sentences/eng/68934.mp3","pending"
"Come again any time.","https://audio.tatoeba.org/sentences/eng/433513.mp3","pending"
"Could you slow down?","https://audio.tatoeba.org/sentences/eng/3426199.mp3","pending"
"Did I make the team?","https://audio.tatoeba.org/sentences/eng/3408983.mp3","pending"
"Did I miss anything?","https://audio.tatoeba.org/sentences/eng/487276.mp3","pending"
"Did you bring yours?","https://audio.tatoeba.org/sentences/eng/1126008.mp3","pending"
"Did you do anything?","https://audio.tatoeba.org/sentences/eng/2564678.mp3","pending"
"Did you take a bath?","https://audio.tatoeba.org/sentences/eng/319809.mp3","pending"
"Do we have a chance?","https://audio.tatoeba.org/sentences/eng/2647715.mp3","pending"
"Do you believe that?","https://audio.tatoeba.org/sentences/eng/3408844.mp3","pending"
"Do you have a house?","https://audio.tatoeba.org/sentences/eng/2647714.mp3","pending"
"Do you have mangoes?","https://audio.tatoeba.org/sentences/eng/434578.mp3","pending"
"Do you know the way?","https://audio.tatoeba.org/sentences/eng/721871.mp3","pending"
"Do you like running?","https://audio.tatoeba.org/sentences/eng/2280272.mp3","pending"
"Do you see anything?","https://audio.tatoeba.org/sentences/eng/1886063.mp3","pending"
"Do you speak French?","https://audio.tatoeba.org/sentences/eng/415441.mp3","pending"
"Do you want to know?","https://audio.tatoeba.org/sentences/eng/2011466.mp3","pending"
"Do you watch movies?","https://audio.tatoeba.org/sentences/eng/2795488.mp3","pending"
"Does that feel good?","https://audio.tatoeba.org/sentences/eng/3428634.mp3","pending"
"Don't argue with me.","https://audio.tatoeba.org/sentences/eng/2269311.mp3","pending"
"Don't call Tom that.","https://audio.tatoeba.org/sentences/eng/2270333.mp3","pending"
"Don't come out here.","https://audio.tatoeba.org/sentences/eng/2270339.mp3","pending"
"Don't hide in there.","https://audio.tatoeba.org/sentences/eng/2270441.mp3","pending"
"Don't leave me here.","https://audio.tatoeba.org/sentences/eng/1613208.mp3","pending"
"Don't make me laugh.","https://audio.tatoeba.org/sentences/eng/29948.mp3","pending"
"Don't read my diary.","https://audio.tatoeba.org/sentences/eng/1845512.mp3","pending"
"Don't talk that way.","https://audio.tatoeba.org/sentences/eng/2271347.mp3","pending"
"Don't wait too long.","https://audio.tatoeba.org/sentences/eng/1270480.mp3","pending"
"Dreams do come true.","https://audio.tatoeba.org/sentences/eng/4496713.mp3","pending"
"Even Tom knows that.","https://audio.tatoeba.org/sentences/eng/2261228.mp3","pending"
"Everyone has a name.","https://audio.tatoeba.org/sentences/eng/2647707.mp3","pending"
"Everyone lies to me.","https://audio.tatoeba.org/sentences/eng/4798949.mp3","pending"
"Excuse me, I'm lost.","https://audio.tatoeba.org/sentences/eng/51482.mp3","pending"
"Get back in the car.","https://audio.tatoeba.org/sentences/eng/3329420.mp3","pending"
"Get on with it, Tom.","https://audio.tatoeba.org/sentences/eng/2647705.mp3","pending"
"Give me a toothpick.","https://audio.tatoeba.org/sentences/eng/440083.mp3","pending"
"Give them my number.","https://audio.tatoeba.org/sentences/eng/2647700.mp3","pending"
"Go brush your teeth.","https://audio.tatoeba.org/sentences/eng/1908472.mp3","pending"
"Has he failed again?","https://audio.tatoeba.org/sentences/eng/460422.mp3","pending"
"Have a good weekend.","https://audio.tatoeba.org/sentences/eng/1877605.mp3","pending"
"Have you called Tom?","https://audio.tatoeba.org/sentences/eng/2261893.mp3","pending"
"Have you watched it?","https://audio.tatoeba.org/sentences/eng/1455500.mp3","pending"
"He came back at six.","https://audio.tatoeba.org/sentences/eng/2805881.mp3","pending"
"He cannot sing well.","https://audio.tatoeba.org/sentences/eng/289371.mp3","pending"
"He entered the army.","https://audio.tatoeba.org/sentences/eng/304635.mp3","pending"
"He has his own room.","https://audio.tatoeba.org/sentences/eng/298838.mp3","pending"
"He is a good writer.","https://audio.tatoeba.org/sentences/eng/303504.mp3","pending"
"He is an honest man.","https://audio.tatoeba.org/sentences/eng/300412.mp3","pending"
"He knows the secret.","https://audio.tatoeba.org/sentences/eng/302961.mp3","pending"
"He laid on his back.","https://audio.tatoeba.org/sentences/eng/513540.mp3","pending"
"He must be innocent.","https://audio.tatoeba.org/sentences/eng/303979.mp3","pending"
"He seems to be rich.","https://audio.tatoeba.org/sentences/eng/288115.mp3","pending"
"He seems to know us.","https://audio.tatoeba.org/sentences/eng/297417.mp3","pending"
"He was born in Ohio.","https://audio.tatoeba.org/sentences/eng/289429.mp3","pending"
"He was very patient.","https://audio.tatoeba.org/sentences/eng/523271.mp3","pending"
"He's a party animal.","https://audio.tatoeba.org/sentences/eng/292353.mp3","pending"
"Her son is a genius.","https://audio.tatoeba.org/sentences/eng/309542.mp3","pending"
"His eyesight is bad.","https://audio.tatoeba.org/sentences/eng/304170.mp3","pending"
"Hold out your hands.","https://audio.tatoeba.org/sentences/eng/2886489.mp3","pending"
"How bad could it be?","https://audio.tatoeba.org/sentences/eng/3419848.mp3","pending"
"How can we find Tom?","https://audio.tatoeba.org/sentences/eng/3405293.mp3","pending"
"How did Tom take it?","https://audio.tatoeba.org/sentences/eng/2891294.mp3","pending"
"How did you find me?","https://audio.tatoeba.org/sentences/eng/1386703.mp3","pending"
"How do you feel now?","https://audio.tatoeba.org/sentences/eng/20283.mp3","pending"
"How long will it be?","https://audio.tatoeba.org/sentences/eng/275308.mp3","pending"
"How was the wedding?","https://audio.tatoeba.org/sentences/eng/2182526.mp3","pending"
"How will Tom get in?","https://audio.tatoeba.org/sentences/eng/3130258.mp3","pending"
"I almost got robbed.","https://audio.tatoeba.org/sentences/eng/2822753.mp3","pending"
"I am afraid of dogs.","https://audio.tatoeba.org/sentences/eng/374213.mp3","pending"
"I am reading a book.","https://audio.tatoeba.org/sentences/eng/322105.mp3","pending"
"I am ready to start.","https://audio.tatoeba.org/sentences/eng/258565.mp3","pending"
"I ate a hasty lunch.","https://audio.tatoeba.org/sentences/eng/256851.mp3","pending"
"I bought milk today.","https://audio.tatoeba.org/sentences/eng/3365833.mp3","pending"
"I brought you lunch.","https://audio.tatoeba.org/sentences/eng/2299558.mp3","pending"
"I can come tomorrow.","https://audio.tatoeba.org/sentences/eng/421381.mp3","pending"
"I can speak English.","https://audio.tatoeba.org/sentences/eng/256187.mp3","pending"
"I can't afford that.","https://audio.tatoeba.org/sentences/eng/1211553.mp3","pending"
"I can't do it today.","https://audio.tatoeba.org/sentences/eng/1951506.mp3","pending"
"I can't fall asleep.","https://audio.tatoeba.org/sentences/eng/337417.mp3","pending"
"I can't go with you.","https://audio.tatoeba.org/sentences/eng/1951740.mp3","pending"
"I can't remember it.","https://audio.tatoeba.org/sentences/eng/1268229.mp3","pending"
"I could lose my job.","https://audio.tatoeba.org/sentences/eng/2308143.mp3","pending"
"I couldn't get away.","https://audio.tatoeba.org/sentences/eng/2308225.mp3","pending"
"I did what I had to.","https://audio.tatoeba.org/sentences/eng/2314863.mp3","pending"
"I didn't invite Tom.","https://audio.tatoeba.org/sentences/eng/2271737.mp3","pending"
"I didn't pick it up.","https://audio.tatoeba.org/sentences/eng/2275898.mp3","pending"
"I do the best I can.","https://audio.tatoeba.org/sentences/eng/2315142.mp3","pending"
"I don't ever say no.","https://audio.tatoeba.org/sentences/eng/3822019.mp3","pending"
"I don't like Boston.","https://audio.tatoeba.org/sentences/eng/2271872.mp3","pending"
"I don't like coffee.","https://audio.tatoeba.org/sentences/eng/33536.mp3","pending"
"I don't like winter.","https://audio.tatoeba.org/sentences/eng/1570519.mp3","pending"
"I don't really know.","https://audio.tatoeba.org/sentences/eng/474746.mp3","pending"
"I feel better today.","https://audio.tatoeba.org/sentences/eng/242822.mp3","pending"
"I feel really tired.","https://audio.tatoeba.org/sentences/eng/2234726.mp3","pending"
"I feel very honored.","https://audio.tatoeba.org/sentences/eng/4498569.mp3","pending"
"I gave him the book.","https://audio.tatoeba.org/sentences/eng/284589.mp3","pending"
"I got really hungry.","https://audio.tatoeba.org/sentences/eng/2362100.mp3","pending"
"I had a little help.","https://audio.tatoeba.org/sentences/eng/2331599.mp3","pending"
"I had some problems.","https://audio.tatoeba.org/sentences/eng/2331723.mp3","pending"
"I hate to eat alone.","https://audio.tatoeba.org/sentences/eng/2208378.mp3","pending"
"I have a runny nose.","https://audio.tatoeba.org/sentences/eng/318207.mp3","pending"
"I have an assistant.","https://audio.tatoeba.org/sentences/eng/2358974.mp3","pending"
"I have lost the key.","https://audio.tatoeba.org/sentences/eng/257268.mp3","pending"
"I have no objection.","https://audio.tatoeba.org/sentences/eng/2223751.mp3","pending"
"I have to leave now.","https://audio.tatoeba.org/sentences/eng/31380.mp3","pending"
"I have your tickets.","https://audio.tatoeba.org/sentences/eng/2360692.mp3","pending"
"I heard a door slam.","https://audio.tatoeba.org/sentences/eng/2360716.mp3","pending"
"I hid behind a tree.","https://audio.tatoeba.org/sentences/eng/2360845.mp3","pending"
"I hope Tom says yes.","https://audio.tatoeba.org/sentences/eng/1887417.mp3","pending"
"I just hurt my back.","https://audio.tatoeba.org/sentences/eng/2372765.mp3","pending"
"I knew it was right.","https://audio.tatoeba.org/sentences/eng/2374783.mp3","pending"
"I knew Tom was dead.","https://audio.tatoeba.org/sentences/eng/2374840.mp3","pending"
"I know the solution.","https://audio.tatoeba.org/sentences/eng/4499975.mp3","pending"
"I know what I wrote.","https://audio.tatoeba.org/sentences/eng/2376281.mp3","pending"
"I know where she is.","https://audio.tatoeba.org/sentences/eng/308095.mp3","pending"
"I know you're lying.","https://audio.tatoeba.org/sentences/eng/2376679.mp3","pending"
